prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits),vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io4_l2p1n1_l4n1n2,9.463,32,17,2335,6663,232,41,42,41,14x32,4x32,28.789,2002,2002,0,0,1653,16,0,17
io4_l2p1n1_l4n1n2_d1d2,9.263,96,26,3036,10681,219,41,32,41,14x32,4x32,48.601,2852,2852,0,0,2149,32,32,26
io4_l2p1n1_l4n1n4,9.069,32,23,3066,7205,236,38,45,38,14x32,4x32,31.558,2756,2756,0,0,2355,16,0,23
io4_l2p1n1_l4n1n4_d1d2,9.263,96,26,3204,9561,223,38,32,38,14x32,4x32,49.054,2916,2916,0,0,2219,32,32,26
io4_l2p1n1_l4n1p1,9.069,32,17,2330,6571,231,38,43,38,14x32,4x32,28.54,1943,1943,0,0,1695,16,0,17
io4_l2p1n1_l4n1p1_d1d2,9.286,96,26,3009,9434,218,38,33,38,14x32,4x32,48.409,2831,2831,0,0,2128,32,32,26
io4_l2p1n1_l4n1p2,9.069,32,19,2621,6907,233,41,44,41,14x32,4x32,29.551,2286,2286,0,0,1949,16,0,19
io4_l2p1n1_l4n1p2_d1d2,9.286,96,28,3300,9711,220,41,34,41,14x32,4x32,49.441,3115,3115,0,0,2394,32,32,28
io4_l2p1n1_l4n1p4,9.069,32,23,3449,7395,237,38,46,38,14x32,4x32,32.436,2700,2691,0,9,2269,16,0,23
io4_l2p1n1_l4n1p4_d1d2,9.286,112,32,5024,10663,224,38,36,38,14x32,4x32,52.283,3631,3621,0,10,2805,48,0,32
io4_l2p1n1_l4p1n1,9.24,32,23,8012,9108,354,52,43,52,14x32,4x32,40.245,5280,5280,0,0,6793,16,0,23
io4_l2p1n1_l4p1n1_d1d2,9.274,128,40,8404,15706,341,52,37,52,14x32,4x32,67.824,6506,6506,0,0,6456,64,0,40
io4_l2p1n1_l4p2n1,9.591,32,23,11137,10960,482,68,43,68,14x32,4x32,47.02,7682,7682,0,0,9691,16,0,23
io4_l2p1n1_l4p2n1_d1d2,9.274,128,78,14528,20275,469,55,52,55,14x32,4x32,95.543,12337,12337,0,0,11669,64,0,78
io4_l2p1n1_l4p4n1,9.665,32,23,17870,14636,738,100,43,100,14x32,4x32,60.082,12997,12997,0,0,15929,16,0,23
io4_l2p1n1_l4p4n1_d1d2,9.285,128,80,27083,20381,725,52,53,52,14x32,4x32,105.48,16869,16869,0,0,23740,56,0,80
io4_l2p2n1_l4n1n1,9.61,32,11,5876,7948,358,41,40,41,14x32,4x32,35.93,4688,4688,0,0,4729,16,0,11
io4_l2p2n1_l4n1n1_d1d2,9.496,72,26,7618,12067,345,41,32,41,14x32,4x32,55.055,6240,6240,0,0,5896,8,56,26
io4_l2p2n1_l4n1n2,9.19,32,11,5910,8058,360,44,40,44,14x32,4x32,36.933,4774,4774,0,0,4775,16,0,11
io4_l2p2n1_l4n1n2_d1d2,9.508,72,26,7633,12225,347,44,32,44,14x32,4x32,55.765,6470,6470,0,0,6073,8,56,26
io4_l2p2n1_l4n1n4,9.61,32,20,6791,8731,364,41,44,41,14x32,4x32,40.108,5299,5299,0,0,5474,16,0,20
io4_l2p2n1_l4n1n4_d1d2,9.531,72,26,7866,11571,351,41,32,41,14x32,4x32,56.899,6418,6418,0,0,6208,8,56,26
io4_l2p2n1_l4n1p1,9.61,32,11,5885,7993,359,41,41,41,14x32,4x32,36.39,4721,4721,0,0,4788,16,0,11
io4_l2p2n1_l4n1p1_d1d2,9.496,72,26,7639,11536,346,41,33,41,14x32,4x32,56.359,6164,6164,0,0,6080,8,56,26
io4_l2p2n1_l4n1p2,9.61,32,13,6186,8328,361,44,42,44,14x32,4x32,36.652,4840,4840,0,0,5038,16,0,13
io4_l2p2n1_l4n1p2_d1d2,9.092,72,28,7962,11810,348,44,34,44,14x32,4x32,56.613,6594,6594,0,0,6364,8,56,28
io4_l2p2n1_l4n1p4,9.61,32,20,7174,8949,365,41,45,41,14x32,4x32,40.114,5238,5229,0,9,5284,16,0,20
io4_l2p2n1_l4n1p4_d1d2,9.463,88,32,9622,12784,352,41,36,41,14x32,4x32,62.96,6939,6929,0,10,6730,24,40,32
io4_l2p2n1_l4p1n1,9.61,32,20,11193,10614,482,55,42,55,14x32,4x32,46.129,8012,8012,0,0,9617,16,0,20
io4_l2p2n1_l4p1n1_d1d2,9.497,104,40,12274,17722,469,55,37,55,14x32,4x32,72.781,9845,9845,0,0,9655,40,24,40
io4_l2p2n1_l4p2n1,9.665,32,20,14574,12383,610,71,42,71,14x32,4x32,52.938,10499,10499,0,0,12453,16,0,20
io4_l2p2n1_l4p2n1_d1d2,9.251,104,78,18494,22308,597,58,52,58,14x32,4x32,99.907,15223,15223,0,0,14833,40,24,78
io4_l2p2n1_l4p4n1,9.67,32,20,21147,15955,866,103,42,103,14x32,4x32,66.52,15798,15798,0,0,18528,16,0,20
io4_l2p2n1_l4p4n1_d1d2,9.527,104,80,30975,22528,853,55,53,55,14x32,4x32,104.909,19938,19938,0,0,26918,24,24,80
io4_l2p4n1_l4n1n1,8.835,32,46,29504,16882,614,38,54,38,14x32,4x32,214.826,15664,13288,0,2376,23323,16,0,46
io4_l2p4n1_l4n1n1_d1d2,9.206,96,101,44364,27376,665,38,62,38,14x32,4x32,323.254,24315,21105,0,3210,33288,32,32,101
io4_l2p4n1_l4n1n2,9.229,32,46,29538,17017,616,41,54,41,14x32,4x32,221.137,15581,13205,0,2376,23306,16,0,46
io4_l2p4n1_l4n1n2_d1d2,9.218,96,101,44411,27558,667,41,62,41,14x32,4x32,314.856,24354,21144,0,3210,33323,32,32,101
io4_l2p4n1_l4n1n4,8.835,32,46,29578,16890,620,38,54,38,14x32,4x32,295.642,15848,13472,0,2376,23402,16,0,46
io4_l2p4n1_l4n1n4_d1d2,9.24,96,101,44580,26301,671,38,62,38,14x32,4x32,319.965,24535,21325,0,3210,33406,32,32,101
io4_l2p4n1_l4n1p1,8.835,32,46,29523,16927,615,38,55,38,14x32,4x32,214.302,15659,13283,0,2376,23420,16,0,46
io4_l2p4n1_l4n1p1_d1d2,9.206,96,101,44385,26173,666,38,63,38,14x32,4x32,314.921,24264,21054,0,3210,33392,32,32,101
io4_l2p4n1_l4n1p2,8.835,32,46,29587,17052,617,41,55,41,14x32,4x32,254.626,15493,13117,0,2376,23390,16,0,46
io4_l2p4n1_l4n1p2_d1d2,9.206,96,101,44449,26239,668,41,63,41,14x32,4x32,377.143,24276,21066,0,3210,33376,28,32,101
io4_l2p4n1_l4n1p4,8.835,32,46,29961,17080,621,38,55,38,14x32,4x32,322.6,15625,13240,0,2385,23258,16,0,46
io4_l2p4n1_l4n1p4_d1d2,9.206,112,101,45719,26769,672,38,63,38,14x32,4x32,559.625,24687,21467,0,3220,33384,48,12,101
io4_l2p4n1_l4p1n1,8.858,32,46,33667,18681,738,52,52,52,14x32,4x32,348.254,18609,16233,0,2376,27093,16,0,46
io4_l2p4n1_l4p1n1_d1d2,8.824,128,101,47239,30719,789,52,60,52,14x32,4x32,571.442,26548,23338,0,3210,35290,64,0,101
io4_l2p4n1_l4p2n1,8.905,32,46,36802,20505,866,68,52,68,14x32,4x32,358.921,21104,18728,0,2376,30026,16,0,46
io4_l2p4n1_l4p2n1_d1d2,8.824,128,101,49374,32556,917,55,60,55,14x32,4x32,599.02,29998,26788,0,3210,37476,54,0,101
io4_l2p4n1_l4p4n1,8.999,32,46,43535,24189,1122,100,52,100,14x32,4x32,383.876,26188,23812,0,2376,36108,16,0,46
io4_l2p4n1_l4p4n1_d1d2,8.835,128,101,60006,32897,1173,52,60,52,14x32,4x32,625.215,34699,31489,0,3210,47606,56,0,101
io8_l2n1n1_l4n1n1,8.419,32,5,876,2203,22,9,19,9,26x32,8x32,21.326,1349,1349,0,0,973,0,32,5
io8_l2n1n1_l4n1n1_d1d2,8.528,256,5,1505,11667,23,9,20,9,26x32,8x32,86.353,4849,4849,0,0,704,0,256,5
io8_l2n1n1_l4n1n2,8.419,32,5,950,2256,24,10,19,10,26x32,8x32,18.954,1079,1079,0,0,732,0,32,5
io8_l2n1n1_l4n1n2_d1d2,8.528,256,5,1553,12256,25,10,20,10,26x32,8x32,79.986,4887,4887,0,0,743,0,256,5
io8_l2n1n1_l4n1n4,8.858,32,5,1023,2533,28,16,19,16,26x32,8x32,19.672,1183,1183,0,0,820,0,32,5
io8_l2n1n1_l4n1n4_d1d2,8.955,256,5,1888,13277,29,16,20,16,26x32,8x32,81.558,4969,4969,0,0,876,0,256,5
io8_l2n1n1_l4n1n8,8.419,32,40,3784,4576,36,9,33,9,26x32,8x32,42.694,3119,3119,0,0,2733,0,32,40
io8_l2n1n1_l4n1n8_d1d2,8.813,256,5,2259,8994,37,9,20,9,26x32,8x32,82.726,5102,5102,0,0,1167,0,256,5
io8_l2n1n1_l4n1p1,8.419,32,5,894,2244,23,9,20,9,26x32,8x32,20.649,1133,1133,0,0,797,0,32,5
io8_l2n1n1_l4n1p1_d1d2,8.528,256,5,1518,11676,24,9,21,9,26x32,8x32,86.441,4872,4872,0,0,705,0,256,5
io8_l2n1n1_l4n1p2,8.419,32,10,1346,2617,25,10,22,10,26x32,8x32,24.072,1474,1474,0,0,1123,0,32,10
io8_l2n1n1_l4n1p2_d1d2,8.528,256,10,1969,12573,26,10,23,10,26x32,8x32,89.591,5112,5112,0,0,1077,0,256,10
io8_l2n1n1_l4n1p4,8.419,32,20,2247,3524,29,16,26,16,26x32,8x32,30.261,2012,2012,0,0,1705,0,32,20
io8_l2n1n1_l4n1p4_d1d2,8.528,256,20,2871,14404,30,16,27,16,26x32,8x32,98.08,5967,5967,0,0,1681,0,256,20
io8_l2n1n1_l4n1p8,8.419,40,40,4422,4845,37,9,34,9,26x32,8x32,43.844,3164,3155,0,9,2508,8,24,40
io8_l2n1n1_l4n1p8_d1d2,8.528,320,40,8758,19349,38,9,35,9,26x32,8x32,122.155,6899,6890,0,9,2745,64,192,40
io8_l2n1n1_l4p1n1,8.813,48,40,9532,6686,146,15,31,15,26x32,8x32,50.715,6136,6136,0,0,7823,8,16,40
io8_l2n1n1_l4p1n1_d1d2,8.955,384,80,12987,33833,147,15,48,15,26x32,8x32,163.744,13233,13233,0,0,9165,128,128,80
io8_l2n1n1_l4p2n1,9.206,48,40,13911,8372,274,23,31,23,26x32,8x32,60.847,8598,8598,0,0,11985,16,16,40
io8_l2n1n1_l4p2n1_d1d2,8.955,384,160,26975,35823,275,16,80,16,26x32,8x32,221.289,20944,20944,0,0,20062,128,128,160
io8_l2n1n1_l4p4n1,9.229,48,40,20088,11832,530,39,31,39,26x32,8x32,71.813,13680,13680,0,0,17731,16,16,40
io8_l2n1n1_l4p4n1_d1d2,8.955,384,320,45381,51030,531,22,144,22,26x32,8x32,311.029,33214,33214,0,0,35647,120,128,320
io8_l2n1n1_l4p8n1,9.298,48,40,33392,18724,1042,71,31,71,26x32,8x32,87.481,24378,24378,0,0,30287,11,16,40
io8_l2n1n1_l4p8n1_d1d2,8.813,384,320,77374,52204,1043,15,144,15,26x32,8x32,341.369,48569,48569,0,0,63379,112,128,320
io8_l2n1n2_l4n1n1,8.847,32,5,1117,2320,25,11,19,11,26x32,8x32,20.386,1386,1386,0,0,1016,0,32,5
io8_l2n1n2_l4n1n1_d1d2,8.847,256,5,2031,13956,26,10,20,10,26x32,8x32,73.932,5023,5023,0,0,1044,0,256,5
io8_l2n1n2_l4n1n2,8.858,32,5,1256,2365,27,12,19,12,26x32,8x32,19.945,1289,1289,0,0,885,0,32,5
io8_l2n1n2_l4n1n2_d1d2,8.858,256,5,2264,14324,28,11,20,11,26x32,8x32,73.899,5023,5023,0,0,1082,0,256,5
io8_l2n1n2_l4n1n4,8.578,32,5,1264,2646,31,18,19,18,26x32,8x32,19.11,1287,1287,0,0,813,0,32,5
io8_l2n1n2_l4n1n4_d1d2,8.967,256,5,2414,15575,32,17,20,17,26x32,8x32,72.87,5074,5074,0,0,1220,0,256,5
io8_l2n1n2_l4n1n8,8.847,32,40,4025,4693,39,11,33,11,26x32,8x32,41.699,3265,3265,0,0,2843,0,32,40
io8_l2n1n2_l4n1n8_d1d2,8.922,256,5,2785,9354,40,10,20,10,26x32,8x32,74.454,5256,5256,0,0,1446,0,256,5
io8_l2n1n2_l4n1p1,8.847,32,5,1135,2361,26,11,20,11,26x32,8x32,19.327,1160,1160,0,0,736,0,32,5
io8_l2n1n2_l4n1p1_d1d2,8.847,256,5,2044,8925,27,10,21,10,26x32,8x32,74.013,5021,5021,0,0,1045,0,256,5
io8_l2n1n2_l4n1p2,8.847,32,10,1587,2734,28,12,22,12,26x32,8x32,22.802,1422,1422,0,0,1061,0,32,10
io8_l2n1n2_l4n1p2_d1d2,8.847,256,10,2495,9342,29,11,23,11,26x32,8x32,77.537,5284,5284,0,0,1423,0,256,10
io8_l2n1n2_l4n1p4,8.847,32,20,2488,3641,32,18,26,18,26x32,8x32,28.867,2039,2039,0,0,1714,0,32,20
io8_l2n1n2_l4n1p4_d1d2,8.847,256,20,3397,10213,33,17,27,17,26x32,8x32,85.216,6120,6120,0,0,1999,0,256,20
io8_l2n1n2_l4n1p8,8.847,40,40,4663,4962,40,11,34,11,26x32,8x32,43.13,3229,3220,0,9,2553,8,24,40
io8_l2n1n2_l4n1p8_d1d2,8.847,320,40,9284,13238,41,10,35,10,26x32,8x32,108.459,7095,7086,0,9,3096,64,192,40
io8_l2n1n2_l4p1n1,8.835,48,40,9740,6793,149,17,31,17,26x32,8x32,54.057,6146,6146,0,0,7869,16,16,40
io8_l2n1n2_l4p1n1_d1d2,8.967,384,80,13481,23877,150,16,48,16,26x32,8x32,151.314,13829,13829,0,0,9496,128,128,80
io8_l2n1n2_l4p2n1,9.229,48,40,14120,8484,277,25,31,25,26x32,8x32,55.039,8582,8582,0,0,11984,8,16,40
io8_l2n1n2_l4p2n1_d1d2,8.967,384,160,27469,33545,278,17,80,17,26x32,8x32,207.013,21445,21445,0,0,20303,128,128,160
io8_l2n1n2_l4p4n1,9.251,48,40,20297,11945,533,41,31,41,26x32,8x32,64.552,13788,13788,0,0,17815,8,16,40
io8_l2n1n2_l4p4n1_d1d2,8.967,384,320,45875,48754,534,23,144,23,26x32,8x32,296.835,34293,34293,0,0,35943,118,128,320
io8_l2n1n2_l4p8n1,9.321,48,40,33601,18837,1045,73,31,73,26x32,8x32,89.961,23796,23796,0,0,30357,16,16,40
io8_l2n1n2_l4p8n1_d1d2,8.922,384,320,77836,49924,1046,16,144,16,26x32,8x32,330.452,48153,48153,0,0,63675,128,128,320
io8_l2n1n4_l4n1n1,8.566,40,14,1653,3118,32,19,23,19,26x32,8x32,29.416,1596,1596,0,0,1162,8,24,14
io8_l2n1n4_l4n1n1_d1d2,8.955,256,14,2218,15146,32,16,23,16,26x32,8x32,79.358,5206,5206,0,0,1218,0,256,14
io8_l2n1n4_l4n1n2,8.847,40,14,1792,3163,34,20,23,20,26x32,8x32,29.077,1618,1618,0,0,1226,8,24,14
io8_l2n1n4_l4n1n2_d1d2,8.967,256,14,2451,15515,34,17,23,17,26x32,8x32,79.766,5205,5205,0,0,1254,0,256,14
io8_l2n1n4_l4n1n4,8.881,40,14,1800,3444,38,26,23,26,26x32,8x32,29.234,1736,1736,0,0,1251,8,24,14
io8_l2n1n4_l4n1n4_d1d2,8.858,256,14,2601,16771,38,23,23,23,26x32,8x32,78.874,5264,5264,0,0,1396,0,256,14
io8_l2n1n4_l4n1n8,8.566,40,40,4081,5158,46,19,34,19,26x32,8x32,45.444,3533,3533,0,0,3009,8,24,40
io8_l2n1n4_l4n1n8_d1d2,8.944,256,14,2972,10078,46,16,23,16,26x32,8x32,79.378,5416,5416,0,0,1682,0,256,14
io8_l2n1n4_l4n1p1,8.566,40,14,1671,3159,33,19,24,19,26x32,8x32,28.952,1612,1612,0,0,1174,8,24,14
io8_l2n1n4_l4n1p1_d1d2,8.955,256,14,2231,9635,33,16,24,16,26x32,8x32,80.384,5212,5212,0,0,1200,0,256,14
io8_l2n1n4_l4n1p2,8.566,40,16,1963,3409,35,20,25,20,26x32,8x32,31.239,1899,1899,0,0,1439,8,24,16
io8_l2n1n4_l4n1p2_d1d2,8.955,256,16,2522,9929,35,17,25,17,26x32,8x32,79.952,5531,5531,0,0,1559,0,256,16
io8_l2n1n4_l4n1p4,8.566,40,20,2544,4106,39,26,27,26,26x32,8x32,33.047,2406,2406,0,0,1965,8,24,20
io8_l2n1n4_l4n1p4_d1d2,8.955,256,20,3104,10554,39,23,27,23,26x32,8x32,84.878,6207,6207,0,0,2004,0,256,20
io8_l2n1n4_l4n1p8,8.566,48,40,4719,5427,47,19,35,19,26x32,8x32,46.622,3558,3549,0,9,2782,16,16,40
io8_l2n1n4_l4n1p8_d1d2,8.955,320,40,8991,13579,47,16,35,16,26x32,8x32,110.396,7099,7090,0,9,3076,64,192,40
io8_l2n1n4_l4p1n1,8.824,56,40,9732,7200,156,25,32,25,26x32,8x32,57.78,6350,6350,0,0,8057,24,8,40
io8_l2n1n4_l4p1n1_d1d2,8.858,384,80,13220,24182,156,22,48,22,26x32,8x32,154.093,13582,13582,0,0,9501,128,128,80
io8_l2n1n4_l4p2n1,9.218,56,40,14112,8891,284,33,32,33,26x32,8x32,60.552,9046,9046,0,0,12172,16,8,40
io8_l2n1n4_l4p2n1_d1d2,8.858,384,160,27208,33849,284,23,80,23,26x32,8x32,209.799,21272,21272,0,0,20420,128,128,160
io8_l2n1n4_l4p4n1,9.24,56,40,20289,12357,540,49,32,49,26x32,8x32,72.014,13922,13922,0,0,18103,22,8,40
io8_l2n1n4_l4p4n1_d1d2,8.858,384,320,45614,49059,540,29,144,29,26x32,8x32,300.416,35603,35603,0,0,36914,122,128,320
io8_l2n1n4_l4p8n1,9.31,56,40,33593,19249,1052,81,32,81,26x32,8x32,93.908,24109,24109,0,0,30286,24,8,40
io8_l2n1n4_l4p8n1_d1d2,8.944,384,320,77566,50177,1052,22,144,22,26x32,8x32,333.738,49780,49780,0,0,63945,104,128,320
io8_l2n1n8_l4n1n1,8.835,40,14,1845,3262,46,16,25,16,26x32,8x32,29.762,1713,1713,0,0,1157,8,24,14
io8_l2n1n8_l4n1n1_d1d2,8.847,256,23,3017,16656,44,9,26,9,26x32,8x32,80.083,5585,5585,0,0,1817,0,256,23
io8_l2n1n8_l4n1n2,8.847,40,14,1984,3304,48,17,25,17,26x32,8x32,29.404,1736,1736,0,0,1158,8,24,14
io8_l2n1n8_l4n1n2_d1d2,8.922,256,23,3250,17024,46,10,26,10,26x32,8x32,80.961,5586,5586,0,0,1852,0,256,23
io8_l2n1n8_l4n1n4,8.881,40,14,1991,3595,52,23,25,23,26x32,8x32,30.279,1872,1872,0,0,1178,8,24,14
io8_l2n1n8_l4n1n4_d1d2,8.944,256,23,3491,18159,50,16,26,16,26x32,8x32,82.408,5663,5663,0,0,1994,0,256,23
io8_l2n1n8_l4n1n8,8.835,40,40,4273,5302,60,16,36,16,26x32,8x32,45.39,3503,3503,0,0,2929,8,24,40
io8_l2n1n8_l4n1n8_d1d2,8.922,256,23,3771,10629,58,9,26,9,26x32,8x32,82.329,5811,5811,0,0,2280,0,256,23
io8_l2n1n8_l4n1p1,8.835,40,14,1863,3303,47,16,26,16,26x32,8x32,29.368,1717,1717,0,0,1168,8,24,14
io8_l2n1n8_l4n1p1_d1d2,8.847,256,23,3030,10185,45,9,27,9,26x32,8x32,82.527,5592,5592,0,0,1817,0,256,23
io8_l2n1n8_l4n1p2,8.835,40,16,2155,3553,49,17,27,17,26x32,8x32,31.354,1973,1973,0,0,1434,8,24,16
io8_l2n1n8_l4n1p2_d1d2,8.847,256,25,3321,10479,47,10,28,10,26x32,8x32,82.548,5942,5942,0,0,2161,0,256,25
io8_l2n1n8_l4n1p4,8.835,40,20,2736,4250,53,23,29,23,26x32,8x32,33.163,2508,2508,0,0,1897,8,24,20
io8_l2n1n8_l4n1p4_d1d2,8.847,256,29,3903,11104,51,16,30,16,26x32,8x32,85.619,6612,6612,0,0,2608,0,256,29
io8_l2n1n8_l4n1p8,8.835,48,40,4911,5571,61,16,37,16,26x32,8x32,45.404,3550,3541,0,9,2702,16,16,40
io8_l2n1n8_l4n1p8_d1d2,8.847,320,40,9310,13760,59,9,35,9,26x32,8x32,104.438,7349,7340,0,9,3487,64,192,40
io8_l2n1n8_l4p1n1,9.218,56,40,9892,7333,170,22,34,22,26x32,8x32,57.484,6441,6441,0,0,7946,24,8,40
io8_l2n1n8_l4p1n1_d1d2,8.944,384,80,13507,24327,168,15,48,15,26x32,8x32,148.912,13808,13808,0,0,10377,128,128,80
io8_l2n1n8_l4p2n1,9.229,56,40,14271,9040,298,30,34,30,26x32,8x32,60.007,9194,9194,0,0,12111,16,8,40
io8_l2n1n8_l4p2n1_d1d2,8.944,384,160,27495,33989,296,16,80,16,26x32,8x32,203.471,21829,21829,0,0,20771,128,128,160
io8_l2n1n8_l4p4n1,9.251,56,40,20449,12512,554,46,34,46,26x32,8x32,71.84,13728,13728,0,0,17739,24,8,40
io8_l2n1n8_l4p4n1_d1d2,8.944,384,320,45901,49204,552,22,144,22,26x32,8x32,295.094,36650,36650,0,0,36577,120,128,320
io8_l2n1n8_l4p8n1,9.333,56,40,33753,19404,1066,78,34,78,26x32,8x32,89.536,23964,23964,0,0,30130,22,8,40
io8_l2n1n8_l4p8n1_d1d2,8.922,384,320,77853,50302,1064,15,144,15,26x32,8x32,335.045,49526,49526,0,0,64147,128,128,320
io8_l2n1p1_l4n1n1,8.419,32,5,970,2432,24,12,21,12,26x32,8x32,26.664,1278,1278,0,0,742,0,32,5
io8_l2n1p1_l4n1n1_d1d2,8.528,256,5,1597,12200,25,12,22,12,26x32,8x32,124.15,5050,5050,0,0,776,0,256,5
io8_l2n1p1_l4n1n2,8.419,32,5,1044,2485,26,13,21,13,26x32,8x32,26.961,1318,1318,0,0,742,0,32,5
io8_l2n1p1_l4n1n2_d1d2,8.528,256,5,1645,12789,27,13,22,13,26x32,8x32,124.954,5061,5061,0,0,828,0,256,5
io8_l2n1p1_l4n1n4,8.858,32,5,1117,2762,30,19,21,19,26x32,8x32,27.817,1446,1446,0,0,827,0,32,5
io8_l2n1p1_l4n1n4_d1d2,8.955,256,5,1980,13810,31,19,22,19,26x32,8x32,125.28,5114,5114,0,0,960,0,256,5
io8_l2n1p1_l4n1n8,8.419,32,40,3879,4809,38,12,35,12,26x32,8x32,48.635,3251,3251,0,0,2767,0,32,40
io8_l2n1p1_l4n1n8_d1d2,8.813,256,5,2351,9527,39,12,22,12,26x32,8x32,126.698,5267,5267,0,0,1244,0,256,5
io8_l2n1p1_l4n1p1,8.419,32,5,989,2477,25,12,22,12,26x32,8x32,27.056,1285,1285,0,0,779,0,32,5
io8_l2n1p1_l4n1p1_d1d2,8.528,256,5,1619,9125,26,12,23,12,26x32,8x32,124.015,5057,5057,0,0,792,0,256,5
io8_l2n1p1_l4n1p2,8.419,32,10,1441,2850,27,13,24,13,26x32,8x32,29.734,1561,1561,0,0,1083,0,32,10
io8_l2n1p1_l4n1p2_d1d2,8.528,256,10,2070,9542,28,13,25,13,26x32,8x32,127.802,5291,5291,0,0,1172,0,256,10
io8_l2n1p1_l4n1p4,8.419,32,20,2342,3757,31,19,28,19,26x32,8x32,36.229,2172,2172,0,0,1730,0,32,20
io8_l2n1p1_l4n1p4_d1d2,8.528,256,20,2972,10413,32,19,29,19,26x32,8x32,136.496,6223,6223,0,0,1766,0,256,20
io8_l2n1p1_l4n1p8,8.419,40,40,4517,5064,39,12,36,12,26x32,8x32,51.328,3281,3272,0,9,2567,8,24,40
io8_l2n1p1_l4n1p8_d1d2,8.528,320,40,8859,13424,40,12,37,12,26x32,8x32,159.761,7104,7095,0,9,2836,64,192,40
io8_l2n1p1_l4p1n1,8.813,48,40,9594,6876,148,18,33,18,26x32,8x32,61.764,6410,6410,0,0,7880,16,16,40
io8_l2n1p1_l4p1n1_d1d2,8.955,384,80,13056,23875,149,18,50,18,26x32,8x32,201.18,13585,13585,0,0,9233,128,128,80
io8_l2n1p1_l4p2n1,9.206,48,40,13973,8562,276,26,33,26,26x32,8x32,68.061,8738,8738,0,0,12048,16,16,40
io8_l2n1p1_l4p2n1_d1d2,8.955,384,160,27044,33545,277,19,82,19,26x32,8x32,255.094,21884,21884,0,0,20441,120,128,160
io8_l2n1p1_l4p4n1,9.229,48,40,20150,12030,532,42,33,42,26x32,8x32,69.984,13619,13619,0,0,17868,8,16,40
io8_l2n1p1_l4p4n1_d1d2,8.955,384,320,45450,48752,533,25,146,25,26x32,8x32,353.9,36338,36338,0,0,36709,124,128,320
io8_l2n1p1_l4p8n1,9.298,48,40,33454,18922,1044,74,33,74,26x32,8x32,100.122,23556,23556,0,0,30127,16,16,40
io8_l2n1p1_l4p8n1_d1d2,8.813,384,320,77434,49890,1045,18,146,18,26x32,8x32,383.76,48197,48197,0,0,63412,128,128,320
io8_l2n1p2_l4n1n1,8.847,40,5,1101,2547,28,14,22,14,26x32,8x32,27.128,1451,1451,0,0,874,8,24,5
io8_l2n1p2_l4n1n1_d1d2,8.847,256,5,1768,14508,28,13,22,13,26x32,8x32,98.045,5319,5319,0,0,1173,0,256,5
io8_l2n1p2_l4n1n2,8.858,40,5,1174,2595,30,15,22,15,26x32,8x32,27.773,1494,1494,0,0,872,8,24,5
io8_l2n1p2_l4n1n2_d1d2,8.858,256,5,1807,15060,30,14,22,14,26x32,8x32,98.78,5326,5326,0,0,1201,0,256,5
io8_l2n1p2_l4n1n4,8.578,40,5,1247,2866,34,21,22,21,26x32,8x32,28.023,1607,1607,0,0,955,8,24,5
io8_l2n1p2_l4n1n4_d1d2,8.967,256,5,2142,16075,34,20,22,20,26x32,8x32,98.925,5332,5332,0,0,1208,0,256,5
io8_l2n1p2_l4n1n8,8.847,40,40,4009,4920,42,14,36,14,26x32,8x32,50.263,3434,3434,0,0,2896,8,24,40
io8_l2n1p2_l4n1n8_d1d2,8.922,256,5,2513,9870,42,13,22,13,26x32,8x32,99.621,5510,5510,0,0,1490,0,256,5
io8_l2n1p2_l4n1p1,8.847,40,5,1119,2588,29,14,23,14,26x32,8x32,27.736,1465,1465,0,0,885,8,24,5
io8_l2n1p2_l4n1p1_d1d2,8.847,256,5,1781,9477,29,13,23,13,26x32,8x32,97.714,5324,5324,0,0,1163,0,256,5
io8_l2n1p2_l4n1p2,8.847,40,10,1571,2961,31,15,25,15,26x32,8x32,30.705,1738,1738,0,0,1212,8,24,10
io8_l2n1p2_l4n1p2_d1d2,8.847,256,10,2232,9894,31,14,25,14,26x32,8x32,100.853,5529,5529,0,0,1528,0,256,10
io8_l2n1p2_l4n1p4,8.847,40,20,2472,3868,35,21,29,21,26x32,8x32,37.713,2346,2346,0,0,1862,8,24,20
io8_l2n1p2_l4n1p4_d1d2,8.847,256,20,3134,10765,35,20,29,20,26x32,8x32,108.385,6482,6482,0,0,2175,0,256,20
io8_l2n1p2_l4n1p8,8.847,48,40,4647,5189,43,14,37,14,26x32,8x32,50.964,3451,3442,0,9,2669,16,16,40
io8_l2n1p2_l4n1p8_d1d2,8.847,320,40,9021,13790,43,13,37,13,26x32,8x32,133.243,7384,7375,0,9,3210,64,192,40
io8_l2n1p2_l4p1n1,8.835,56,40,9692,6978,152,20,34,20,26x32,8x32,61.045,6563,6563,0,0,7976,24,8,40
io8_l2n1p2_l4p1n1_d1d2,8.967,384,80,13218,24222,152,19,50,19,26x32,8x32,175.17,13741,13741,0,0,9399,128,128,80
io8_l2n1p2_l4p2n1,9.229,56,40,14071,8665,280,28,34,28,26x32,8x32,69.842,8959,8959,0,0,12176,24,8,40
