prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits),vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io4_l2p1n1_l4n1n2,9.229,32,14,1926,5590,214,63,23,63,10x32,4x32,23.174,1346,1346,0,0,1186,16,0,14
io4_l2p1n1_l4n1n2_d1d2,9.263,96,26,2985,10589,215,63,28,63,10x32,4x32,47.458,2896,2896,0,0,2109,32,32,26
io4_l2p1n1_l4n1n4,8.835,32,20,2647,6100,218,60,26,60,10x32,4x32,27.964,2046,2046,0,0,1717,16,0,20
io4_l2p1n1_l4n1n4_d1d2,9.263,96,26,3119,9497,219,60,28,60,10x32,4x32,47.347,2918,2918,0,0,2181,32,32,26
io4_l2p1n1_l4n1p1,8.835,32,14,1935,5529,213,60,24,60,10x32,4x32,22.619,1339,1339,0,0,1223,16,0,14
io4_l2p1n1_l4n1p1_d1d2,9.286,96,26,2978,9408,214,60,29,60,10x32,4x32,46.366,2860,2860,0,0,2093,32,32,26
io4_l2p1n1_l4n1p2,9.229,32,14,1997,5658,215,63,24,63,10x32,4x32,23.736,1517,1517,0,0,1272,16,0,14
io4_l2p1n1_l4n1p2_d1d2,9.263,96,26,3041,9474,216,63,29,63,10x32,4x32,48.002,3012,3012,0,0,2165,32,32,26
io4_l2p1n1_l4n1p4,8.835,32,20,2966,6324,219,60,27,60,10x32,4x32,28.228,1979,1970,0,9,1747,16,0,20
io4_l2p1n1_l4n1p4_d1d2,9.286,112,32,5003,10867,220,60,32,60,10x32,4x32,55.037,3637,3627,0,10,2795,48,16,32
io4_l2p1n1_l4p1n1,8.858,32,20,7701,8025,336,74,24,74,10x32,4x32,38.896,4775,4775,0,0,6452,16,0,20
io4_l2p1n1_l4p1n1_d1d2,9.274,128,40,8391,15798,337,74,33,74,10x32,4x32,66.184,6407,6407,0,0,6450,64,0,40
io4_l2p1n1_l4p2n1,8.905,32,20,10842,9929,464,90,24,90,10x32,4x32,46.243,7343,7343,0,0,9303,16,0,20
io4_l2p1n1_l4p2n1_d1d2,9.274,128,78,14515,20343,465,77,48,77,10x32,4x32,95.299,11848,11848,0,0,11652,64,0,78
io4_l2p1n1_l4p4n1,8.999,32,20,17569,13557,720,122,24,122,10x32,4x32,58.366,12253,12253,0,0,15695,16,0,20
io4_l2p1n1_l4p4n1_d1d2,9.285,128,80,27070,20449,721,74,49,74,10x32,4x32,108.046,16666,16666,0,0,23801,60,0,80
io4_l2p2n1_l4n1n1,9.549,32,26,5207,7909,340,79,27,79,10x32,4x32,43.797,4267,4267,0,0,4202,16,0,26
io4_l2p2n1_l4n1n1_d1d2,9.485,72,26,7270,12023,341,63,28,63,10x32,4x32,55.548,6354,6354,0,0,5975,8,56,26
io4_l2p2n1_l4n1n2,9.573,32,26,5259,8031,342,82,27,82,10x32,4x32,43.953,4330,4330,0,0,4231,16,0,26
io4_l2p2n1_l4n1n2_d1d2,9.23,72,26,7338,12133,343,66,28,66,10x32,4x32,54.178,6456,6456,0,0,6046,8,56,26
io4_l2p2n1_l4n1n4,9.549,32,32,5980,8581,346,79,30,79,10x32,4x32,46.167,5036,5036,0,0,4702,16,0,32
io4_l2p2n1_l4n1n4_d1d2,9.252,72,26,7440,11507,347,63,28,63,10x32,4x32,54.743,6420,6420,0,0,6083,8,56,26
io4_l2p2n1_l4n1p1,9.549,32,26,5268,8014,341,79,28,79,10x32,4x32,42.334,4363,4363,0,0,4236,16,0,26
io4_l2p2n1_l4n1p1_d1d2,9.531,72,26,7327,11530,342,63,29,63,10x32,4x32,55.248,6331,6331,0,0,6025,8,56,26
io4_l2p2n1_l4n1p2,9.573,32,26,5298,8135,343,82,28,82,10x32,4x32,44.621,4440,4440,0,0,4262,16,0,26
io4_l2p2n1_l4n1p2_d1d2,9.463,72,26,7330,11591,344,66,29,66,10x32,4x32,54.788,6533,6533,0,0,6203,8,56,26
io4_l2p2n1_l4n1p4,9.549,32,32,6299,8833,347,79,31,79,10x32,4x32,46.797,4995,4986,0,9,4730,16,0,32
io4_l2p2n1_l4n1p4_d1d2,9.485,88,32,9324,12988,348,63,32,63,10x32,4x32,61.273,6899,6889,0,10,6699,24,40,32
io4_l2p2n1_l4p1n1,9.564,32,32,11137,10658,464,93,28,93,10x32,4x32,54.738,7754,7754,0,0,9706,16,0,32
io4_l2p2n1_l4p1n1_d1d2,9.497,104,40,11966,17806,465,77,33,77,10x32,4x32,71.109,9840,9840,0,0,9612,40,24,40
io4_l2p2n1_l4p2n1,9.309,32,32,14208,12507,592,109,28,109,10x32,4x32,63.584,10156,10156,0,0,12506,16,0,32
io4_l2p2n1_l4p2n1_d1d2,9.486,104,78,18100,22368,593,80,48,80,10x32,4x32,99.95,15272,15272,0,0,14821,40,24,78
io4_l2p2n1_l4p4n1,9.683,32,32,21030,16139,848,141,28,141,10x32,4x32,75.409,16058,16058,0,0,18843,16,0,32
io4_l2p2n1_l4p4n1_d1d2,9.516,104,80,30645,22588,849,77,49,77,10x32,4x32,114.987,20201,20201,0,0,26931,40,24,80
io4_l2p4n1_l4n1n1,8.835,32,46,29556,17202,596,108,36,108,10x32,4x32,216.722,15291,12915,0,2376,23347,16,0,46
io4_l2p4n1_l4n1n1_d1d2,9.206,96,101,44333,27420,661,60,58,60,10x32,4x32,317.472,24196,20986,0,3210,33351,32,32,101
io4_l2p4n1_l4n1n2,9.229,32,46,29608,17349,598,111,36,111,10x32,4x32,221.921,15561,13185,0,2376,23534,16,0,46
io4_l2p4n1_l4n1n2_d1d2,9.218,96,101,44369,27562,663,63,58,63,10x32,4x32,315.362,24404,21194,0,3210,33297,32,32,101
io4_l2p4n1_l4n1n4,8.835,32,46,29648,17210,602,108,36,108,10x32,4x32,284.047,15350,12974,0,2376,23327,16,0,46
io4_l2p4n1_l4n1n4_d1d2,9.24,96,101,44503,26333,667,60,58,60,10x32,4x32,311.239,24176,20966,0,3210,33361,32,32,101
io4_l2p4n1_l4n1p1,8.835,32,46,29617,17293,597,108,37,108,10x32,4x32,239.968,15809,13433,0,2376,23388,16,0,46
io4_l2p4n1_l4n1p1_d1d2,9.206,96,101,44358,26243,662,60,59,60,10x32,4x32,365.992,24395,21185,0,3210,33302,32,32,101
io4_l2p4n1_l4n1p2,9.229,32,46,29647,17415,599,111,37,111,10x32,4x32,279.538,15715,13339,0,2376,23408,16,0,46
io4_l2p4n1_l4n1p2_d1d2,9.218,96,101,44393,26304,664,63,59,63,10x32,4x32,437.73,24396,21186,0,3210,33370,32,32,101
io4_l2p4n1_l4n1p4,8.835,32,46,29967,17428,603,108,37,108,10x32,4x32,327.273,15543,13158,0,2385,23338,16,0,46
io4_l2p4n1_l4n1p4_d1d2,9.206,112,101,45706,26973,668,60,59,60,10x32,4x32,552.707,24364,21144,0,3220,33415,48,16,101
io4_l2p4n1_l4p1n1,8.858,32,46,33735,19021,720,122,34,122,10x32,4x32,345.206,18550,16174,0,2376,27085,16,0,46
io4_l2p4n1_l4p1n1_d1d2,8.824,128,101,47226,30811,785,74,56,74,10x32,4x32,565.477,26371,23161,0,3210,35282,60,0,101
io4_l2p4n1_l4p2n1,8.905,32,46,36870,20905,848,138,34,138,10x32,4x32,353.669,21065,18689,0,2376,30042,16,0,46
io4_l2p4n1_l4p2n1_d1d2,8.824,128,101,49363,33104,913,77,56,77,10x32,4x32,611.539,30148,26938,0,3210,37467,64,0,101
io4_l2p4n1_l4p4n1,8.999,32,46,43603,24525,1104,170,34,170,10x32,4x32,375.009,25875,23499,0,2376,36467,16,0,46
io4_l2p4n1_l4p4n1_d1d2,8.835,128,101,59993,32965,1169,74,56,74,10x32,4x32,635.301,34772,31562,0,3210,47608,64,0,101
io8_l2n1n1_l4n1n1,8.419,32,5,858,2461,29,24,26,24,18x32,8x32,18.224,1115,1115,0,0,627,0,32,5
io8_l2n1n1_l4n1n1_d1d2,8.528,256,5,1495,11064,30,24,27,24,18x32,8x32,87.126,4893,4893,0,0,682,0,256,5
io8_l2n1n1_l4n1n2,8.419,32,5,914,2490,31,25,26,25,18x32,8x32,17.378,1144,1144,0,0,644,0,32,5
io8_l2n1n1_l4n1n2_d1d2,8.528,256,5,1534,11461,32,25,27,25,18x32,8x32,81.592,4847,4847,0,0,719,0,256,5
io8_l2n1n1_l4n1n4,8.858,32,5,1005,2779,35,31,26,31,18x32,8x32,18.495,1349,1349,0,0,743,0,32,5
io8_l2n1n1_l4n1n4_d1d2,8.955,256,5,1814,12578,36,31,27,31,18x32,8x32,81.426,4906,4906,0,0,797,0,256,5
io8_l2n1n1_l4n1n8,8.419,32,40,3784,4876,43,24,40,24,18x32,8x32,41.366,3313,3313,0,0,2486,0,32,40
io8_l2n1n1_l4n1n8_d1d2,8.813,256,5,2043,8343,44,24,27,24,18x32,8x32,82.134,5169,5169,0,0,950,0,256,5
io8_l2n1n1_l4n1p1,8.419,32,5,886,2528,30,24,27,24,18x32,8x32,18.713,1128,1128,0,0,757,0,32,5
io8_l2n1n1_l4n1p1_d1d2,8.528,256,5,1521,11099,31,24,28,24,18x32,8x32,86.675,4991,4991,0,0,704,0,256,5
io8_l2n1n1_l4n1p2,8.419,32,5,974,2573,32,25,27,25,18x32,8x32,19.225,1335,1335,0,0,736,0,32,5
io8_l2n1n1_l4n1p2_d1d2,8.528,256,5,1592,11674,33,25,28,25,18x32,8x32,87.39,5374,5374,0,0,808,0,256,5
io8_l2n1n1_l4n1p4,8.858,32,5,1106,2811,36,31,27,31,18x32,8x32,19.778,1534,1534,0,0,861,0,32,5
io8_l2n1n1_l4n1p4_d1d2,8.955,256,5,1742,12842,37,31,28,31,18x32,8x32,89.748,5376,5376,0,0,921,0,256,5
io8_l2n1n1_l4n1p8,8.419,40,40,4422,5223,44,24,41,24,18x32,8x32,42.302,3117,3108,0,9,2519,8,24,40
io8_l2n1n1_l4n1p8_d1d2,8.528,320,40,8766,19706,45,24,42,24,18x32,8x32,121.634,6987,6978,0,9,2758,64,192,40
io8_l2n1n1_l4p1n1,8.813,48,40,9532,6976,153,30,38,30,18x32,8x32,52.524,6294,6294,0,0,7823,16,16,40
io8_l2n1n1_l4p1n1_d1d2,8.955,384,80,12995,33486,154,30,55,30,18x32,8x32,165.505,13558,13558,0,0,9371,128,128,80
io8_l2n1n1_l4p2n1,9.206,48,40,13911,8659,281,38,38,38,18x32,8x32,58.113,8635,8635,0,0,11976,16,16,40
io8_l2n1n1_l4p2n1_d1d2,8.955,384,160,26983,35476,282,31,87,31,18x32,8x32,223.339,21836,21836,0,0,20303,128,128,160
io8_l2n1n1_l4p4n1,9.229,48,40,20088,12230,537,54,38,54,18x32,8x32,69.342,13385,13385,0,0,17619,16,16,40
io8_l2n1n1_l4p4n1_d1d2,8.955,384,320,48501,52459,538,37,151,37,18x32,8x32,319.158,35838,35838,0,0,38788,128,128,320
io8_l2n1n1_l4p8n1,9.298,48,40,33392,19010,1049,86,38,86,18x32,8x32,94.859,24260,24260,0,0,30348,16,16,40
io8_l2n1n1_l4p8n1_d1d2,8.813,384,320,77382,51793,1050,30,151,30,18x32,8x32,353.64,47925,47925,0,0,63473,128,128,320
io8_l2n1n2_l4n1n1,8.847,32,5,1068,2548,32,25,26,25,18x32,8x32,16.078,1151,1151,0,0,742,0,32,5
io8_l2n1n2_l4n1n1_d1d2,8.528,256,8,1750,11815,33,25,28,25,18x32,8x32,79.969,5044,5044,0,0,865,0,256,8
io8_l2n1n2_l4n1n2,8.858,32,5,1189,2569,34,26,26,26,18x32,8x32,16.727,1173,1173,0,0,825,0,32,5
io8_l2n1n2_l4n1n2_d1d2,8.528,256,8,1781,12180,35,26,28,26,18x32,8x32,79.886,5007,5007,0,0,894,0,256,8
io8_l2n1n2_l4n1n4,8.578,32,5,1215,2862,38,32,26,32,18x32,8x32,17.157,1337,1337,0,0,855,0,32,5
io8_l2n1n2_l4n1n4_d1d2,8.967,256,8,2069,13328,39,32,28,32,18x32,8x32,78.415,5046,5046,0,0,984,0,256,8
io8_l2n1n2_l4n1n8,8.847,32,40,3994,4963,46,25,40,25,18x32,8x32,39.154,3253,3253,0,0,2542,0,32,40
io8_l2n1n2_l4n1n8_d1d2,8.922,256,8,2298,8611,47,25,28,25,18x32,8x32,79.623,5311,5311,0,0,1136,0,256,8
io8_l2n1n2_l4n1p1,8.847,32,5,1096,2615,33,25,27,25,18x32,8x32,16.463,1244,1244,0,0,763,0,32,5
io8_l2n1n2_l4n1p1_d1d2,8.528,256,8,1776,11850,34,25,29,25,18x32,8x32,80.657,5131,5131,0,0,888,0,256,8
io8_l2n1n2_l4n1p2,8.858,32,5,1184,2660,35,26,27,26,18x32,8x32,16.748,1373,1373,0,0,854,0,32,5
io8_l2n1n2_l4n1p2_d1d2,8.528,256,8,1847,12416,36,26,29,26,18x32,8x32,81.283,5511,5511,0,0,962,0,256,8
io8_l2n1n2_l4n1p4,8.578,32,5,1316,2894,39,32,27,32,18x32,8x32,17.857,1515,1515,0,0,964,0,32,5
io8_l2n1n2_l4n1p4_d1d2,8.967,256,8,1997,13583,40,32,29,32,18x32,8x32,84.518,5502,5502,0,0,1108,0,256,8
io8_l2n1n2_l4n1p8,8.847,40,40,4632,5310,47,25,41,25,18x32,8x32,40.235,3153,3144,0,9,2565,8,24,40
io8_l2n1n2_l4n1p8_d1d2,8.528,320,40,8861,20334,48,25,42,25,18x32,8x32,116.533,7070,7061,0,9,2887,64,192,40
io8_l2n1n2_l4p1n1,8.835,48,40,9709,7053,156,31,38,31,18x32,8x32,49.762,6119,6119,0,0,7900,16,16,40
io8_l2n1n2_l4p1n1_d1d2,8.967,384,80,13090,34095,157,31,55,31,18x32,8x32,162.37,13560,13560,0,0,10223,128,128,80
io8_l2n1n2_l4p2n1,9.229,48,40,14089,8741,284,39,38,39,18x32,8x32,54.879,8640,8640,0,0,12054,16,16,40
io8_l2n1n2_l4p2n1_d1d2,8.967,384,160,27078,36084,285,32,87,32,18x32,8x32,212.269,21478,21478,0,0,20193,128,128,160
io8_l2n1n2_l4p4n1,9.251,48,40,20266,12313,540,55,38,55,18x32,8x32,65.536,13740,13740,0,0,17715,16,16,40
io8_l2n1n2_l4p4n1_d1d2,8.967,384,320,48555,53032,541,38,151,38,18x32,8x32,318.104,35768,35768,0,0,38857,124,128,320
io8_l2n1n2_l4p8n1,9.321,48,40,33570,19093,1052,87,38,87,18x32,8x32,86.248,23281,23281,0,0,30422,16,16,40
io8_l2n1n2_l4p8n1_d1d2,8.922,384,320,77445,52394,1053,31,151,31,18x32,8x32,344.172,48802,48802,0,0,63683,120,128,320
io8_l2n1n4_l4n1n1,8.566,32,14,1579,3272,38,31,29,31,18x32,8x32,25.211,1465,1465,0,0,1144,0,32,14
io8_l2n1n4_l4n1n1_d1d2,8.955,256,14,2209,13287,39,27,30,27,18x32,8x32,77.105,5216,5216,0,0,1195,0,256,14
io8_l2n1n4_l4n1n2,8.578,32,14,1700,3293,40,32,29,32,18x32,8x32,25.368,1496,1496,0,0,1231,0,32,14
io8_l2n1n4_l4n1n2_d1d2,8.967,256,14,2433,13656,41,28,30,28,18x32,8x32,78.903,5176,5176,0,0,1224,0,256,14
io8_l2n1n4_l4n1n4,8.858,32,14,1726,3589,44,38,29,38,18x32,8x32,25.486,1631,1631,0,0,1260,0,32,14
io8_l2n1n4_l4n1n4_d1d2,8.858,256,14,2528,14816,45,34,30,34,18x32,8x32,77.997,5272,5272,0,0,1310,0,256,14
io8_l2n1n4_l4n1n8,8.566,32,40,4025,5318,52,31,40,31,18x32,8x32,43.21,3497,3497,0,0,2754,0,32,40
io8_l2n1n4_l4n1n8_d1d2,8.944,256,14,2757,9131,53,27,30,27,18x32,8x32,78.076,5484,5484,0,0,1467,0,256,14
io8_l2n1n4_l4n1p1,8.566,32,14,1607,3339,39,31,30,31,18x32,8x32,25.548,1606,1606,0,0,1170,0,32,14
io8_l2n1n4_l4n1p1_d1d2,8.955,256,14,2235,13322,40,27,31,27,18x32,8x32,78.537,5338,5338,0,0,1220,0,256,14
io8_l2n1n4_l4n1p2,8.806,32,14,1695,3375,41,32,30,32,18x32,8x32,25.634,1691,1691,0,0,1261,0,32,14
io8_l2n1n4_l4n1p2_d1d2,8.967,256,14,2306,13888,42,28,31,28,18x32,8x32,78.868,5605,5605,0,0,1290,0,256,14
io8_l2n1n4_l4n1p4,8.858,32,14,1827,3608,45,38,30,38,18x32,8x32,26.395,1827,1827,0,0,1374,0,32,14
io8_l2n1n4_l4n1p4_d1d2,8.858,256,14,2456,15051,46,34,31,34,18x32,8x32,80.839,5747,5747,0,0,1431,0,256,14
io8_l2n1n4_l4n1p8,8.566,40,40,4663,5665,53,31,41,31,18x32,8x32,43.909,3306,3297,0,9,2780,8,24,40
io8_l2n1n4_l4n1p8_d1d2,8.955,320,40,9000,21560,54,27,42,27,18x32,8x32,109.641,7180,7171,0,9,3087,64,192,40
io8_l2n1n4_l4p1n1,8.813,48,40,9740,7353,162,37,38,37,18x32,8x32,54.819,6139,6139,0,0,8118,16,16,40
io8_l2n1n4_l4p1n1_d1d2,8.858,384,80,13229,35299,163,33,55,33,18x32,8x32,153.356,13698,13698,0,0,9560,128,128,80
io8_l2n1n4_l4p2n1,9.206,48,40,14120,9041,290,45,38,45,18x32,8x32,60.48,8872,8872,0,0,12259,16,16,40
io8_l2n1n4_l4p2n1_d1d2,8.858,384,160,27217,37286,291,34,87,34,18x32,8x32,200.812,21663,21663,0,0,20412,112,128,160
io8_l2n1n4_l4p4n1,9.229,48,40,20297,12618,546,61,38,61,18x32,8x32,70.447,13887,13887,0,0,18119,16,16,40
io8_l2n1n4_l4p4n1_d1d2,8.858,384,320,48694,54236,547,40,151,40,18x32,8x32,311.762,35810,35810,0,0,39671,120,128,320
io8_l2n1n4_l4p8n1,9.298,48,40,33601,19398,1058,93,38,93,18x32,8x32,100.245,23883,23883,0,0,30474,16,16,40
io8_l2n1n4_l4p8n1_d1d2,8.944,384,320,77575,53550,1059,33,151,33,18x32,8x32,346.549,49205,49205,0,0,63780,128,128,320
io8_l2n1n8_l4n1n1,8.419,32,17,2061,3243,50,24,30,24,18x32,8x32,26.41,1602,1602,0,0,1044,0,32,17
io8_l2n1n8_l4n1n1_d1d2,8.847,256,23,3007,16053,51,24,33,24,18x32,8x32,78.42,5724,5724,0,0,1790,0,256,23
io8_l2n1n8_l4n1n2,8.813,32,17,2182,3261,52,25,30,25,18x32,8x32,27.025,1648,1648,0,0,1131,0,32,17
io8_l2n1n8_l4n1n2_d1d2,8.922,256,23,3231,16421,53,25,33,25,18x32,8x32,80.807,5598,5598,0,0,1825,0,256,23
io8_l2n1n8_l4n1n4,8.835,32,17,2207,3564,56,31,30,31,18x32,8x32,26.912,1796,1796,0,0,1164,0,32,17
io8_l2n1n8_l4n1n4_d1d2,8.944,256,23,3417,17556,57,31,33,31,18x32,8x32,80.063,5614,5614,0,0,1909,0,256,23
io8_l2n1n8_l4n1n8,8.419,32,40,4347,5166,64,24,40,24,18x32,8x32,41.797,3600,3600,0,0,2592,0,32,40
io8_l2n1n8_l4n1n8_d1d2,8.922,256,23,3555,9978,65,24,33,24,18x32,8x32,80.784,5890,5890,0,0,2062,0,256,23
io8_l2n1n8_l4n1p1,8.419,32,17,2089,3310,51,24,31,24,18x32,8x32,26.663,1670,1670,0,0,1068,0,32,17
io8_l2n1n8_l4n1p1_d1d2,8.847,256,23,3033,9608,52,24,34,24,18x32,8x32,78.528,5678,5678,0,0,1815,0,256,23
io8_l2n1n8_l4n1p2,8.813,32,17,2145,3342,53,25,31,25,18x32,8x32,27.18,1821,1821,0,0,1124,0,32,17
io8_l2n1n8_l4n1p2_d1d2,8.922,256,23,3072,9690,54,25,34,25,18x32,8x32,81.318,6080,6080,0,0,1886,0,256,23
io8_l2n1n8_l4n1p4,8.835,32,17,2277,3568,57,31,31,31,18x32,8x32,27.684,2008,2008,0,0,1242,0,32,17
io8_l2n1n8_l4n1p4_d1d2,8.944,256,23,3222,9886,58,31,34,31,18x32,8x32,80.044,6140,6140,0,0,1999,0,256,23
io8_l2n1n8_l4n1p8,8.419,40,40,4985,5513,65,24,41,24,18x32,8x32,43.01,3418,3409,0,9,2616,8,24,40
io8_l2n1n8_l4n1p8_d1d2,8.847,320,40,9318,14117,66,24,42,24,18x32,8x32,104.855,7382,7373,0,9,3490,64,192,40
io8_l2n1n8_l4p1n1,8.813,48,40,10030,7175,174,30,38,30,18x32,8x32,54.347,6370,6370,0,0,7914,16,16,40
io8_l2n1n8_l4p1n1_d1d2,8.944,384,80,13515,23980,175,30,55,30,18x32,8x32,148.285,13981,13981,0,0,9869,128,128,80
io8_l2n1n8_l4p2n1,9.206,48,40,14409,8876,302,38,38,38,18x32,8x32,60.67,8988,8988,0,0,12051,16,16,40
io8_l2n1n8_l4p2n1_d1d2,8.944,384,160,27503,33642,303,31,87,31,18x32,8x32,197.498,21766,21766,0,0,20803,120,128,160
io8_l2n1n8_l4p4n1,9.229,48,40,20587,12462,558,54,38,54,18x32,8x32,70.617,13562,13562,0,0,18071,16,16,40
io8_l2n1n8_l4p4n1_d1d2,8.944,384,320,48980,50597,559,37,151,37,18x32,8x32,305.727,37707,37707,0,0,39924,128,128,320
io8_l2n1n8_l4p8n1,9.298,48,40,33891,19242,1070,86,38,86,18x32,8x32,95.442,24146,24146,0,0,30132,16,16,40
io8_l2n1n8_l4p8n1_d1d2,8.922,384,320,77861,49891,1071,30,151,30,18x32,8x32,336.528,48349,48349,0,0,64448,128,128,320
io8_l2n1p1_l4n1n1,8.419,32,5,971,2682,31,27,28,27,18x32,8x32,25.684,1379,1379,0,0,775,0,32,5
io8_l2n1p1_l4n1n1_d1d2,8.528,256,5,1587,11533,32,27,29,27,18x32,8x32,125.161,5052,5052,0,0,750,0,256,5
io8_l2n1p1_l4n1n2,8.419,32,5,1027,2719,33,28,28,28,18x32,8x32,25.3,1388,1388,0,0,761,0,32,5
io8_l2n1p1_l4n1n2_d1d2,8.528,256,5,1626,11962,34,28,29,28,18x32,8x32,126.475,5076,5076,0,0,802,0,256,5
io8_l2n1p1_l4n1n4,8.858,32,5,1118,3006,37,34,28,34,18x32,8x32,26.47,1485,1485,0,0,859,0,32,5
io8_l2n1p1_l4n1n4_d1d2,8.955,256,5,1906,13095,38,34,29,34,18x32,8x32,126.576,5081,5081,0,0,870,0,256,5
io8_l2n1p1_l4n1n8,8.419,32,40,3898,5101,45,27,42,27,18x32,8x32,49.115,3517,3517,0,0,2545,0,32,40
io8_l2n1p1_l4n1n8_d1d2,8.813,256,5,2135,8868,46,27,29,27,18x32,8x32,126.76,5277,5277,0,0,1019,0,256,5
io8_l2n1p1_l4n1p1,8.419,32,5,1000,2753,32,27,29,27,18x32,8x32,25.75,1465,1465,0,0,796,0,32,5
io8_l2n1p1_l4n1p1_d1d2,8.528,256,5,1622,8484,33,27,30,27,18x32,8x32,126.025,5157,5157,0,0,779,0,256,5
io8_l2n1p1_l4n1p2,8.419,32,5,1056,2787,34,28,29,28,18x32,8x32,26.028,1516,1516,0,0,834,0,32,5
io8_l2n1p1_l4n1p2_d1d2,8.528,256,5,1661,8564,35,28,30,28,18x32,8x32,125.361,5564,5564,0,0,855,0,256,5
io8_l2n1p1_l4n1p4,8.858,32,5,1188,3023,38,34,29,34,18x32,8x32,26.799,1720,1720,0,0,937,0,32,5
io8_l2n1p1_l4n1p4_d1d2,8.955,256,5,1811,8772,39,34,30,34,18x32,8x32,127.311,5588,5588,0,0,962,0,256,5
io8_l2n1p1_l4n1p8,8.419,40,40,4536,5442,46,27,43,27,18x32,8x32,49.252,3319,3310,0,9,2574,8,24,40
io8_l2n1p1_l4n1p8_d1d2,8.528,320,40,8867,13781,47,27,44,27,18x32,8x32,159.021,7153,7144,0,9,2841,64,192,40
io8_l2n1p1_l4p1n1,8.813,48,40,9613,7166,155,33,40,33,18x32,8x32,61.058,6503,6503,0,0,7906,16,16,40
io8_l2n1p1_l4p1n1_d1d2,8.955,384,80,13064,23528,156,33,57,33,18x32,8x32,195.316,13658,13658,0,0,9222,120,128,80
io8_l2n1p1_l4p2n1,9.206,48,40,13992,8857,283,41,40,41,18x32,8x32,66.69,8788,8788,0,0,12037,16,16,40
io8_l2n1p1_l4p2n1_d1d2,8.955,384,160,27052,33198,284,34,89,34,18x32,8x32,255.473,21381,21381,0,0,20152,120,128,160
io8_l2n1p1_l4p4n1,9.229,48,40,20169,12428,539,57,40,57,18x32,8x32,79.768,13687,13687,0,0,17799,16,16,40
io8_l2n1p1_l4p4n1_d1d2,8.955,384,320,48561,50145,540,40,153,40,18x32,8x32,366.251,36651,36651,0,0,39076,128,128,320
io8_l2n1p1_l4p8n1,9.298,48,40,33473,19208,1051,89,40,89,18x32,8x32,103.434,24565,24565,0,0,30358,16,16,40
io8_l2n1p1_l4p8n1_d1d2,8.813,384,320,77442,49479,1052,33,153,33,18x32,8x32,407.879,48599,48599,0,0,63435,128,128,320
io8_l2n1p2_l4n1n1,8.847,32,5,1165,2750,34,28,28,28,18x32,8x32,24.098,1483,1483,0,0,1043,0,32,5
io8_l2n1p2_l4n1n1_d1d2,8.847,256,5,1692,12155,35,28,29,28,18x32,8x32,95.27,5285,5285,0,0,937,0,256,5
io8_l2n1p2_l4n1n2,8.858,32,5,1220,2782,36,29,28,29,18x32,8x32,23.96,1475,1475,0,0,953,0,32,5
io8_l2n1p2_l4n1n2_d1d2,8.858,256,5,1722,12547,37,29,29,29,18x32,8x32,96.098,5267,5267,0,0,969,0,256,5
io8_l2n1p2_l4n1n4,8.578,32,5,1311,3063,40,35,28,35,18x32,8x32,25.536,1560,1560,0,0,1050,0,32,5
io8_l2n1p2_l4n1n4_d1d2,8.967,256,5,2002,13674,41,35,29,35,18x32,8x32,97.628,5280,5280,0,0,1047,0,256,5
io8_l2n1p2_l4n1n8,8.847,32,40,4091,5165,48,28,42,28,18x32,8x32,47.119,3598,3598,0,0,2737,0,32,40
io8_l2n1p2_l4n1n8_d1d2,8.922,256,5,2231,8965,49,28,29,28,18x32,8x32,98.264,5516,5516,0,0,1134,0,256,5
io8_l2n1p2_l4n1p1,8.847,32,5,1193,2817,35,28,29,28,18x32,8x32,24.41,1585,1585,0,0,988,0,32,5
io8_l2n1p2_l4n1p1_d1d2,8.847,256,5,1718,8590,36,28,30,28,18x32,8x32,96.385,5353,5353,0,0,960,0,256,5
io8_l2n1p2_l4n1p2,8.858,32,5,1249,2850,37,29,29,29,18x32,8x32,24.113,1631,1631,0,0,1028,0,32,5
io8_l2n1p2_l4n1p2_d1d2,8.858,256,5,1757,8669,38,29,30,29,18x32,8x32,96.494,5763,5763,0,0,1037,0,256,5
io8_l2n1p2_l4n1p4,8.578,32,5,1381,3080,41,35,29,35,18x32,8x32,25.369,1832,1832,0,0,1134,0,32,5
io8_l2n1p2_l4n1p4_d1d2,8.967,256,5,1907,8871,42,35,30,35,18x32,8x32,98.097,5783,5783,0,0,1079,0,256,5
io8_l2n1p2_l4n1p8,8.847,40,40,4729,5520,49,28,43,28,18x32,8x32,47.727,3396,3387,0,9,2762,8,24,40
io8_l2n1p2_l4n1p8_d1d2,8.847,320,40,8963,13901,50,28,44,28,18x32,8x32,131.606,7383,7374,0,9,3017,64,192,40
io8_l2n1p2_l4p1n1,8.835,48,40,9774,7221,158,34,40,34,18x32,8x32,57.689,6604,6604,0,0,8066,16,16,40
io8_l2n1p2_l4p1n1_d1d2,8.967,384,80,13160,23629,159,34,57,34,18x32,8x32,174.304,13594,13594,0,0,9397,128,128,80
io8_l2n1p2_l4p2n1,9.229,48,40,14153,8913,286,42,40,42,18x32,8x32,64.826,8985,8985,0,0,12197,16,16,40
