prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io4_l2p1n1_l5p1n1_l8n1n2_d1d2,9.286,176,26,4087,15764,297,74,46,74,66.399,4092,4092,0,0,2998,64,48,26
io4_l2p1n1_l5p1n1_l8n1n4,9.531,56,11,2875,10913,329,74,69,74,30.879,2507,2507,0,0,2094,28,0,11
io4_l2p1n1_l5p1n1_l8n1n4_d1d2,9.286,176,26,4225,15740,301,71,46,71,66.972,4052,4052,0,0,3139,64,48,26
io4_l2p1n1_l5p1n1_l8n1p1,9.496,56,11,2719,10985,324,74,70,74,29.238,2453,2453,0,0,1893,28,0,11
io4_l2p1n1_l5p1n1_l8n1p1_d1d2,9.286,176,26,4095,15892,297,74,48,74,67.272,4229,4229,0,0,3013,64,48,26
io4_l2p1n1_l5p1n1_l8n1p2,9.508,56,11,2783,11094,327,78,71,78,30.61,2574,2574,0,0,1965,28,0,11
io4_l2p1n1_l5p1n1_l8n1p2_d1d2,9.263,176,26,4191,16054,299,77,48,77,66.967,4320,4320,0,0,3109,64,48,26
io4_l2p1n1_l5p1n1_l8n1p4,9.155,56,11,2988,11193,333,77,73,77,31.209,2633,2633,0,0,2165,28,0,11
io4_l2p1n1_l5p1n1_l8n1p4_d1d2,9.263,176,26,4385,16030,303,74,48,74,67.947,4356,4356,0,0,3302,64,48,26
io4_l2p1n1_l5p1n1_l8p1n1,9.615,56,11,3288,13879,467,100,87,100,32.848,2823,2823,0,0,2389,28,0,11
io4_l2p1n1_l5p1n1_l8p1n1_d1d2,9.274,208,26,4835,19578,426,100,51,100,72.371,4423,4423,0,0,3664,96,0,26
io4_l2p1n1_l5p1n1_l8p2n1,9.711,56,11,8133,14615,595,103,87,103,41.682,5435,5435,0,0,6589,28,0,11
io4_l2p1n1_l5p1n1_l8p2n1_d1d2,9.437,184,26,9857,20730,554,103,51,103,77.131,7876,7876,0,0,8024,64,40,26
io4_l2p1n1_l5p1n1_l8p4n1,9.564,56,40,29893,24844,851,100,99,100,77.015,14453,12077,0,2376,23222,24,0,40
io4_l2p1n1_l5p1n1_l8p4n1_d1d2,9.285,208,80,42264,35372,810,100,74,100,123.342,21431,18221,0,3210,31261,80,12,80
io4_l2p2n1_l5p2n1_l8n1n1,9.239,56,8,10454,12000,578,77,67,77,41.98,6858,6858,0,0,8790,28,0,8
io4_l2p2n1_l5p2n1_l8n1n1_d1d2,9.13,128,26,12290,18693,551,77,46,77,72.188,9948,9948,0,0,9888,16,92,26
io4_l2p2n1_l5p2n1_l8n1n2,9.484,56,8,10518,12094,580,81,67,81,44.268,6957,6957,0,0,8987,28,0,8
io4_l2p2n1_l5p2n1_l8n1n2_d1d2,9.524,128,26,12351,17938,553,80,46,80,73.147,9911,9911,0,0,9966,16,96,26
io4_l2p2n1_l5p2n1_l8n1n4,9.644,56,8,10645,12137,585,80,68,80,43.323,7046,7046,0,0,8925,28,0,8
io4_l2p2n1_l5p2n1_l8n1n4_d1d2,9.546,128,26,12499,17904,557,77,46,77,73.865,10240,10240,0,0,10206,16,96,26
io4_l2p2n1_l5p2n1_l8n1p1,9.239,56,8,10521,12218,580,80,69,80,41.374,6931,6931,0,0,8774,28,0,8
io4_l2p2n1_l5p2n1_l8n1p1_d1d2,9.13,128,26,12369,18071,553,80,48,80,74.165,10111,10111,0,0,9989,16,96,26
io4_l2p2n1_l5p2n1_l8n1p2,9.633,56,8,10585,12328,583,84,70,84,42.218,7022,7022,0,0,8826,28,0,8
io4_l2p2n1_l5p2n1_l8n1p2_d1d2,9.524,128,26,12433,18242,555,83,48,83,72.939,9942,9942,0,0,10029,16,96,26
io4_l2p2n1_l5p2n1_l8n1p4,9.655,56,8,10726,12418,589,83,72,83,42.328,7136,7136,0,0,8945,28,0,8
io4_l2p2n1_l5p2n1_l8n1p4_d1d2,9.546,128,26,12553,18206,559,80,48,80,74.526,10294,10294,0,0,10154,16,96,26
io4_l2p2n1_l5p2n1_l8p1n1,9.807,56,8,11090,15113,723,106,86,106,43.281,7550,7550,0,0,9178,28,0,8
io4_l2p2n1_l5p2n1_l8p1n1_d1d2,9.61,160,26,13119,21754,682,106,51,106,80.339,10313,10313,0,0,10618,48,64,26
io4_l2p2n1_l5p2n1_l8p2n1,9.46,56,8,14207,15586,851,109,86,109,47.068,9205,9205,0,0,11673,28,0,8
io4_l2p2n1_l5p2n1_l8p2n1_d1d2,9.305,136,26,16371,22619,810,109,51,109,81.423,12521,12521,0,0,13218,24,88,26
io4_l2p2n1_l5p2n1_l8p4n1,9.313,56,40,36120,26183,1107,106,99,106,82.582,18793,16417,0,2376,28362,28,0,40
io4_l2p2n1_l5p2n1_l8p4n1_d1d2,9.167,160,80,48778,37650,1066,106,74,106,132.694,28388,25178,0,3210,36548,48,56,80
io4_l2p4n1_l5p4n1_l8n1n1,8.905,56,40,32417,22035,1090,71,80,71,121.528,20631,15879,0,4752,33006,28,0,40
io4_l2p4n1_l5p4n1_l8n1n1_d1d2,8.984,176,80,50167,35782,1063,71,69,71,197.845,31453,25033,0,6420,44304,64,32,80
io4_l2p4n1_l5p4n1_l8n1n2,8.945,56,40,32481,22148,1092,75,80,75,124.822,20523,15771,0,4752,32971,28,0,40
io4_l2p4n1_l5p4n1_l8n1n2_d1d2,8.995,176,80,50228,33700,1065,74,69,74,195.236,31890,25470,0,6420,44731,64,48,80
io4_l2p4n1_l5p4n1_l8n1n4,9.31,56,40,32480,22225,1097,74,81,74,126.641,20425,15673,0,4752,32857,28,0,40
io4_l2p4n1_l5p4n1_l8n1n4_d1d2,9.018,176,80,50366,33700,1069,71,69,71,189.56,31518,25098,0,6420,44605,64,28,80
io4_l2p4n1_l5p4n1_l8n1p1,8.905,56,40,32484,22237,1092,74,82,74,126.782,20242,15490,0,4752,32948,28,0,40
io4_l2p4n1_l5p4n1_l8n1p1_d1d2,8.984,176,80,50236,33800,1065,74,71,74,209.256,31317,24897,0,6420,44426,64,48,80
io4_l2p4n1_l5p4n1_l8n1p2,9.298,56,40,32548,22365,1095,78,83,78,126,20393,15641,0,4752,33030,28,0,40
io4_l2p4n1_l5p4n1_l8n1p2_d1d2,9.229,176,80,50300,33971,1067,77,71,77,197.236,31315,24895,0,6420,45099,64,32,80
io4_l2p4n1_l5p4n1_l8n1p4,9.321,56,40,32561,22487,1101,77,85,77,130.365,20761,16009,0,4752,32961,28,0,40
io4_l2p4n1_l5p4n1_l8n1p4_d1d2,9.251,176,80,50430,33975,1071,74,71,74,199.459,31393,24973,0,6420,44943,64,32,80
io4_l2p4n1_l5p4n1_l8p1n1,9.508,56,40,32925,26264,1235,100,99,100,134.651,21132,16380,0,4752,33258,28,0,40
io4_l2p4n1_l5p4n1_l8p1n1_d1d2,9.309,208,80,50976,38618,1194,100,74,100,199.398,32152,25732,0,6420,45425,96,0,80
io4_l2p4n1_l5p4n1_l8p2n1,9.166,56,40,36028,27707,1363,103,99,103,133.046,23778,19026,0,4752,35773,28,0,40
io4_l2p4n1_l5p4n1_l8p2n1_d1d2,9.303,184,80,54228,40561,1322,103,74,103,208.862,36114,29694,0,6420,47952,72,36,80
io4_l2p4n1_l5p4n1_l8p4n1,8.999,56,40,35957,27493,1619,100,99,100,352.56,28317,21157,0,7160,43193,28,0,40
io4_l2p4n1_l5p4n1_l8p4n1_d1d2,8.858,208,80,59688,41018,1578,100,74,100,569.306,43284,33654,0,9630,59043,96,8,80
io8_l2n1n1_l5n1n1_l8n1n1,8.419,56,5,1097,3091,32,13,28,13,23.738,1607,1607,0,0,798,0,56,5
io8_l2n1n1_l5n1n1_l8n1n1_d1d2,8.528,448,5,2035,16860,33,13,29,13,117.782,8021,8021,0,0,885,0,448,5
io8_l2n1n1_l5n1n1_l8n1n2,8.419,56,5,1349,3208,34,15,28,15,24.472,1648,1648,0,0,886,0,56,5
io8_l2n1n1_l5n1n1_l8n1n2_d1d2,8.528,448,5,2545,13175,35,14,29,14,119.844,8082,8082,0,0,1138,0,448,5
io8_l2n1n1_l5n1n1_l8n1n4,8.847,64,8,1543,3700,39,23,30,23,25.875,1893,1893,0,0,1169,0,48,8
io8_l2n1n1_l5n1n1_l8n1n4_d1d2,8.967,448,14,2752,13817,39,20,32,20,124.745,8207,8207,0,0,1410,0,448,14
io8_l2n1n1_l5n1n1_l8n1n8,8.533,64,11,1853,3947,49,20,33,20,28.812,2028,2028,0,0,1414,0,48,11
io8_l2n1n1_l5n1n1_l8n1n8_d1d2,8.922,448,20,3363,14145,47,13,34,13,129.362,8571,8571,0,0,1887,0,448,20
io8_l2n1n1_l5n1n1_l8n1p1,8.419,56,5,1172,3313,34,16,30,16,24.233,1741,1741,0,0,873,0,56,5
io8_l2n1n1_l5n1n1_l8n1p1_d1d2,8.528,448,5,2105,17386,35,16,31,16,122.571,8184,8184,0,0,954,0,448,5
io8_l2n1n1_l5n1n1_l8n1p2,8.419,64,5,1335,3437,37,18,31,18,24.325,1949,1949,0,0,1035,0,48,5
io8_l2n1n1_l5n1n1_l8n1p2_d1d2,8.528,448,5,2284,19735,37,17,31,17,118.984,8397,8397,0,0,1138,0,448,5
io8_l2n1n1_l5n1n1_l8n1p4,8.858,64,5,1507,3865,43,26,33,26,25.081,2105,2105,0,0,1201,0,48,5
io8_l2n1n1_l5n1n1_l8n1p4_d1d2,8.967,448,5,2446,20465,41,23,31,23,121.148,8424,8424,0,0,1295,0,448,5
io8_l2n1n1_l5n1n1_l8n1p8,8.813,64,5,1804,4062,55,23,37,23,25.633,2114,2114,0,0,1500,0,48,5
io8_l2n1n1_l5n1n1_l8n1p8_d1d2,8.922,448,5,2807,21500,49,16,31,16,122.025,8454,8454,0,0,1664,0,448,5
io8_l2n1n1_l5n1n1_l8p1n1,9.018,64,11,2182,8052,177,26,49,26,29.878,2400,2400,0,0,1686,0,48,11
io8_l2n1n1_l5n1n1_l8p1n1_d1d2,9.407,448,20,3668,27414,161,26,36,26,130.884,9007,9007,0,0,2132,0,448,20
io8_l2n1n1_l5n1n1_l8p2n1,9.486,64,5,11242,12114,305,27,47,27,42.292,5128,5128,0,0,7820,8,48,5
io8_l2n1n1_l5n1n1_l8p2n1_d1d2,9.595,512,5,27691,44874,289,27,31,27,151.473,16986,16986,0,0,24074,40,384,5
io8_l2n1n1_l5n1n1_l8p4n1,9.707,58,8,8747,9661,561,33,48,33,41.578,5523,5523,0,0,6227,0,54,8
io8_l2n1n1_l5n1n1_l8p4n1_d1d2,9.889,544,50,31511,69452,545,33,46,33,192.125,29579,29579,0,0,27640,88,352,50
io8_l2n1n1_l5n1n1_l8p8n1,9.229,72,80,55042,30003,1073,26,77,26,100.035,24257,19513,0,4744,42645,1,40,80
io8_l2n1n1_l5n1n1_l8p8n1_d1d2,9.349,576,80,77708,87690,1057,26,61,26,233.643,39420,34931,0,4489,57512,108,304,80
io8_l2n1n2_l5n1n2_l8n1n1,8.847,56,5,1569,3319,36,17,28,17,22.881,1655,1655,0,0,942,0,56,5
io8_l2n1n2_l5n1n2_l8n1n1_d1d2,8.955,448,5,3007,21420,37,15,29,15,108.695,8299,8299,0,0,1363,0,448,5
io8_l2n1n2_l5n1n2_l8n1n2,8.858,56,5,1789,3445,38,19,28,19,23.282,1695,1695,0,0,997,0,56,5
io8_l2n1n2_l5n1n2_l8n1n2_d1d2,8.967,448,5,3477,13871,39,16,29,16,108.831,8380,8380,0,0,1582,0,448,5
io8_l2n1n2_l5n1n2_l8n1n4,8.881,64,8,1983,3934,43,27,30,27,25.487,1931,1931,0,0,1285,0,48,8
io8_l2n1n2_l5n1n2_l8n1n4_d1d2,8.847,448,14,3692,14531,43,22,32,22,113.303,8483,8483,0,0,1846,0,448,14
io8_l2n1n2_l5n1n2_l8n1n8,8.813,64,11,2293,4163,53,24,33,24,27.658,2082,2082,0,0,1527,0,48,11
io8_l2n1n2_l5n1n2_l8n1n8_d1d2,8.944,448,20,4303,14859,51,15,34,15,118.052,8826,8826,0,0,2320,0,448,20
io8_l2n1n2_l5n1n2_l8n1p1,8.847,56,5,1644,3541,38,20,30,20,23.15,1790,1790,0,0,1017,0,56,5
io8_l2n1n2_l5n1n2_l8n1p1_d1d2,8.955,448,5,3077,14026,39,18,31,18,107.925,8437,8437,0,0,1427,0,448,5
io8_l2n1n2_l5n1n2_l8n1p2,8.858,64,5,1774,3654,41,22,31,22,22.837,1963,1963,0,0,1143,0,48,5
io8_l2n1n2_l5n1n2_l8n1p2_d1d2,8.967,448,5,3207,14379,41,19,31,19,109.689,8674,8674,0,0,1624,0,448,5
io8_l2n1n2_l5n1n2_l8n1p4,8.419,64,5,1947,4081,47,30,33,30,24.17,2083,2083,0,0,1324,0,48,5
io8_l2n1n2_l5n1n2_l8n1p4_d1d2,8.528,448,5,3386,14703,45,25,31,25,108.351,8658,8658,0,0,1721,0,448,5
io8_l2n1n2_l5n1n2_l8n1p8,8.835,64,5,2244,4294,59,27,37,27,24.994,2153,2153,0,0,1614,0,48,5
io8_l2n1n2_l5n1n2_l8n1p8_d1d2,8.944,448,5,3747,14762,53,18,31,18,110.539,8751,8751,0,0,2110,0,448,5
io8_l2n1n2_l5n1n2_l8p1n1,9.298,64,11,2622,8268,181,30,49,30,28.758,2487,2487,0,0,1821,0,48,11
io8_l2n1n2_l5n1n2_l8p1n1_d1d2,9.43,448,20,4608,20676,165,28,36,28,119.307,9323,9323,0,0,2575,0,448,20
io8_l2n1n2_l5n1n2_l8p2n1,9.508,64,5,11682,12260,309,31,47,31,37.675,5204,5204,0,0,7967,0,48,5
io8_l2n1n2_l5n1n2_l8p2n1_d1d2,9.617,512,5,28631,26316,293,29,31,29,147.94,16994,16994,0,0,24275,64,384,5
io8_l2n1n2_l5n1n2_l8p4n1,9.729,58,8,9187,9807,565,37,48,37,40.524,5847,5847,0,0,6366,0,54,8
io8_l2n1n2_l5n1n2_l8p4n1_d1d2,9.911,544,50,32455,45134,549,35,46,35,182.382,29938,29938,0,0,27920,88,352,50
io8_l2n1n2_l5n1n2_l8p8n1,9.251,72,80,55482,30237,1077,30,77,30,102.664,24039,19295,0,4744,42869,0,40,80
io8_l2n1n2_l5n1n2_l8p8n1_d1d2,9.371,576,80,78648,59356,1061,28,61,28,225.004,39787,35298,0,4489,57513,128,296,80
io8_l2n1n4_l5n1n4_l8n1n1,8.881,72,8,1733,4167,46,33,31,33,31.724,2068,2068,0,0,1349,16,40,8
io8_l2n1n4_l5n1n4_l8n1n1_d1d2,8.528,448,14,2941,23306,45,27,32,27,114.733,8461,8461,0,0,1590,0,448,14
io8_l2n1n4_l5n1n4_l8n1n2,8.533,72,8,1953,4291,48,35,31,35,32.447,2117,2117,0,0,1405,16,40,8
io8_l2n1n4_l5n1n4_l8n1n2_d1d2,8.922,448,14,3411,14783,47,28,32,28,115.524,8449,8449,0,0,1792,0,448,14
io8_l2n1n4_l5n1n4_l8n1n4,8.555,80,8,1923,4629,53,43,32,43,33.719,2257,2257,0,0,1530,24,32,8
io8_l2n1n4_l5n1n4_l8n1n4_d1d2,8.944,448,14,3138,15013,51,34,32,34,114.029,8409,8409,0,0,1786,0,448,14
io8_l2n1n4_l5n1n4_l8n1n8,8.835,80,11,2265,4864,63,40,35,40,36.402,2406,2406,0,0,1816,24,32,11
io8_l2n1n4_l5n1n4_l8n1n8_d1d2,8.922,448,20,3757,15381,59,27,34,27,119.24,8755,8755,0,0,2271,0,448,20
io8_l2n1n4_l5n1n4_l8n1p1,8.881,72,8,1808,4389,48,36,33,36,32.248,2205,2205,0,0,1425,16,40,8
io8_l2n1n4_l5n1n4_l8n1p1_d1d2,8.528,448,14,3011,14936,47,30,34,30,114.751,8627,8627,0,0,1663,0,448,14
io8_l2n1n4_l5n1n4_l8n1p2,8.533,80,8,1906,4484,51,38,34,38,35.475,2326,2326,0,0,1519,24,32,8
io8_l2n1n4_l5n1n4_l8n1p2_d1d2,8.922,448,14,3141,15282,49,31,34,31,115.09,8772,8772,0,0,1865,0,448,14
io8_l2n1n4_l5n1n4_l8n1p4,8.813,80,8,2046,4912,57,46,36,46,35.581,2415,2415,0,0,1667,24,32,8
io8_l2n1n4_l5n1n4_l8n1p4_d1d2,8.944,448,14,3303,15544,53,37,34,37,115.552,8802,8802,0,0,1953,0,448,14
io8_l2n1n4_l5n1n4_l8n1p8,8.858,80,8,2344,5110,69,43,40,43,36.229,2551,2551,0,0,1958,24,32,8
io8_l2n1n4_l5n1n4_l8n1p8_d1d2,8.922,448,14,3681,15674,61,30,34,30,116.335,8900,8900,0,0,2334,0,448,14
io8_l2n1n4_l5n1n4_l8p1n1,9.321,80,11,2585,8966,191,46,51,46,38.261,2823,2823,0,0,2104,24,32,11
io8_l2n1n4_l5n1n4_l8p1n1_d1d2,9.037,448,20,4062,21148,173,40,36,40,119.674,9192,9192,0,0,2512,0,448,20
io8_l2n1n4_l5n1n4_l8p2n1,9.531,80,8,11846,13080,319,47,50,47,49.611,5851,5851,0,0,8370,24,32,8
io8_l2n1n4_l5n1n4_l8p2n1_d1d2,9.486,512,14,28565,27202,301,41,34,41,150.796,17485,17485,0,0,24946,48,384,14
io8_l2n1n4_l5n1n4_l8p4n1,9.752,74,8,9123,10453,575,53,50,53,47.957,6299,6299,0,0,6619,18,38,8
io8_l2n1n4_l5n1n4_l8p4n1_d1d2,9.514,544,50,31909,45534,557,47,46,47,181.287,30328,30328,0,0,28031,72,352,50
io8_l2n1n4_l5n1n4_l8p8n1,9.274,88,80,55422,30912,1087,46,79,46,114.614,24443,19699,0,4744,43013,25,24,80
io8_l2n1n4_l5n1n4_l8p8n1_d1d2,9.229,576,80,78102,59816,1069,40,61,40,234.045,40311,35822,0,4489,57947,128,320,80
io8_l2n1n8_l5n1n8_l8n1n1,8.847,72,11,2225,4584,66,27,36,27,34.111,2241,2241,0,0,1259,16,40,11
io8_l2n1n8_l5n1n8_l8n1n1_d1d2,8.922,448,20,3843,25661,61,13,34,13,115.238,8738,8738,0,0,2352,0,448,20
io8_l2n1n8_l5n1n8_l8n1n2,8.926,72,11,2445,4700,68,29,36,29,35.557,2232,2232,0,0,1315,16,40,11
io8_l2n1n8_l5n1n8_l8n1n2_d1d2,9.315,448,20,4313,15212,63,14,34,14,115.664,8800,8800,0,0,2570,0,448,20
io8_l2n1n8_l5n1n8_l8n1n4,8.949,80,11,2447,5044,73,37,37,37,35.766,2425,2425,0,0,1473,24,32,11
io8_l2n1n8_l5n1n8_l8n1n4_d1d2,9.338,448,20,4040,15454,67,20,34,20,115.22,8698,8698,0,0,2549,0,448,20
io8_l2n1n8_l5n1n8_l8n1n8,9.206,80,11,2597,5161,83,34,39,34,36.859,2459,2459,0,0,1621,24,32,11
io8_l2n1n8_l5n1n8_l8n1n8_d1d2,8.933,448,20,4331,15531,75,13,34,13,117.677,8899,8899,0,0,2834,0,448,20
io8_l2n1n8_l5n1n8_l8n1p1,8.847,72,11,2300,4806,68,30,38,30,35.415,2367,2367,0,0,1336,16,40,11
io8_l2n1n8_l5n1n8_l8n1p1_d1d2,8.922,448,20,3913,15379,63,16,36,16,115.776,8935,8935,0,0,2414,0,448,20
io8_l2n1n8_l5n1n8_l8n1p2,8.926,80,11,2398,4901,71,32,39,32,36.713,2510,2510,0,0,1433,24,32,11
io8_l2n1n8_l5n1n8_l8n1p2_d1d2,9.315,448,20,4043,15716,65,17,36,17,116.827,9072,9072,0,0,2624,0,448,20
io8_l2n1n8_l5n1n8_l8n1p4,8.949,80,11,2570,5343,77,40,41,40,36.674,2632,2632,0,0,1610,24,32,11
io8_l2n1n8_l5n1n8_l8n1p4_d1d2,9.338,448,20,4205,15958,69,23,36,23,117.811,9156,9156,0,0,2710,0,448,20
io8_l2n1n8_l5n1n8_l8n1p8,9.229,80,11,2867,5542,89,37,45,37,38.306,2719,2719,0,0,1900,24,32,11
io8_l2n1n8_l5n1n8_l8n1p8_d1d2,8.933,448,20,4566,16015,77,16,36,16,120.757,9172,9172,0,0,3083,0,448,20
io8_l2n1n8_l5n1n8_l8p1n1,9.322,80,11,2917,9259,211,40,55,40,38.767,2898,2898,0,0,1907,24,32,11
io8_l2n1n8_l5n1n8_l8p1n1_d1d2,9.263,448,20,4644,21302,189,26,36,26,118.229,9357,9357,0,0,3088,0,448,20
io8_l2n1n8_l5n1n8_l8p2n1,9.527,80,11,12338,13359,339,41,55,41,50.558,5974,5974,0,0,8278,24,32,11
io8_l2n1n8_l5n1n8_l8p2n1_d1d2,9.531,512,20,29467,27493,317,27,36,27,148.956,17509,17509,0,0,25580,40,384,20
io8_l2n1n8_l5n1n8_l8p4n1,9.747,74,11,9647,10736,595,47,55,47,52.737,6523,6523,0,0,6502,18,38,11
io8_l2n1n8_l5n1n8_l8p4n1_d1d2,9.549,544,50,32491,45508,573,33,46,33,189.203,30412,30412,0,0,28634,88,344,50
io8_l2n1n8_l5n1n8_l8p8n1,9.263,88,80,55786,31189,1107,40,83,40,113.891,24885,20141,0,4744,42880,26,24,80
io8_l2n1n8_l5n1n8_l8p8n1_d1d2,9.274,576,80,78684,59958,1085,26,61,26,221.885,40434,35945,0,4489,58514,116,304,80
io8_l2n1p1_l5n1p1_l8n1n1,8.419,56,5,1247,3535,36,19,32,19,30.969,1901,1901,0,0,947,0,56,5
io8_l2n1p1_l5n1p1_l8n1n1_d1d2,8.528,448,5,2183,17944,37,19,33,19,157.003,8342,8342,0,0,1032,0,448,5
io8_l2n1p1_l5n1p1_l8n1n2,8.419,56,5,1499,3652,38,21,32,21,31.814,1951,1951,0,0,1035,0,56,5
io8_l2n1p1_l5n1p1_l8n1n2_d1d2,8.528,448,5,2685,14227,39,20,33,20,157.551,8468,8468,0,0,1154,0,448,5
io8_l2n1p1_l5n1p1_l8n1n4,8.847,64,8,1693,4144,43,29,34,29,33.007,2193,2193,0,0,1322,0,48,8
io8_l2n1p1_l5n1p1_l8n1n4_d1d2,8.967,448,14,2892,14853,43,26,36,26,164.021,8572,8572,0,0,1546,0,448,14
io8_l2n1p1_l5n1p1_l8n1n8,8.533,64,11,2003,4351,53,26,37,26,35.183,2251,2251,0,0,1563,0,48,11
io8_l2n1p1_l5n1p1_l8n1n8_d1d2,8.922,448,20,3503,15181,51,19,38,19,168.25,8906,8906,0,0,2023,0,448,20
io8_l2n1p1_l5n1p1_l8n1p1,8.419,56,5,1323,3761,38,22,34,22,31.326,2068,2068,0,0,1023,0,56,5
io8_l2n1p1_l5n1p1_l8n1p1_d1d2,8.528,448,5,2262,14426,39,22,35,22,156.736,8543,8543,0,0,1098,0,448,5
io8_l2n1p1_l5n1p1_l8n1p2,8.419,64,5,1485,3881,41,24,35,24,31.564,2249,2249,0,0,1183,0,48,5
io8_l2n1p1_l5n1p1_l8n1p2_d1d2,8.528,448,5,2424,14787,41,23,35,23,157.824,8761,8761,0,0,1338,0,448,5
io8_l2n1p1_l5n1p1_l8n1p4,8.858,64,5,1657,4309,47,32,37,32,32.183,2448,2448,0,0,1349,0,48,5
io8_l2n1p1_l5n1p1_l8n1p4_d1d2,8.967,448,5,2586,15037,45,29,35,29,160.541,8755,8755,0,0,1430,0,448,5
io8_l2n1p1_l5n1p1_l8n1p8,8.813,64,5,1954,4482,59,29,41,29,32.752,2488,2488,0,0,1654,0,48,5
io8_l2n1p1_l5n1p1_l8n1p8_d1d2,8.922,448,5,2947,15096,53,22,35,22,162.472,8874,8874,0,0,1794,0,448,5
io8_l2n1p1_l5n1p1_l8p1n1,9.018,64,11,2332,8456,181,32,53,32,36.136,2650,2650,0,0,1834,0,48,11
io8_l2n1p1_l5n1p1_l8p1n1_d1d2,9.407,448,20,3808,20642,165,32,40,32,169.29,9332,9332,0,0,2249,0,448,20
io8_l2n1p1_l5n1p1_l8p2n1,9.486,64,5,11392,12558,309,33,51,33,43.243,5541,5541,0,0,7982,0,48,5
io8_l2n1p1_l5n1p1_l8p2n1_d1d2,9.595,512,5,27831,26446,293,33,35,33,198.736,17344,17344,0,0,24256,56,384,5
io8_l2n1p1_l5n1p1_l8p4n1,9.707,58,8,8897,10105,565,39,52,39,50.055,5822,5822,0,0,6374,0,54,8
io8_l2n1p1_l5n1p1_l8p4n1_d1d2,9.889,544,50,31659,45264,549,39,50,39,228.827,29753,29753,0,0,27789,80,352,50
io8_l2n1p1_l5n1p1_l8p8n1,9.229,72,80,55192,30407,1077,32,81,32,109.823,23981,19237,0,4744,42788,0,40,80
io8_l2n1p1_l5n1p1_l8p8n1_d1d2,9.349,576,80,77848,59302,1061,32,65,32,273.46,39839,35350,0,4489,57590,108,320,80
io8_l2n1p2_l5n1p2_l8n1n1,8.847,72,5,1507,3754,42,23,34,23,32.986,2209,2209,0,0,1207,16,40,5
io8_l2n1p2_l5n1p2_l8n1n1_d1d2,8.955,448,5,2443,22485,41,21,33,21,129.943,8804,8804,0,0,1301,0,448,5
io8_l2n1p2_l5n1p2_l8n1n2,8.858,72,5,1727,3864,44,25,34,25,33.285,2195,2195,0,0,1258,16,40,5
io8_l2n1p2_l5n1p2_l8n1n2_d1d2,8.967,448,5,2913,14920,43,22,33,22,129.227,8849,8849,0,0,1380,0,448,5
io8_l2n1p2_l5n1p2_l8n1n4,8.881,80,8,1889,4337,49,33,36,33,37.743,2482,2482,0,0,1518,24,32,8
io8_l2n1p2_l5n1p2_l8n1n4_d1d2,8.847,448,14,3120,15539,47,28,36,28,136.456,9046,9046,0,0,1919,0,448,14
io8_l2n1p2_l5n1p2_l8n1n8,8.813,80,11,2199,4542,59,30,39,30,39.39,2517,2517,0,0,1753,24,32,11
io8_l2n1p2_l5n1p2_l8n1n8_d1d2,8.944,448,20,3731,15856,55,21,38,21,140.743,9313,9313,0,0,2385,0,448,20
io8_l2n1p2_l5n1p2_l8n1p1,8.847,72,5,1583,3980,44,26,36,26,33.812,2361,2361,0,0,1283,16,40,5
io8_l2n1p2_l5n1p2_l8n1p1_d1d2,8.955,448,5,2522,15127,43,24,35,24,131.415,8980,8980,0,0,1489,0,448,5
io8_l2n1p2_l5n1p2_l8n1p2,8.858,80,5,1681,4077,47,28,37,28,35.948,2501,2501,0,0,1378,24,32,5
io8_l2n1p2_l5n1p2_l8n1p2_d1d2,8.967,448,5,2620,15465,45,25,35,25,131.205,9141,9141,0,0,1667,0,448,5
io8_l2n1p2_l5n1p2_l8n1p4,8.419,80,5,1853,4495,53,36,39,36,36.099,2674,2674,0,0,1542,24,32,5
io8_l2n1p2_l5n1p2_l8n1p4_d1d2,8.528,448,5,2782,15705,49,31,35,31,133.005,9264,9264,0,0,1778,0,448,5
io8_l2n1p2_l5n1p2_l8n1p8,8.835,80,5,2150,4668,65,33,43,33,37.697,2705,2705,0,0,1840,24,32,5
io8_l2n1p2_l5n1p2_l8n1p8_d1d2,8.944,448,5,3143,15764,57,24,35,24,133.949,9210,9210,0,0,2137,0,448,5
io8_l2n1p2_l5n1p2_l8p1n1,9.298,80,11,2528,8644,187,36,55,36,40.585,2932,2932,0,0,2028,24,32,11
io8_l2n1p2_l5n1p2_l8p1n1_d1d2,9.43,448,20,4036,21313,169,34,40,34,142.083,9820,9820,0,0,2624,0,448,20
io8_l2n1p2_l5n1p2_l8p2n1,9.508,80,5,11620,12731,315,37,53,37,50.288,5669,5669,0,0,8170,24,32,5
io8_l2n1p2_l5n1p2_l8p2n1_d1d2,9.617,512,5,28059,27101,297,35,35,35,176.319,18396,18396,0,0,24477,64,384,5
io8_l2n1p2_l5n1p2_l8p4n1,9.729,74,8,9089,10261,571,43,54,43,51.849,6289,6289,0,0,6554,18,38,8
io8_l2n1p2_l5n1p2_l8p4n1_d1d2,9.911,544,50,31851,45904,553,41,50,41,207.207,30712,30712,0,0,28106,88,352,50
