prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io4_l2p1n1_l5p1n1_l7n1n2_d1d2,9.309,176,26,4032,17634,358,73,43,73,65.881,4269,4269,0,0,3017,64,48,26
io4_l2p1n1_l5p1n1_l7n1n4,9.641,56,23,3826,11676,389,70,70,70,37.892,3479,3479,0,0,2901,28,0,23
io4_l2p1n1_l5p1n1_l7n1n4_d1d2,9.285,176,32,4669,16334,362,70,46,70,70.106,4847,4847,0,0,3622,64,48,32
io4_l2p1n1_l5p1n1_l7n1p1,9.665,56,17,3606,11347,384,70,68,70,35.469,2847,2837,0,10,2414,28,0,17
io4_l2p1n1_l5p1n1_l7n1p1_d1d2,9.285,176,26,4226,15790,357,70,44,70,66.19,4178,4166,0,12,2987,64,48,26
io4_l2p1n1_l5p1n1_l7n1p2,9.665,56,19,3864,11680,386,73,69,73,38.488,3064,3054,0,10,2653,28,0,19
io4_l2p1n1_l5p1n1_l7n1p2_d1d2,9.285,176,28,4617,16131,359,73,45,73,68.795,4415,4403,0,12,3220,64,48,28
io4_l2p1n1_l5p1n1_l7n1p4,9.665,56,23,3953,11811,390,70,71,70,38.653,3525,3516,0,9,2932,28,0,23
io4_l2p1n1_l5p1n1_l7n1p4_d1d2,9.285,176,32,4933,16536,363,70,47,70,70.794,4997,4987,0,10,3680,64,48,32
io4_l2p1n1_l5p1n1_l7p1n1,9.66,56,40,8376,14722,507,84,75,84,54.972,6591,6591,0,0,7138,28,0,40
io4_l2p1n1_l5p1n1_l7p1n1_d1d2,9.285,224,40,8813,22174,480,84,48,84,89.773,8163,8163,0,0,7602,112,0,40
io4_l2p1n1_l5p1n1_l7p2n1,9.678,56,40,8987,16006,635,100,75,100,56.597,6916,6916,0,0,7636,28,0,40
io4_l2p1n1_l5p1n1_l7p2n1_d1d2,9.285,224,80,15235,26232,608,87,64,87,114.281,12483,12483,0,0,13029,112,0,80
io4_l2p1n1_l5p1n1_l7p4n1,9.715,56,40,8644,17797,891,132,75,132,56.307,6905,6905,0,0,7246,28,0,40
io4_l2p1n1_l5p1n1_l7p4n1_d1d2,9.285,224,160,28080,32352,864,84,96,84,168.778,21341,21341,0,0,23926,110,0,160
io4_l2p2n1_l5p2n1_l7n1n1,9.368,56,11,9601,12063,639,76,65,76,46.284,7220,7220,0,0,7747,28,0,11
io4_l2p2n1_l5p2n1_l7n1n1_d1d2,9.678,128,26,11793,18592,612,76,43,76,75.605,9923,9923,0,0,9506,16,96,26
io4_l2p2n1_l5p2n1_l7n1n2,9.788,56,11,9487,12182,641,79,65,79,45.028,7151,7151,0,0,7507,28,0,11
io4_l2p2n1_l5p2n1_l7n1n2_d1d2,9.524,128,26,11986,18751,614,79,43,79,74.546,10180,10180,0,0,9652,16,96,26
io4_l2p2n1_l5p2n1_l7n1n4,9.743,56,20,10252,12843,645,76,69,76,49.486,8107,8107,0,0,8103,28,0,20
io4_l2p2n1_l5p2n1_l7n1n4_d1d2,9.667,128,32,12549,18493,618,76,46,76,80.563,10657,10657,0,0,10178,16,96,32
io4_l2p2n1_l5p2n1_l7n1p1,9.368,56,11,10064,12395,640,76,66,76,45.617,7120,7110,0,10,7619,28,0,11
io4_l2p2n1_l5p2n1_l7n1p1_d1d2,9.263,128,26,12084,17944,613,76,44,76,74.563,9715,9703,0,12,9516,16,96,26
io4_l2p2n1_l5p2n1_l7n1p2,9.788,56,13,10258,12727,642,79,67,79,46.86,7464,7454,0,10,7812,28,0,13
io4_l2p2n1_l5p2n1_l7n1p2_d1d2,9.633,128,28,12475,18280,615,79,45,79,75.394,10146,10134,0,12,9755,16,92,28
io4_l2p2n1_l5p2n1_l7n1p4,9.762,56,20,10635,12981,646,76,70,76,50.949,8132,8123,0,9,8415,28,0,20
io4_l2p2n1_l5p2n1_l7n1p4_d1d2,9.644,128,32,12791,18675,619,76,47,76,77.718,10681,10671,0,10,10204,16,96,32
io4_l2p2n1_l5p2n1_l7p1n1,9.762,56,40,14930,16015,763,90,75,90,66.128,10938,10938,0,0,12225,28,0,40
io4_l2p2n1_l5p2n1_l7p1n1_d1d2,9.685,176,40,15967,24302,736,90,48,90,92.428,13838,13838,0,0,13450,56,48,40
io4_l2p2n1_l5p2n1_l7p2n1,9.414,56,40,15733,17297,891,106,75,106,66.678,11127,11127,0,0,13041,28,0,40
io4_l2p2n1_l5p2n1_l7p2n1_d1d2,9.663,176,80,22347,28340,864,93,64,93,120.522,18188,18188,0,0,18794,62,48,80
io4_l2p2n1_l5p2n1_l7p4n1,9.851,56,40,15294,19097,1147,138,75,138,67.027,11263,11263,0,0,12417,28,0,40
io4_l2p2n1_l5p2n1_l7p4n1_d1d2,9.263,176,160,35202,34466,1120,90,96,90,176.337,27199,27199,0,0,29681,62,48,160
io4_l2p4n1_l5p4n1_l7n1n1,8.905,56,46,37737,24162,1151,70,79,70,286.588,25859,21107,0,4752,35314,28,0,46
io4_l2p4n1_l5p4n1_l7n1n1_d1d2,9.229,176,101,59983,39921,1188,70,73,70,455.289,38397,31977,0,6420,49634,64,48,101
io4_l2p4n1_l5p4n1_l7n1n2,9.298,56,46,37751,24309,1153,73,79,73,287.491,25772,21020,0,4752,35299,28,0,46
io4_l2p4n1_l5p4n1_l7n1n2_d1d2,9.24,176,101,60112,40104,1190,73,73,73,462.718,38450,32030,0,6420,49692,60,48,101
io4_l2p4n1_l5p4n1_l7n1n4,8.905,56,46,37771,24186,1157,70,79,70,342.025,25256,20504,0,4752,35239,28,0,46
io4_l2p4n1_l5p4n1_l7n1n4_d1d2,9.263,176,101,60377,37936,1194,70,73,70,453.247,38603,32183,0,6420,49796,56,48,101
io4_l2p4n1_l5p4n1_l7n1p1,8.905,56,46,38232,24466,1152,70,80,70,362.697,25309,20547,0,4762,35330,28,0,46
io4_l2p4n1_l5p4n1_l7n1p1_d1d2,9.229,176,101,60306,37921,1189,70,74,70,619.2,38096,31664,0,6432,49873,64,32,101
io4_l2p4n1_l5p4n1_l7n1p2,8.905,56,46,38261,24591,1154,73,80,73,361.235,25160,20398,0,4762,35358,28,0,46
io4_l2p4n1_l5p4n1_l7n1p2_d1d2,9.229,176,101,60470,38051,1191,73,74,73,632.253,38282,31850,0,6432,49732,64,48,101
io4_l2p4n1_l5p4n1_l7n1p4,8.905,56,46,37898,24296,1158,70,80,70,370.448,26376,21609,0,4767,35830,28,0,46
io4_l2p4n1_l5p4n1_l7n1p4_d1d2,9.229,176,101,60332,38034,1195,70,74,70,647.732,38494,32064,0,6430,49782,64,44,101
io4_l2p4n1_l5p4n1_l7p1n1,8.928,56,46,40165,25881,1275,84,77,84,384.305,27885,23133,0,4752,37728,28,0,46
io4_l2p4n1_l5p4n1_l7p1n1_d1d2,8.847,224,101,62568,42571,1312,84,71,84,674.607,41155,34735,0,6420,53165,112,0,101
io4_l2p4n1_l5p4n1_l7p2n1,8.952,56,46,40776,27213,1403,100,77,100,378.099,28083,23331,0,4752,38256,28,0,46
io4_l2p4n1_l5p4n1_l7p2n1_d1d2,8.847,224,101,65126,43577,1440,87,71,87,674.586,43119,36699,0,6420,54733,108,0,101
io4_l2p4n1_l5p4n1_l7p4n1,8.999,56,46,40433,29069,1659,132,77,132,384.444,28457,23705,0,4752,38219,28,0,46
io4_l2p4n1_l5p4n1_l7p4n1_d1d2,8.847,224,160,76179,48749,1696,84,96,84,738.533,50644,44224,0,6420,64592,110,0,160
io8_l2n1n1_l5n1n1_l7n1n1,8.419,56,5,995,3003,30,12,25,12,23.567,1530,1530,0,0,761,0,56,5
io8_l2n1n1_l5n1n1_l7n1n1_d1d2,8.528,448,5,1613,16506,31,12,26,12,118.944,7251,7251,0,0,824,0,448,5
io8_l2n1n1_l5n1n1_l7n1n2,8.847,56,5,1261,3076,32,13,25,13,23.703,1569,1569,0,0,854,0,56,5
io8_l2n1n1_l5n1n1_l7n1n2_d1d2,8.847,448,5,1887,17159,33,13,26,13,113.222,7249,7249,0,0,909,0,448,5
io8_l2n1n1_l5n1n1_l7n1n4,8.881,56,5,1250,3353,36,19,25,19,23.891,1742,1742,0,0,878,0,56,5
io8_l2n1n1_l5n1n1_l7n1n4_d1d2,8.967,448,5,2511,18384,37,19,26,19,114.368,7331,7331,0,0,1057,0,448,5
io8_l2n1n1_l5n1n1_l7n1n8,8.419,56,40,3921,5376,44,12,39,12,46.648,3608,3608,0,0,2554,0,56,40
io8_l2n1n1_l5n1n1_l7n1n8_d1d2,8.528,448,40,4533,15571,45,12,40,12,145.091,9398,9398,0,0,2884,0,448,40
io8_l2n1n1_l5n1n1_l7n1p1,8.419,56,5,1251,3175,31,12,26,12,24.302,1563,1552,0,11,801,0,56,5
io8_l2n1n1_l5n1n1_l7n1p1_d1d2,8.528,448,5,1936,16710,32,12,27,12,119.468,7304,7292,0,12,871,0,448,5
io8_l2n1n1_l5n1n1_l7n1p2,8.419,56,10,1732,3580,33,13,28,13,28.811,1919,1909,0,10,1084,0,56,10
io8_l2n1n1_l5n1n1_l7n1p2_d1d2,8.528,448,10,2489,17671,34,13,29,13,123.962,7506,7495,0,11,1165,0,448,10
io8_l2n1n1_l5n1n1_l7n1p4,8.419,56,20,2635,4519,37,19,32,19,35.203,2493,2483,0,10,1673,0,56,20
io8_l2n1n1_l5n1n1_l7n1p4_d1d2,8.528,448,20,3593,19630,38,19,33,19,132.212,8256,8243,0,13,1757,0,448,20
io8_l2n1n1_l5n1n1_l7n1p8,8.419,56,40,4047,5485,45,12,40,12,47.287,3636,3627,0,9,2585,0,56,40
io8_l2n1n1_l5n1n1_l7n1p8_d1d2,8.528,448,40,4796,22940,46,12,41,12,145.135,9432,9423,0,9,2921,0,448,40
io8_l2n1n1_l5n1n1_l7p1n1,8.881,80,80,11521,10694,154,18,53,18,83.645,8465,8465,0,0,9299,24,32,80
io8_l2n1n1_l5n1n1_l7p1n1_d1d2,8.967,640,80,12102,41578,155,18,54,18,205.664,15857,15857,0,0,9344,184,256,80
io8_l2n1n1_l5n1n1_l7p2n1,8.824,80,80,13504,11718,282,26,53,26,87.882,9843,9843,0,0,11333,24,32,80
io8_l2n1n1_l5n1n1_l7p2n1_d1d2,8.967,640,160,29109,45528,283,19,86,19,275.008,31349,31349,0,0,25980,192,256,160
io8_l2n1n1_l5n1n1_l7p4n1,9.218,80,80,14617,14136,538,42,53,42,85.424,10599,10599,0,0,12470,19,24,80
io8_l2n1n1_l5n1n1_l7p4n1_d1d2,8.967,640,320,44695,58871,539,25,150,25,361.835,37079,37079,0,0,35802,192,256,320
io8_l2n1n1_l5n1n1_l7p8n1,9.24,80,80,13753,17452,1050,74,53,74,86.021,10596,10596,0,0,11610,24,32,80
io8_l2n1n1_l5n1n1_l7p8n1_d1d2,8.967,640,640,87696,80235,1051,18,278,18,566.816,64606,64606,0,0,72610,189,256,640
io8_l2n1n2_l5n1n2_l7n1n1,8.881,56,5,1456,3230,35,16,25,16,23.887,1597,1597,0,0,896,0,56,5
io8_l2n1n2_l5n1n2_l7n1n1_d1d2,8.955,448,5,2617,21099,36,14,26,14,107.413,7512,7512,0,0,1335,0,448,5
io8_l2n1n2_l5n1n2_l7n1n2,8.578,56,5,1722,3316,37,17,25,17,24.703,1632,1632,0,0,992,0,56,5
io8_l2n1n2_l5n1n2_l7n1n2_d1d2,8.967,448,5,3252,21657,38,15,26,15,107.786,7503,7503,0,0,1396,0,448,5
io8_l2n1n2_l5n1n2_l7n1n4,8.813,56,5,1711,3588,41,23,25,23,24.107,1818,1818,0,0,1015,0,56,5
io8_l2n1n2_l5n1n2_l7n1n4_d1d2,8.813,448,5,3506,22937,42,21,26,21,106.258,7594,7594,0,0,1395,0,448,5
io8_l2n1n2_l5n1n2_l7n1n8,8.881,56,40,4382,5603,49,16,39,16,46.006,3698,3698,0,0,2691,0,56,40
io8_l2n1n2_l5n1n2_l7n1n8_d1d2,8.955,448,40,5529,16292,50,14,40,14,132.835,9686,9686,0,0,3388,0,448,40
io8_l2n1n2_l5n1n2_l7n1p1,8.881,56,5,1712,3402,36,16,26,16,24.25,1636,1625,0,11,936,0,56,5
io8_l2n1n2_l5n1n2_l7n1p1_d1d2,8.955,448,5,2932,13591,37,14,27,14,108.627,7545,7533,0,12,1370,0,448,5
io8_l2n1n2_l5n1n2_l7n1p2,8.881,56,10,2193,3807,38,17,28,17,27.381,1989,1979,0,10,1220,0,56,10
io8_l2n1n2_l5n1n2_l7n1p2_d1d2,8.955,448,10,3485,14072,39,15,29,15,111.454,7724,7713,0,11,1665,0,448,10
io8_l2n1n2_l5n1n2_l7n1p4,8.881,56,20,3096,4746,42,23,32,23,33.561,2566,2556,0,10,1808,0,56,20
io8_l2n1n2_l5n1n2_l7n1p4_d1d2,8.955,448,20,4589,15071,43,21,33,21,119.765,8435,8422,0,13,2272,0,448,20
io8_l2n1n2_l5n1n2_l7n1p8,8.881,56,40,4508,5712,50,16,40,16,47.033,3735,3726,0,9,2719,0,56,40
io8_l2n1n2_l5n1n2_l7n1p8_d1d2,8.955,448,40,5792,16461,51,14,41,14,134.814,9740,9731,0,9,3416,0,448,40
io8_l2n1n2_l5n1n2_l7p1n1,8.813,80,80,11981,10911,159,22,53,22,84.609,8689,8689,0,0,9472,24,32,80
io8_l2n1n2_l5n1n2_l7p1n1_d1d2,8.813,640,80,13057,31215,160,20,54,20,201.338,16498,16498,0,0,9931,192,256,80
io8_l2n1n2_l5n1n2_l7p2n1,8.858,80,80,13964,11935,287,30,53,30,88.183,10041,10041,0,0,11754,24,32,80
io8_l2n1n2_l5n1n2_l7p2n1_d1d2,8.813,640,160,30064,42845,288,21,86,21,257.519,31488,31488,0,0,25734,180,256,160
io8_l2n1n2_l5n1n2_l7p4n1,9.251,80,80,15078,14373,543,46,53,46,87.92,10642,10642,0,0,12556,21,32,80
io8_l2n1n2_l5n1n2_l7p4n1_d1d2,8.813,640,320,45650,56188,544,27,150,27,353.439,39505,39505,0,0,36470,192,256,320
io8_l2n1n2_l5n1n2_l7p8n1,9.274,80,80,14214,17689,1055,78,53,78,87.454,10537,10537,0,0,11615,24,32,80
io8_l2n1n2_l5n1n2_l7p8n1_d1d2,8.813,640,640,88651,77554,1056,20,278,20,552.917,66693,66693,0,0,71537,189,256,640
io8_l2n1n4_l5n1n4_l7n1n1,8.881,72,14,1994,4372,47,32,30,32,35.192,2179,2179,0,0,1489,16,40,14
io8_l2n1n4_l5n1n4_l7n1n1_d1d2,8.528,448,14,2531,23020,46,26,29,26,113.092,7679,7679,0,0,1542,0,448,14
io8_l2n1n4_l5n1n4_l7n1n2,8.533,72,14,2261,4462,49,33,30,33,35.952,2232,2232,0,0,1585,16,40,14
io8_l2n1n4_l5n1n4_l7n1n2_d1d2,8.922,448,14,3166,23581,48,27,29,27,112.416,7770,7770,0,0,1601,0,448,14
io8_l2n1n4_l5n1n4_l7n1n4,8.813,72,14,2249,4730,53,39,30,39,36.612,2400,2400,0,0,1606,16,40,14
io8_l2n1n4_l5n1n4_l7n1n4_d1d2,8.944,448,14,3420,24855,52,33,29,33,113.301,7855,7855,0,0,1755,0,448,14
io8_l2n1n4_l5n1n4_l7n1n8,8.881,72,40,4440,6412,61,32,41,32,52.586,4134,4134,0,0,3103,16,40,40
io8_l2n1n4_l5n1n4_l7n1n8_d1d2,8.528,448,40,4963,16868,60,26,40,26,135.812,9768,9768,0,0,3404,0,448,40
io8_l2n1n4_l5n1n4_l7n1p1,8.881,72,14,2250,4544,48,32,31,32,36.879,2217,2206,0,11,1529,16,40,14
io8_l2n1n4_l5n1n4_l7n1p1_d1d2,8.528,448,14,2846,14536,47,26,30,26,113.086,7732,7720,0,12,1576,0,448,14
io8_l2n1n4_l5n1n4_l7n1p2,8.881,72,16,2571,4826,50,33,32,33,38.15,2569,2559,0,10,1747,16,40,16
io8_l2n1n4_l5n1n4_l7n1p2_d1d2,8.528,448,16,3239,14894,49,27,31,27,116.356,7947,7936,0,11,1800,0,448,16
io8_l2n1n4_l5n1n4_l7n1p4,8.881,72,20,3154,5555,54,39,34,39,39.593,2979,2969,0,10,2212,16,40,20
io8_l2n1n4_l5n1n4_l7n1p4_d1d2,8.528,448,20,4023,15647,53,33,33,33,121.338,8532,8519,0,13,2287,0,448,20
io8_l2n1n4_l5n1n4_l7n1p8,8.881,72,40,4566,6521,62,32,42,32,52.555,4148,4139,0,9,3126,16,40,40
io8_l2n1n4_l5n1n4_l7n1p8_d1d2,8.528,448,40,5226,17037,61,26,41,26,135.296,9723,9714,0,9,3428,0,448,40
io8_l2n1n4_l5n1n4_l7p1n1,8.847,96,80,11943,11670,171,38,55,38,88.242,8919,8919,0,0,9740,40,16,80
io8_l2n1n4_l5n1n4_l7p1n1_d1d2,8.944,640,80,12523,31753,170,32,54,32,199.505,16074,16074,0,0,9847,184,256,80
io8_l2n1n4_l5n1n4_l7p2n1,8.858,96,80,13926,12694,299,46,55,46,93.216,10307,10307,0,0,11786,40,16,80
io8_l2n1n4_l5n1n4_l7p2n1_d1d2,8.944,640,160,29530,43374,298,33,86,33,263.726,31573,31573,0,0,26380,192,256,160
io8_l2n1n4_l5n1n4_l7p4n1,9.251,96,80,15040,15132,555,62,55,62,91.983,11169,11169,0,0,12871,32,16,80
io8_l2n1n4_l5n1n4_l7p4n1_d1d2,8.944,640,320,45116,56726,554,39,150,39,357.178,38144,38144,0,0,37491,192,256,320
io8_l2n1n4_l5n1n4_l7p8n1,9.274,96,80,14176,18448,1067,94,55,94,92.494,10984,10984,0,0,11944,40,16,80
io8_l2n1n4_l5n1n4_l7p8n1_d1d2,8.944,640,640,88117,78093,1066,32,278,32,550.584,66970,66970,0,0,71829,182,256,640
io8_l2n1n8_l5n1n8_l7n1n1,9.206,72,14,2336,4688,71,26,34,26,37.99,2365,2365,0,0,1599,16,40,14
io8_l2n1n8_l5n1n8_l7n1n1_d1d2,8.922,448,23,3621,25558,66,12,32,12,116.112,8251,8251,0,0,2442,0,448,23
io8_l2n1n8_l5n1n8_l7n1n2,9.218,72,14,2603,4771,73,27,34,27,36.951,2402,2402,0,0,1696,16,40,14
io8_l2n1n8_l5n1n8_l7n1n2_d1d2,9.315,448,23,4256,26116,68,13,32,13,115.096,8247,8247,0,0,2500,0,448,23
io8_l2n1n8_l5n1n8_l7n1n4,9.24,72,14,2590,5042,77,33,34,33,37.69,2603,2603,0,0,1717,16,40,14
io8_l2n1n8_l5n1n8_l7n1n4_d1d2,9.338,448,23,4689,27329,72,19,32,19,117.15,8416,8416,0,0,2635,0,448,23
io8_l2n1n8_l5n1n8_l7n1n8,9.206,72,40,4782,6710,85,26,45,26,53.517,4327,4327,0,0,3212,16,40,40
io8_l2n1n8_l5n1n8_l7n1n8_d1d2,8.922,448,40,5573,17125,80,12,40,12,128.891,10080,10080,0,0,4101,0,448,40
io8_l2n1n8_l5n1n8_l7n1p1,9.206,72,14,2592,4860,72,26,35,26,37.2,2382,2371,0,11,1639,16,40,14
io8_l2n1n8_l5n1n8_l7n1p1_d1d2,8.922,448,23,3936,15162,67,12,33,12,115.791,8283,8271,0,12,2473,0,448,23
io8_l2n1n8_l5n1n8_l7n1p2,9.206,72,16,2913,5142,74,27,36,27,39.112,2706,2696,0,10,1858,16,40,16
io8_l2n1n8_l5n1n8_l7n1p2_d1d2,8.922,448,25,4329,15520,69,13,34,13,117.601,8393,8382,0,11,2702,0,448,25
io8_l2n1n8_l5n1n8_l7n1p4,9.206,72,20,3496,5853,78,33,38,33,41.869,3156,3146,0,10,2323,16,40,20
io8_l2n1n8_l5n1n8_l7n1p4_d1d2,8.922,448,29,5113,16273,73,19,36,19,120.638,9092,9079,0,13,3163,0,448,29
io8_l2n1n8_l5n1n8_l7n1p8,9.206,72,40,4908,6819,86,26,46,26,54.368,4347,4338,0,9,3238,16,40,40
io8_l2n1n8_l5n1n8_l7n1p8_d1d2,8.922,448,40,5836,17294,81,12,41,12,128.966,10125,10116,0,9,4119,0,448,40
io8_l2n1n8_l5n1n8_l7p1n1,9.24,96,80,12285,11967,195,32,59,32,88.254,9081,9081,0,0,9867,40,16,80
io8_l2n1n8_l5n1n8_l7p1n1_d1d2,9.338,640,80,13101,31971,190,18,54,18,198.248,16327,16327,0,0,10497,192,256,80
io8_l2n1n8_l5n1n8_l7p2n1,8.835,96,80,14268,12991,323,40,59,40,93.999,10408,10408,0,0,11887,40,16,80
io8_l2n1n8_l5n1n8_l7p2n1_d1d2,9.338,640,160,30108,43585,318,19,86,19,259.966,31284,31284,0,0,26180,184,248,160
io8_l2n1n8_l5n1n8_l7p4n1,9.229,96,80,15381,15417,579,56,59,56,93.611,11100,11100,0,0,12970,40,16,80
io8_l2n1n8_l5n1n8_l7p4n1_d1d2,9.338,640,320,45694,56944,574,25,150,25,350.021,40248,40248,0,0,37408,192,256,320
io8_l2n1n8_l5n1n8_l7p8n1,9.251,96,80,14518,18738,1091,88,59,88,93.77,11544,11544,0,0,12060,40,16,80
io8_l2n1n8_l5n1n8_l7p8n1_d1d2,9.338,640,640,88695,78315,1086,18,278,18,548.039,65297,65297,0,0,72243,192,256,640
io8_l2n1p1_l5n1p1_l7n1n1,8.419,56,5,1164,3454,34,18,29,18,31.576,1872,1872,0,0,935,0,56,5
io8_l2n1p1_l5n1p1_l7n1n1_d1d2,8.528,448,5,1791,17629,35,18,30,18,156.92,7658,7658,0,0,988,0,448,5
io8_l2n1p1_l5n1p1_l7n1n2,8.847,56,5,1430,3527,36,19,29,19,32.504,1897,1897,0,0,1028,0,56,5
io8_l2n1p1_l5n1p1_l7n1n2_d1d2,8.847,448,5,2049,18218,37,19,30,19,158.163,7599,7599,0,0,1068,0,448,5
io8_l2n1p1_l5n1p1_l7n1n4,8.881,56,5,1419,3804,40,25,29,25,33.005,2095,2095,0,0,1047,0,56,5
io8_l2n1p1_l5n1p1_l7n1n4_d1d2,8.967,448,5,2672,19427,41,25,30,25,159.106,7700,7700,0,0,1211,0,448,5
io8_l2n1p1_l5n1p1_l7n1n8,8.419,56,40,4091,5831,48,18,43,18,54.09,3957,3957,0,0,2729,0,56,40
io8_l2n1p1_l5n1p1_l7n1n8_d1d2,8.528,448,40,4711,16694,49,18,44,18,183.712,9783,9783,0,0,3042,0,448,40
io8_l2n1p1_l5n1p1_l7n1p1,8.419,56,5,1421,3630,35,18,30,18,32.458,1917,1906,0,11,977,0,56,5
io8_l2n1p1_l5n1p1_l7n1p1_d1d2,8.528,448,5,2115,13997,36,18,31,18,159.027,7703,7691,0,12,1033,0,448,5
io8_l2n1p1_l5n1p1_l7n1p2,8.419,56,10,1902,4035,37,19,32,19,35.58,2252,2242,0,10,1258,0,56,10
io8_l2n1p1_l5n1p1_l7n1p2_d1d2,8.528,448,10,2668,14478,38,19,33,19,163.047,7895,7884,0,11,1328,0,448,10
io8_l2n1p1_l5n1p1_l7n1p4,8.419,56,20,2805,4974,41,25,36,25,42.074,2842,2832,0,10,1849,0,56,20
io8_l2n1p1_l5n1p1_l7n1p4_d1d2,8.528,448,20,3772,15477,42,25,37,25,171.047,8693,8680,0,13,1934,0,448,20
io8_l2n1p1_l5n1p1_l7n1p8,8.419,56,40,4217,5940,49,18,44,18,56.022,4022,4013,0,9,2763,0,56,40
io8_l2n1p1_l5n1p1_l7n1p8_d1d2,8.528,448,40,4975,16867,50,18,45,18,183.048,9798,9789,0,9,3088,0,448,40
io8_l2n1p1_l5n1p1_l7p1n1,8.881,80,80,11658,11106,158,24,57,24,86.92,8815,8815,0,0,9460,24,24,80
io8_l2n1p1_l5n1p1_l7p1n1_d1d2,8.967,640,80,12240,31422,159,24,58,24,246.018,16118,16118,0,0,9468,184,256,80
io8_l2n1p1_l5n1p1_l7p2n1,8.824,80,80,13641,12130,286,32,57,32,98.016,10401,10401,0,0,11591,24,32,80
io8_l2n1p1_l5n1p1_l7p2n1_d1d2,8.967,640,160,29247,43052,287,25,90,25,314.163,32365,32365,0,0,26304,184,256,160
io8_l2n1p1_l5n1p1_l7p4n1,9.218,80,80,14754,14556,542,48,57,48,90.431,10873,10873,0,0,12624,16,24,80
io8_l2n1p1_l5n1p1_l7p4n1_d1d2,8.967,640,320,44833,56395,543,31,154,31,400.004,37603,37603,0,0,35985,190,256,320
io8_l2n1p1_l5n1p1_l7p8n1,9.24,80,80,13890,17872,1054,80,57,80,90.319,10809,10809,0,0,11755,16,24,80
io8_l2n1p1_l5n1p1_l7p8n1_d1d2,8.967,640,640,87834,77759,1055,24,282,24,600.526,65091,65091,0,0,71412,187,256,640
io8_l2n1p2_l5n1p2_l7n1n1,8.881,72,5,1393,3663,41,22,31,22,34.713,2136,2136,0,0,1160,16,40,5
io8_l2n1p2_l5n1p2_l7n1n1_d1d2,8.955,448,5,2052,22160,40,20,30,20,131.86,8001,8001,0,0,1372,0,448,5
io8_l2n1p2_l5n1p2_l7n1n2,8.578,72,5,1658,3729,43,23,31,23,35.143,2198,2198,0,0,1253,16,40,5
io8_l2n1p2_l5n1p2_l7n1n2_d1d2,8.967,448,5,2309,22742,42,21,30,21,132.847,7970,7970,0,0,1807,0,448,5
io8_l2n1p2_l5n1p2_l7n1n4,8.813,72,5,1647,4001,47,29,31,29,35.632,2249,2249,0,0,1270,16,40,5
io8_l2n1p2_l5n1p2_l7n1n4_d1d2,8.813,448,5,2932,23946,46,27,30,27,133.709,8141,8141,0,0,1625,0,448,5
io8_l2n1p2_l5n1p2_l7n1n8,8.881,72,40,4319,6036,55,22,45,22,56.253,4238,4238,0,0,2954,16,40,40
io8_l2n1p2_l5n1p2_l7n1n8_d1d2,8.955,448,40,4972,17385,54,20,44,20,156.191,10206,10206,0,0,3457,0,448,40
io8_l2n1p2_l5n1p2_l7n1p1,8.881,72,5,1649,3835,42,22,32,22,34.567,2178,2167,0,11,1196,16,40,5
io8_l2n1p2_l5n1p2_l7n1p1_d1d2,8.955,448,5,2375,14684,41,20,31,20,131.413,8049,8037,0,12,1445,0,448,5
io8_l2n1p2_l5n1p2_l7n1p2,8.881,72,10,2130,4240,44,23,34,23,38.757,2526,2516,0,10,1481,16,40,10
io8_l2n1p2_l5n1p2_l7n1p2_d1d2,8.955,448,10,2928,15165,43,21,33,21,135.573,8221,8210,0,11,1747,0,448,10
io8_l2n1p2_l5n1p2_l7n1p4,8.881,72,20,3033,5179,48,29,38,29,45.873,3100,3090,0,10,2066,16,40,20
io8_l2n1p2_l5n1p2_l7n1p4_d1d2,8.955,448,20,4032,16164,47,27,37,27,142.868,9068,9055,0,13,2348,0,448,20
io8_l2n1p2_l5n1p2_l7n1p8,8.881,72,40,4445,6145,56,22,46,22,57.365,4260,4251,0,9,2985,16,40,40
io8_l2n1p2_l5n1p2_l7n1p8_d1d2,8.955,448,40,5235,17554,55,20,45,20,158.358,10510,10501,0,9,3370,0,448,40
io8_l2n1p2_l5n1p2_l7p1n1,8.813,96,80,11886,11305,165,28,59,28,93.23,9050,9050,0,0,9696,40,16,80
io8_l2n1p2_l5n1p2_l7p1n1_d1d2,8.813,640,80,12500,32101,164,26,58,26,222.002,16410,16410,0,0,9768,192,256,80
io8_l2n1p2_l5n1p2_l7p2n1,8.858,96,80,13869,12329,293,36,59,36,96.189,10461,10461,0,0,11822,36,16,80
io8_l2n1p2_l5n1p2_l7p2n1_d1d2,8.813,640,160,29507,43731,292,27,90,27,287.14,33187,33187,0,0,25325,184,256,160
io8_l2n1p2_l5n1p2_l7p4n1,9.251,96,80,14982,14755,549,52,59,52,97.45,11303,11303,0,0,12814,35,16,80
io8_l2n1p2_l5n1p2_l7p4n1_d1d2,8.813,640,320,45093,57074,548,33,154,33,377.076,37779,37779,0,0,36321,192,256,320
