prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io4_l1p2n1_l3n1p1_d1d2,8.678,40,80,13599,11396,268,24,42,24,121.009,10346,9962,384,0,11343,20,0,80
io4_l1p2n1_l3n1p2,9.208,16,40,9260,6741,269,43,25,43,64.725,6413,6029,384,0,7908,8,0,40
io4_l1p2n1_l3n1p2_d1d2,8.696,40,80,13587,11637,270,27,42,27,110.456,10357,9973,384,0,11446,20,0,80
io4_l1p2n1_l3n1p4,9.246,16,40,9257,6643,273,40,25,40,66.985,6499,6115,384,0,7909,8,0,40
io4_l1p2n1_l3n1p4_d1d2,8.621,40,80,13851,11516,274,24,42,24,113.403,10254,9870,384,0,12008,20,0,80
io4_l1p2n1_l3p1n1,8.728,16,40,11394,8766,390,54,22,54,71.446,8212,7828,384,0,10894,8,0,40
io4_l1p2n1_l3p1n1_d1d2,9.344,40,80,17465,15114,391,38,39,38,114.462,12986,12602,384,0,15439,16,0,80
io4_l1p2n1_l3p2n1,8.67,16,40,11752,10249,518,73,22,73,74.296,9005,8621,384,0,11336,8,0,40
io4_l1p2n1_l3p2n1_d1d2,8.904,40,80,18272,16533,519,41,39,41,118.06,14360,13976,384,0,16247,20,0,80
io4_l1p2n1_l3p4n1,7.969,16,40,31611,16524,774,102,22,102,186.282,14767,12011,384,2372,25487,8,0,40
io4_l1p2n1_l3p4n1_d1d2,7.894,40,160,47773,30641,775,38,71,38,350.129,31722,25894,384,5444,36908,20,0,160
io4_l1p4n1_l3n1n1,8.659,16,40,9304,7417,522,69,24,69,60.894,6627,6243,384,0,7881,8,0,40
io4_l1p4n1_l3n1n1_d1d2,9.227,40,114,23029,15201,523,21,55,21,161.811,17991,17607,384,0,20673,20,0,114
io4_l1p4n1_l3n1n2,9.246,16,40,9311,7555,524,72,24,72,64.513,6545,6161,384,0,7973,8,0,40
io4_l1p4n1_l3n1n2_d1d2,9.246,40,114,23010,15460,525,24,55,24,154.247,17843,17459,384,0,20752,20,0,114
io4_l1p4n1_l3n1n4,9.283,16,40,9196,7465,528,69,24,69,63.379,6573,6189,384,0,7919,8,0,40
io4_l1p4n1_l3n1n4_d1d2,9.283,40,114,23153,15346,529,21,55,21,159.951,17867,17483,384,0,20747,20,0,114
io4_l1p4n1_l3n1p1,8.659,16,40,9335,7512,523,69,25,69,65.377,6467,6083,384,0,7917,8,0,40
io4_l1p4n1_l3n1p1_d1d2,9.227,40,114,23055,15296,524,21,56,21,172.967,18293,17909,384,0,20001,20,0,114
io4_l1p4n1_l3n1p2,9.246,16,40,9349,7642,525,72,25,72,63.928,6671,6287,384,0,7989,8,0,40
io4_l1p4n1_l3n1p2_d1d2,9.246,40,114,23043,15534,526,24,56,24,166.916,17811,17427,384,0,20746,20,0,114
io4_l1p4n1_l3n1p4,9.283,16,40,9346,7555,529,69,25,69,66.874,6701,6317,384,0,7988,8,0,40
io4_l1p4n1_l3n1p4_d1d2,9.283,40,114,23307,15407,530,21,56,21,167.769,17605,17221,384,0,20807,20,0,114
io4_l1p4n1_l3p1n1,8.744,16,40,11705,9588,646,83,22,83,70.898,8014,7630,384,0,11017,8,0,40
io4_l1p4n1_l3p1n1_d1d2,9.315,40,114,25929,18789,647,35,53,35,163.41,19963,19579,384,0,23285,20,0,114
io4_l1p4n1_l3p2n1,8.667,16,40,11827,11095,774,102,22,102,74.645,9272,8888,384,0,11560,8,0,40
io4_l1p4n1_l3p2n1_d1d2,8.886,40,114,26864,20293,775,38,53,38,173.934,21838,21454,384,0,24475,20,0,114
io4_l1p4n1_l3p4n1,7.984,16,40,31700,17522,1030,131,22,131,190.616,14883,12127,384,2372,25546,8,0,40
io4_l1p4n1_l3p4n1_d1d2,8.518,40,160,49141,31333,1031,35,71,35,394.667,35921,30093,384,5444,38490,20,0,160
io8_l1n1n1_l3n1n1,8.172,8,5,3502,2437,14,7,12,7,19.405,2365,1341,1024,0,2382,0,8,5
io8_l1n1n1_l3n1n1_d1d2,8.172,64,5,3499,3622,15,7,13,7,41.364,3576,2552,1024,0,3298,0,64,5
io8_l1n1n1_l3n1n2,8.172,8,5,3674,2500,16,8,12,8,18.993,2409,1385,1024,0,2488,0,8,5
io8_l1n1n1_l3n1n2_d1d2,8.172,64,5,3849,5109,17,8,13,8,38.984,3564,2540,1024,0,3411,0,64,5
io8_l1n1n1_l3n1n4,8.815,8,14,4207,3144,20,14,15,14,30.02,2678,1654,1024,0,2862,0,8,14
io8_l1n1n1_l3n1n4_d1d2,8.815,64,14,4204,6221,21,14,16,14,49.368,3879,2855,1024,0,3713,0,64,14
io8_l1n1n1_l3n1n8,9.063,8,14,4242,2953,28,7,15,7,30.866,2694,1670,1024,0,2893,0,8,14
io8_l1n1n1_l3n1n8_d1d2,9.044,64,17,4396,4599,29,7,17,7,51.923,3970,2946,1024,0,3711,0,64,17
io8_l1n1n1_l3n1p1,8.172,8,5,3531,2552,15,7,13,7,22.486,2612,1588,1024,0,2546,0,8,5
io8_l1n1n1_l3n1p1_d1d2,8.172,64,5,3531,3737,16,7,14,7,47.058,3683,2659,1024,0,3335,0,64,5
io8_l1n1n1_l3n1p2,8.172,8,5,3727,2611,17,8,13,8,21.728,2604,1580,1024,0,2613,0,8,5
io8_l1n1n1_l3n1p2_d1d2,8.172,64,5,3695,3836,18,8,14,8,43.701,4125,3101,1024,0,3715,0,64,5
io8_l1n1n1_l3n1p4,8.815,8,5,3859,2886,21,14,13,14,21.221,2702,1678,1024,0,2710,0,8,5
io8_l1n1n1_l3n1p4_d1d2,8.815,64,5,3859,4107,22,14,14,14,41.256,4015,2991,1024,0,3719,0,64,5
io8_l1n1n1_l3n1p8,8.172,8,5,4222,2690,29,7,13,7,22.95,2664,1640,1024,0,3083,0,8,5
io8_l1n1n1_l3n1p8_d1d2,8.172,64,5,4225,4203,30,7,14,7,40.516,3852,2828,1024,0,3806,0,64,5
io8_l1n1n1_l3p1n1,8.85,16,50,8664,6594,138,13,25,13,72.978,4708,3676,1032,0,6578,8,0,50
io8_l1n1n1_l3p1n1_d1d2,8.85,128,50,9692,11152,139,13,26,13,94.308,7372,6340,1032,0,8321,64,0,50
io8_l1n1n1_l3p2n1,8.913,16,50,11739,8880,266,22,25,22,78.008,7188,6164,1024,0,9901,8,0,50
io8_l1n1n1_l3p2n1_d1d2,8.913,64,5,12079,11391,267,14,11,14,46.958,7038,6014,1024,0,9739,0,64,5
io8_l1n1n1_l3p4n1,9.224,8,26,8079,7871,522,44,17,44,50.965,5914,4890,1024,0,6643,0,8,26
io8_l1n1n1_l3p4n1_d1d2,9.224,80,50,13437,13007,523,20,26,20,97.767,9429,8405,1024,0,11712,16,48,50
io8_l1n1n1_l3p8n1,8.797,16,80,56749,27162,1034,69,40,69,112.814,23582,17819,1024,4739,44409,8,0,80
io8_l1n1n1_l3p8n1_d1d2,8.815,128,640,123891,89299,1035,13,265,13,679.393,86412,64006,1024,21382,95889,64,0,640
io8_l1n1n2_l3n1n1,8.172,8,5,3670,2490,16,8,12,8,18.414,2402,1378,1024,0,2450,0,8,5
io8_l1n1n2_l3n1n1_d1d2,8.172,64,5,3982,3715,17,8,13,8,37.07,3598,2574,1024,0,3368,0,64,5
io8_l1n1n2_l3n1n2,7.307,8,5,3843,2557,18,9,12,9,19.175,2370,1346,1024,0,2949,0,8,5
io8_l1n1n2_l3n1n2_d1d2,7.307,64,5,4333,5206,19,9,13,9,33.631,3681,2657,1024,0,3482,0,64,5
io8_l1n1n2_l3n1n4,8.834,8,14,4377,3205,22,15,15,15,27.971,2654,1630,1024,0,3255,0,8,14
io8_l1n1n2_l3n1n4_d1d2,8.834,64,14,4687,6314,23,15,16,15,45.492,3862,2838,1024,0,3783,0,64,14
io8_l1n1n2_l3n1n8,9.071,8,14,4412,3027,30,8,15,8,30.134,2717,1693,1024,0,3159,0,8,14
io8_l1n1n2_l3n1n8_d1d2,9.063,64,17,4879,4707,31,8,17,8,47.352,4027,3003,1024,0,3781,0,64,17
io8_l1n1n2_l3n1p1,8.172,8,5,3699,2605,17,8,13,8,21.13,2538,1514,1024,0,2483,0,8,5
io8_l1n1n2_l3n1p1_d1d2,8.172,64,5,4014,5222,18,8,14,8,41.694,3711,2687,1024,0,3401,0,64,5
io8_l1n1n2_l3n1p2,8.172,8,5,3895,2664,19,9,13,9,20.748,2656,1632,1024,0,2681,0,8,5
io8_l1n1n2_l3n1p2_d1d2,8.172,64,5,4178,5321,20,9,14,9,37.545,4138,3114,1024,0,3786,0,64,5
io8_l1n1n2_l3n1p4,8.834,8,5,4029,2946,23,15,13,15,19.336,2746,1722,1024,0,3107,0,8,5
io8_l1n1n2_l3n1p4_d1d2,8.834,64,5,4342,6055,24,15,14,15,35.981,4016,2992,1024,0,3795,0,64,5
io8_l1n1n2_l3n1p8,8.759,8,5,4392,2764,31,8,13,8,20.164,2779,1755,1024,0,3350,0,8,5
io8_l1n1n2_l3n1p8_d1d2,8.759,64,5,4708,7093,32,8,14,8,35.055,3950,2926,1024,0,3878,0,64,5
io8_l1n1n2_l3p1n1,9.437,16,50,8834,6655,140,14,25,14,73.197,4833,3801,1032,0,6844,8,0,50
io8_l1n1n2_l3p1n1_d1d2,9.437,128,50,10175,15885,141,14,26,14,88.341,7420,6388,1032,0,8391,64,0,50
io8_l1n1n2_l3p2n1,8.646,16,50,11909,8898,268,23,25,23,79.176,7338,6314,1024,0,9976,8,0,50
io8_l1n1n2_l3p2n1_d1d2,8.635,64,5,12562,12146,269,15,11,15,41.136,7107,6083,1024,0,9791,0,64,5
io8_l1n1n2_l3p4n1,9.158,8,26,8249,7886,524,45,17,45,50.347,5947,4923,1024,0,6745,0,8,26
io8_l1n1n2_l3p4n1_d1d2,9.158,80,50,13920,13759,525,21,26,21,91.003,9457,8433,1024,0,10719,16,48,50
io8_l1n1n2_l3p8n1,8.518,16,80,56919,27236,1036,70,40,70,119.421,23998,18235,1024,4739,44344,8,0,80
io8_l1n1n2_l3p8n1_d1d2,7.969,128,640,124374,90087,1037,14,265,14,687.39,90357,67951,1024,21382,96088,64,0,640
io8_l1n1n4_l3n1n1,8.815,8,5,3670,2760,20,14,12,14,19.756,2573,1549,1024,0,2477,0,8,5
io8_l1n1n4_l3n1n1_d1d2,8.815,64,5,3816,3981,21,14,13,14,35.105,3691,2667,1024,0,3339,0,64,5
io8_l1n1n4_l3n1n2,8.181,8,5,3857,2849,22,15,12,15,18.886,2604,1580,1024,0,2916,0,8,5
io8_l1n1n4_l3n1n2_d1d2,8.181,64,5,4167,5950,23,15,13,15,32.499,3710,2686,1024,0,3450,0,64,5
io8_l1n1n4_l3n1n4,8.172,8,14,4376,3486,26,21,15,21,30.305,2914,1890,1024,0,3217,0,8,14
io8_l1n1n4_l3n1n4_d1d2,8.172,64,14,4522,7063,27,21,16,21,42.06,4029,3005,1024,0,3755,0,64,14
io8_l1n1n4_l3n1n8,8.797,8,14,4410,3282,34,14,15,14,30.678,2947,1923,1024,0,3113,0,8,14
io8_l1n1n4_l3n1n8_d1d2,8.797,64,17,4713,4966,35,14,17,14,45.173,4195,3171,1024,0,3744,0,64,17
io8_l1n1n4_l3n1p1,8.815,8,5,3699,2875,21,14,13,14,22.047,2710,1686,1024,0,2511,0,8,5
io8_l1n1n4_l3n1p1_d1d2,8.815,64,5,3848,5952,22,14,14,14,42.718,3792,2768,1024,0,3372,0,64,5
io8_l1n1n4_l3n1p2,8.834,8,5,3895,2932,23,15,13,15,22.142,2774,1750,1024,0,2708,0,8,5
io8_l1n1n4_l3n1p2_d1d2,8.834,64,5,4012,6049,24,15,14,15,38.752,4204,3180,1024,0,3764,0,64,5
io8_l1n1n4_l3n1p4,8.172,8,5,4027,3217,27,21,13,21,21.457,2894,1870,1024,0,3070,0,8,5
io8_l1n1n4_l3n1p4_d1d2,8.172,64,5,4176,6794,28,21,14,21,34.338,4103,3079,1024,0,3765,0,64,5
io8_l1n1n4_l3n1p8,8.797,8,5,4390,3019,35,14,13,14,22.931,2857,1833,1024,0,3304,0,8,5
io8_l1n1n4_l3n1p8_d1d2,8.797,64,5,4542,7816,36,14,14,14,31.129,4008,2984,1024,0,3839,0,64,5
io8_l1n1n4_l3p1n1,9.474,16,50,8832,6916,144,20,25,20,76.26,4976,3952,1024,0,6792,8,0,50
io8_l1n1n4_l3p1n1_d1d2,9.474,128,50,10010,16613,145,20,26,20,91.085,7521,6497,1024,0,8350,64,0,50
io8_l1n1n4_l3p2n1,8.884,16,50,11907,9110,272,29,25,29,79.71,7416,6392,1024,0,9928,8,0,50
io8_l1n1n4_l3p2n1_d1d2,8.884,64,5,12396,12820,273,21,11,21,38.511,7195,6171,1024,0,9908,0,64,5
io8_l1n1n4_l3p4n1,9.195,8,26,8247,8096,528,51,17,51,53.421,6166,5142,1024,0,6766,0,8,26
io8_l1n1n4_l3p4n1_d1d2,9.195,80,50,13754,14431,529,27,26,27,94.531,9899,8875,1024,0,11167,16,48,50
io8_l1n1n4_l3p8n1,8.768,16,80,56917,27491,1040,76,40,76,116.149,24613,18850,1024,4739,44384,8,0,80
io8_l1n1n4_l3p8n1_d1d2,7.519,128,640,124208,90810,1041,20,265,20,682.419,86577,64171,1024,21382,96022,64,0,640
io8_l1n1n8_l3n1n1,8.172,8,40,6428,4836,28,7,26,7,54.148,4395,3371,1024,0,4434,0,8,40
io8_l1n1n8_l3n1n1_d1d2,8.172,64,40,6428,6349,29,7,27,7,77.017,5648,4624,1024,0,5151,0,64,40
io8_l1n1n8_l3n1n2,7.307,8,40,6600,4899,30,8,26,8,52.178,4478,3454,1024,0,4736,0,8,40
io8_l1n1n8_l3n1n2_d1d2,7.307,64,40,6778,9228,31,8,27,8,67.367,5658,4634,1024,0,5264,0,64,40
io8_l1n1n8_l3n1n4,8.815,8,40,6653,5222,34,14,26,14,56.644,4609,3585,1024,0,4852,0,8,40
io8_l1n1n8_l3n1n4_d1d2,8.815,64,40,6653,10019,35,14,27,14,72.23,5903,4879,1024,0,5376,0,64,40
io8_l1n1n8_l3n1n8,9.063,8,40,6432,5026,42,7,26,7,56.761,4582,3558,1024,0,4249,0,8,40
io8_l1n1n8_l3n1n8_d1d2,9.044,64,40,6685,6898,43,7,27,7,70.645,5897,4873,1024,0,5314,0,64,40
io8_l1n1n8_l3n1p1,8.172,8,40,6457,4951,29,7,27,7,59.388,4540,3516,1024,0,4467,0,8,40
io8_l1n1n8_l3n1p1_d1d2,8.172,64,40,6460,6464,30,7,28,7,91.478,5805,4781,1024,0,5184,0,64,40
io8_l1n1n8_l3n1p2,8.172,8,40,6653,5010,31,8,27,8,58.845,4657,3633,1024,0,4665,0,8,40
io8_l1n1n8_l3n1p2_d1d2,8.172,64,40,6624,6563,32,8,28,8,80.52,6237,5213,1024,0,5568,0,64,40
io8_l1n1n8_l3n1p4,8.815,8,40,6785,5285,35,14,27,14,58.291,4763,3739,1024,0,4893,0,8,40
io8_l1n1n8_l3n1p4_d1d2,8.815,64,40,6788,6834,36,14,28,14,75.958,6146,5122,1024,0,5543,0,64,40
io8_l1n1n8_l3n1p8,8.172,8,40,6892,5086,43,7,27,7,56.431,4829,3805,1024,0,4628,0,8,40
io8_l1n1n8_l3n1p8_d1d2,8.172,64,40,7154,6930,44,7,28,7,72.568,6083,5059,1024,0,5665,0,64,40
io8_l1n1n8_l3p1n1,8.85,16,64,10214,8040,152,13,32,13,90.953,6422,5390,1032,0,7645,8,0,64
io8_l1n1n8_l3p1n1_d1d2,8.85,128,64,11501,12983,153,13,33,13,111.834,8999,7967,1032,0,9696,64,0,64
io8_l1n1n8_l3p2n1,8.627,16,64,13289,10363,280,22,32,22,96.705,8723,7699,1024,0,11032,8,0,64
io8_l1n1n8_l3p2n1_d1d2,8.048,64,40,15008,14122,281,14,25,14,70.505,9166,8142,1024,0,11752,0,64,40
io8_l1n1n8_l3p4n1,8.571,8,40,9629,9333,536,44,24,44,65.895,7290,6266,1024,0,7834,0,8,40
io8_l1n1n8_l3p4n1_d1d2,8.846,80,64,15246,14863,537,20,33,20,114.005,11151,10127,1024,0,12391,16,48,64
io8_l1n1n8_l3p8n1,7.931,16,80,56710,27140,1048,69,40,69,179.648,25622,19859,1024,4739,44886,8,0,80
io8_l1n1n8_l3p8n1_d1d2,7.95,128,640,124111,89709,1049,13,265,13,831.71,87116,64710,1024,21382,96329,64,0,640
io8_l1n1p1_l3n1n1,8.172,8,5,3273,2504,15,7,13,7,22.926,2568,1544,1024,0,2280,0,8,5
io8_l1n1p1_l3n1n1_d1d2,8.172,64,5,3266,3689,16,7,14,7,49.372,3660,2636,1024,0,3059,0,64,5
io8_l1n1p1_l3n1n2,8.172,8,5,3445,2567,17,8,13,8,20.707,2495,1471,1024,0,2255,0,8,5
io8_l1n1p1_l3n1n2_d1d2,8.172,64,5,3616,5176,18,8,14,8,45.31,3659,2635,1024,0,3172,0,64,5
io8_l1n1p1_l3n1n4,8.815,8,14,3978,3211,21,14,16,14,32.807,2771,1747,1024,0,2627,0,8,14
io8_l1n1p1_l3n1n4_d1d2,8.815,64,14,3971,6288,22,14,17,14,58.899,3924,2900,1024,0,3466,0,64,14
io8_l1n1p1_l3n1n8,9.063,8,14,4013,3020,29,7,16,7,35.421,2859,1835,1024,0,2660,0,8,14
io8_l1n1p1_l3n1n8_d1d2,9.044,64,17,4163,4666,30,7,18,7,64.423,4066,3042,1024,0,3472,0,64,17
io8_l1n1p1_l3n1p1,8.172,8,5,3302,2619,16,7,14,7,24.96,2524,1500,1024,0,2182,0,8,5
io8_l1n1p1_l3n1p1_d1d2,8.172,64,5,3298,3804,17,7,15,7,61.144,3750,2726,1024,0,3092,0,64,5
io8_l1n1p1_l3n1p2,8.172,8,5,3498,2678,18,8,14,8,25.037,2645,1621,1024,0,2379,0,8,5
io8_l1n1p1_l3n1p2_d1d2,8.172,64,5,3462,5295,19,8,15,8,54.253,4220,3196,1024,0,3469,0,64,5
io8_l1n1p1_l3n1p4,8.815,8,5,3630,2953,22,14,14,14,25.052,2742,1718,1024,0,2477,0,8,5
io8_l1n1p1_l3n1p4_d1d2,8.815,64,5,3626,6030,23,14,15,14,51.649,4112,3088,1024,0,3475,0,64,5
io8_l1n1p1_l3n1p8,8.172,8,5,3993,2757,30,7,14,7,24.957,2670,1646,1024,0,2849,0,8,5
io8_l1n1p1_l3n1p8_d1d2,8.172,64,5,3992,4270,31,7,15,7,50.508,3951,2927,1024,0,3570,0,64,5
io8_l1n1p1_l3p1n1,8.85,16,50,8435,6661,139,13,26,13,80.747,4774,3750,1024,0,6347,8,0,50
io8_l1n1p1_l3p1n1_d1d2,8.85,128,50,9459,11219,140,13,27,13,109.474,7486,6454,1032,0,8086,64,0,50
io8_l1n1p1_l3p2n1,8.913,16,50,11510,8967,267,22,26,22,87.301,7323,6299,1024,0,9667,8,0,50
io8_l1n1p1_l3p2n1_d1d2,8.913,64,5,11846,11478,268,14,12,14,50.351,6824,5800,1024,0,9495,0,64,5
io8_l1n1p1_l3p4n1,9.224,8,26,7850,7958,523,44,18,44,58.463,5978,4954,1024,0,6410,0,8,26
io8_l1n1p1_l3p4n1_d1d2,9.224,80,50,13204,13094,524,20,27,20,113.325,9577,8553,1024,0,10385,16,48,50
io8_l1n1p1_l3p8n1,8.797,16,80,56520,27229,1035,69,41,69,131.252,23883,18120,1024,4739,44184,8,0,80
io8_l1n1p1_l3p8n1_d1d2,8.815,128,640,123658,89366,1036,13,266,13,733.297,86541,64135,1024,21382,95663,64,0,640
io8_l1n1p2_l3n1n1,8.172,8,5,3361,2533,17,8,13,8,24.239,2609,1585,1024,0,2242,0,8,5
io8_l1n1p2_l3n1n1_d1d2,8.172,64,5,3325,3756,18,8,14,8,50.509,4093,3069,1024,0,3351,0,64,5
io8_l1n1p2_l3n1n2,8.102,8,5,3533,2596,19,9,13,9,21.825,2656,1632,1024,0,2348,0,8,5
io8_l1n1p2_l3n1n2_d1d2,8.102,64,5,3675,5243,20,9,14,9,46.06,4104,3080,1024,0,3462,0,64,5
io8_l1n1p2_l3n1n4,8.834,8,14,4066,3231,23,15,16,15,36.366,2880,1856,1024,0,2722,0,8,14
io8_l1n1p2_l3n1n4_d1d2,8.834,64,14,4030,6346,24,15,17,15,58.468,4343,3319,1024,0,3764,0,64,14
io8_l1n1p2_l3n1n8,9.071,8,14,4101,3037,31,8,16,8,35.909,2948,1924,1024,0,2754,0,8,14
io8_l1n1p2_l3n1n8_d1d2,9.063,64,17,4222,4722,32,8,18,8,61.819,4474,3450,1024,0,3762,0,64,17
io8_l1n1p2_l3n1p1,8.172,8,5,3390,2648,18,8,14,8,28.294,2771,1747,1024,0,2307,0,8,5
io8_l1n1p2_l3n1p1_d1d2,8.172,64,5,3357,3871,19,8,15,8,63.566,4220,3196,1024,0,3382,0,64,5
io8_l1n1p2_l3n1p2,8.172,8,5,3554,2692,20,9,14,9,27.055,2729,1705,1024,0,2441,0,8,5
io8_l1n1p2_l3n1p2_d1d2,8.172,64,5,3489,5347,21,9,15,9,57.062,4681,3657,1024,0,3741,0,64,5
io8_l1n1p2_l3n1p4,8.834,8,5,3686,2966,24,15,14,15,25.905,2905,1881,1024,0,2541,0,8,5
io8_l1n1p2_l3n1p4_d1d2,8.834,64,5,3653,6081,25,15,15,15,52.457,4505,3481,1024,0,3744,0,64,5
io8_l1n1p2_l3n1p8,8.759,8,5,4049,2768,32,8,14,8,27.42,2738,1714,1024,0,2910,0,8,5
io8_l1n1p2_l3n1p8_d1d2,8.759,64,5,4019,4319,33,8,15,8,45.935,4296,3272,1024,0,3827,0,64,5
io8_l1n1p2_l3p1n1,9.437,16,50,8523,6679,141,14,26,14,85.961,5138,4114,1024,0,6438,8,0,50
io8_l1n1p2_l3p1n1_d1d2,9.437,128,50,9486,11271,142,14,27,14,108.318,7837,6813,1024,0,8338,64,0,50
io8_l1n1p2_l3p2n1,9.43,16,50,11566,8978,269,23,26,23,91.997,7515,6491,1024,0,9698,8,0,50
io8_l1n1p2_l3p2n1_d1d2,9.43,64,5,11905,12239,270,15,12,15,49.524,7310,6286,1024,0,9745,0,64,5
io8_l1n1p2_l3p4n1,9.741,8,26,7938,7969,525,45,18,45,62.001,6048,5024,1024,0,6501,0,8,26
io8_l1n1p2_l3p4n1_d1d2,9.741,80,50,13231,13837,526,21,27,21,111.616,9744,8720,1024,0,10456,16,48,50
io8_l1n1p2_l3p8n1,9.314,16,80,56576,27240,1037,70,41,70,154.682,24325,18562,1024,4739,44396,8,0,80
io8_l1n1p2_l3p8n1_d1d2,8.764,128,640,123685,90119,1038,14,266,14,790.348,86721,64315,1024,21382,95712,64,0,640
io8_l1n1p4_l3n1n1,8.815,8,5,3469,2772,21,14,13,14,24.934,2776,1752,1024,0,2312,0,8,5
io8_l1n1p4_l3n1n1_d1d2,8.815,64,5,3472,3993,22,14,14,14,49.027,4053,3029,1024,0,3289,0,64,5
io8_l1n1p4_l3n1n2,8.181,8,5,3641,2833,23,15,13,15,23.443,2749,1725,1024,0,2745,0,8,5
io8_l1n1p4_l3n1n2_d1d2,8.181,64,5,3822,5942,24,15,14,15,42.597,4046,3022,1024,0,3400,0,64,5
io8_l1n1p4_l3n1n4,8.172,8,14,4174,3465,27,21,16,21,37.482,3037,2013,1024,0,3049,0,8,14
io8_l1n1p4_l3n1n4_d1d2,8.172,64,14,4177,7042,28,21,17,21,54.433,4406,3382,1024,0,3705,0,64,14
io8_l1n1p4_l3n1n8,8.797,8,14,4209,3265,35,14,16,14,38.066,3113,2089,1024,0,2953,0,8,14
io8_l1n1p4_l3n1n8_d1d2,8.797,64,17,4369,4946,36,14,18,14,58.447,4477,3453,1024,0,3699,0,64,17
io8_l1n1p4_l3n1p1,8.815,8,5,3498,2887,22,14,14,14,29.992,2828,1804,1024,0,2343,0,8,5
io8_l1n1p4_l3n1p1_d1d2,8.815,64,5,3504,4108,23,14,15,14,64.55,4186,3162,1024,0,3321,0,64,5
io8_l1n1p4_l3n1p2,8.834,8,5,3662,2929,24,15,14,15,28.835,2881,1857,1024,0,2509,0,8,5
io8_l1n1p4_l3n1p2_d1d2,8.834,64,5,3636,6046,25,15,15,15,56.238,4522,3498,1024,0,3682,0,64,5
io8_l1n1p4_l3n1p4,8.172,8,5,3730,3186,28,21,14,21,28.688,2911,1887,1024,0,2811,0,8,5
io8_l1n1p4_l3n1p4_d1d2,8.172,64,5,3736,6763,29,21,15,21,50.058,4387,3363,1024,0,3618,0,64,5
io8_l1n1p4_l3n1p8,8.797,8,5,4093,2988,36,14,14,14,27.737,2949,1925,1024,0,3048,0,8,5
io8_l1n1p4_l3n1p8_d1d2,8.797,64,5,4102,4537,37,14,15,14,46.142,4245,3221,1024,0,3696,0,64,5
io8_l1n1p4_l3p1n1,9.474,16,50,8631,6913,145,20,26,20,84.904,5051,4027,1024,0,6633,8,0,50
io8_l1n1p4_l3p1n1_d1d2,9.474,128,50,9633,11502,146,20,27,20,106.368,7824,6796,1028,0,8276,64,0,50
io8_l1n1p4_l3p2n1,8.884,16,50,11610,9195,273,29,26,29,93.267,7638,6614,1024,0,9671,8,0,50
io8_l1n1p4_l3p2n1_d1d2,8.884,64,5,12052,12932,274,21,12,21,47.697,7578,6540,1038,0,9678,0,64,5
io8_l1n1p4_l3p4n1,9.195,8,26,8050,8190,529,51,18,51,61.639,6178,5154,1024,0,6600,0,8,26
io8_l1n1p4_l3p4n1_d1d2,9.195,80,50,13314,14516,530,27,27,27,112.955,10029,9005,1024,0,10487,16,48,50
io8_l1n1p4_l3p8n1,8.768,16,80,56620,27460,1041,76,41,76,165.927,24753,18990,1024,4739,44184,8,0,80
io8_l1n1p4_l3p8n1_d1d2,7.519,128,640,123768,90809,1042,20,266,20,856.897,86942,64536,1024,21382,95808,64,0,640
io8_l1n1p8_l3n1n1,8.172,24,40,6297,5136,29,7,27,7,58.248,4299,3527,768,4,3937,8,8,40
io8_l1n1p8_l3n1n1_d1d2,8.172,80,40,6293,6649,30,7,28,7,83.184,5504,4732,768,4,4648,8,64,40
io8_l1n1p8_l3n1n2,7.307,24,40,6469,5199,31,8,27,8,57.22,4453,3681,768,4,4048,8,8,40
io8_l1n1p8_l3n1n2_d1d2,7.307,80,40,6643,9528,32,8,28,8,72.673,5519,4748,768,3,4761,8,64,40
io8_l1n1p8_l3n1n4,8.815,24,40,6522,5522,35,14,27,14,59.876,4631,3860,768,3,4231,8,8,40
io8_l1n1p8_l3n1n4_d1d2,8.815,80,40,6518,10319,36,14,28,14,79.489,5783,5012,768,3,4873,8,64,40
io8_l1n1p8_l3n1n8,9.063,24,40,6301,5326,43,7,27,7,57.936,4494,3722,768,4,3747,8,8,40
io8_l1n1p8_l3n1n8_d1d2,9.044,80,40,6550,7198,44,7,28,7,73.5,5776,5005,768,3,4805,8,64,40
io8_l1n1p8_l3n1p1,8.172,24,40,6326,5251,30,7,28,7,65.5,4402,3630,768,4,3970,8,8,40
io8_l1n1p8_l3n1p1_d1d2,8.172,80,40,6325,6764,31,7,29,7,100.682,5602,4830,768,4,4681,8,64,40
io8_l1n1p8_l3n1p2,8.172,24,40,6522,5310,32,8,28,8,62.962,4521,3750,768,3,4166,8,8,40
io8_l1n1p8_l3n1p2_d1d2,8.172,80,40,6489,9647,33,8,29,8,91.979,6019,5248,768,3,5064,8,64,40
io8_l1n1p8_l3n1p4,8.815,24,40,6654,5585,36,14,28,14,63.462,4722,3950,768,4,4273,8,8,40
io8_l1n1p8_l3n1p4_d1d2,8.815,80,40,6653,10382,37,14,29,14,81.161,6082,5311,768,3,5043,8,64,40
