prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits),vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io4_l2n1p4_l5n1p4_l8n1n1_d1d2,7.966,112,5,2048,6456,49,19,33,19,16x32,4x32,36.604,2918,2918,0,0,2079,0,112,5
io4_l2n1p4_l5n1p4_l8n1n2,7.966,56,8,2264,3481,56,29,39,29,16x32,4x32,28.144,1871,1871,0,0,1485,28,0,8
io4_l2n1p4_l5n1p4_l8n1n2_d1d2,7.966,112,8,3023,5681,51,22,34,22,16x32,4x32,38.403,3007,3007,0,0,2167,0,112,8
io4_l2n1p4_l5n1p4_l8n1n4,7.966,56,8,2423,3573,61,28,40,28,16x32,4x32,28.692,1931,1931,0,0,1637,28,0,8
io4_l2n1p4_l5n1p4_l8n1n4_d1d2,7.966,112,14,3533,5971,55,19,36,19,16x32,4x32,40.699,3151,3151,0,0,2366,0,112,14
io4_l2n1p4_l5n1p4_l8n1p1,7.966,56,5,2130,3439,56,28,40,28,16x32,4x32,26.53,1905,1905,0,0,1422,28,0,5
io4_l2n1p4_l5n1p4_l8n1p1_d1d2,7.966,112,5,2790,5632,51,22,35,22,16x32,4x32,38.875,3084,3084,0,0,2170,0,112,5
io4_l2n1p4_l5n1p4_l8n1p2,7.966,56,5,2193,3564,59,32,41,32,16x32,4x32,29.695,2067,2067,0,0,1912,28,0,5
io4_l2n1p4_l5n1p4_l8n1p2_d1d2,7.966,112,5,2957,5817,53,25,35,25,16x32,4x32,37.661,3157,3157,0,0,2232,0,112,5
io4_l2n1p4_l5n1p4_l8n1p4,7.966,56,5,2333,3685,65,31,43,31,16x32,4x32,28.13,2012,2012,0,0,1615,28,0,5
io4_l2n1p4_l5n1p4_l8n1p4_d1d2,7.966,112,5,3138,5818,57,22,35,22,16x32,4x32,37.345,3141,3141,0,0,2173,0,112,5
io4_l2n1p4_l5n1p4_l8p1n1,8.646,56,11,2992,7736,199,54,59,54,16x32,4x32,32.54,2453,2453,0,0,2031,28,0,11
io4_l2n1p4_l5n1p4_l8p1n1_d1d2,7.966,112,14,3873,10817,180,48,41,48,16x32,4x32,42.897,3327,3327,0,0,2620,0,112,14
io4_l2n1p4_l5n1p4_l8p2n1,9.183,56,8,7493,9174,327,57,58,57,16x32,4x32,42.76,5005,5005,0,0,6040,28,0,8
io4_l2n1p4_l5n1p4_l8p2n1_d1d2,8,120,26,9649,13506,308,51,45,51,16x32,4x32,56.75,7424,7424,0,0,8453,0,104,26
io4_l2n1p4_l5n1p4_l8p4n1,7.966,56,40,29427,17736,583,54,71,54,16x32,4x32,67.612,13236,10862,0,2374,23089,28,0,40
io4_l2n1p4_l5n1p4_l8p4n1_d1d2,7.966,144,80,42370,26418,564,48,68,48,16x32,4x32,88.089,20019,16813,0,3206,30717,0,76,80
io4_l2p1n1_l5p1n1_l8n1n1,8.683,56,11,2982,10813,322,71,68,71,16x32,4x32,38.833,2407,2407,0,0,2429,28,0,11
io4_l2p1n1_l5p1n1_l8n1n1_d1d2,8.582,176,26,4122,17590,295,71,46,71,16x32,4x32,63.467,4101,4101,0,0,3521,64,48,26
io4_l2p1n1_l5p1n1_l8n1n2,8.683,56,11,3046,10912,324,75,68,75,16x32,4x32,40.048,2466,2466,0,0,2426,28,0,11
io4_l2p1n1_l5p1n1_l8n1n2_d1d2,8.582,176,26,5353,15964,297,74,46,74,16x32,4x32,65.844,4064,4064,0,0,3515,64,48,26
io4_l2p1n1_l5p1n1_l8n1n4,8.71,56,11,3237,10962,329,74,69,74,16x32,4x32,38.756,2549,2549,0,0,2523,28,0,11
io4_l2p1n1_l5p1n1_l8n1n4_d1d2,8.582,176,26,5543,15948,301,71,46,71,16x32,4x32,62.63,4189,4189,0,0,3522,64,48,26
io4_l2p1n1_l5p1n1_l8n1p1,8.683,56,11,3072,11029,324,74,70,74,16x32,4x32,38.167,2615,2615,0,0,2607,28,0,11
io4_l2p1n1_l5p1n1_l8n1p1_d1d2,8.582,176,26,5273,16074,297,74,48,74,16x32,4x32,65.746,4307,4307,0,0,3617,64,48,26
io4_l2p1n1_l5p1n1_l8n1p2,8.702,56,11,3135,11138,327,78,71,78,16x32,4x32,39.039,2696,2696,0,0,2581,28,0,11
io4_l2p1n1_l5p1n1_l8n1p2_d1d2,8.574,176,26,5472,16252,299,77,48,77,16x32,4x32,64.059,4461,4461,0,0,3707,64,48,26
io4_l2p1n1_l5p1n1_l8n1p4,8.048,56,11,3339,11238,333,77,73,77,16x32,4x32,40.819,2782,2782,0,0,2554,28,0,11
io4_l2p1n1_l5p1n1_l8n1p4_d1d2,8.574,176,26,5717,16237,303,74,48,74,16x32,4x32,65.27,4399,4399,0,0,3704,64,48,26
io4_l2p1n1_l5p1n1_l8p1n1,8.771,56,11,3650,13931,467,100,87,100,16x32,4x32,38.846,2806,2806,0,0,2796,28,0,11
io4_l2p1n1_l5p1n1_l8p1n1_d1d2,8.593,208,26,6361,19818,426,100,51,100,16x32,4x32,66.846,4489,4489,0,0,4048,96,0,26
io4_l2p1n1_l5p1n1_l8p2n1,9.475,56,8,8193,14494,595,103,86,103,16x32,4x32,47.725,5412,5412,0,0,6489,28,0,8
io4_l2p1n1_l5p1n1_l8p2n1_d1d2,8.678,184,26,11129,20926,554,103,51,103,16x32,4x32,76.251,7883,7883,0,0,9165,68,40,26
io4_l2p1n1_l5p1n1_l8p4n1,8.73,56,40,30113,24911,851,100,99,100,16x32,4x32,75.058,14501,12127,0,2374,23513,24,0,40
io4_l2p1n1_l5p1n1_l8p4n1_d1d2,8.612,208,80,43836,35700,810,100,74,100,16x32,4x32,118.5,21590,18384,0,3206,33311,96,16,80
io4_l2p2n1_l5p2n1_l8n1n1,9.475,56,8,10564,12020,578,77,67,77,16x32,4x32,51.535,6916,6916,0,0,8676,28,0,8
io4_l2p2n1_l5p2n1_l8n1n1_d1d2,8.087,128,26,12460,18713,551,77,46,77,16x32,4x32,81.397,10401,10401,0,0,10269,16,96,26
io4_l2p2n1_l5p2n1_l8n1n2,10.062,56,8,10628,12114,580,81,67,81,16x32,4x32,49.773,7038,7038,0,0,8761,28,0,8
io4_l2p2n1_l5p2n1_l8n1n2_d1d2,8.087,128,26,13109,18050,553,80,46,80,16x32,4x32,79.688,10089,10089,0,0,10424,16,96,26
io4_l2p2n1_l5p2n1_l8n1n4,10.099,56,8,10787,12160,585,80,68,80,16x32,4x32,50.218,7151,7151,0,0,8917,28,0,8
io4_l2p2n1_l5p2n1_l8n1n4_d1d2,8.087,128,26,13299,18024,557,77,46,77,16x32,4x32,76.166,9881,9881,0,0,10425,16,96,26
io4_l2p2n1_l5p2n1_l8n1p1,9.475,56,8,10647,12236,580,80,69,80,16x32,4x32,50.753,7073,7073,0,0,8793,28,0,8
io4_l2p2n1_l5p2n1_l8n1p1_d1d2,8.087,128,26,13039,18165,553,80,48,80,16x32,4x32,82.949,10424,10424,0,0,10274,16,96,26
io4_l2p2n1_l5p2n1_l8n1p2,10.062,56,8,10710,12346,583,84,70,84,16x32,4x32,52.346,7118,7118,0,0,8848,28,0,8
io4_l2p2n1_l5p2n1_l8n1p2_d1d2,8.673,128,26,13206,18352,555,83,48,83,16x32,4x32,78.104,10050,10050,0,0,10261,16,96,26
io4_l2p2n1_l5p2n1_l8n1p4,10.099,56,8,10850,12437,589,83,72,83,16x32,4x32,51.567,7137,7137,0,0,8989,24,0,8
io4_l2p2n1_l5p2n1_l8n1p4_d1d2,8.711,128,26,13387,18325,559,80,48,80,16x32,4x32,79.591,10354,10354,0,0,10554,16,80,26
io4_l2p2n1_l5p2n1_l8p1n1,9.63,56,11,11360,15267,723,106,87,106,16x32,4x32,52.906,7866,7866,0,0,9281,28,0,11
io4_l2p2n1_l5p2n1_l8p1n1_d1d2,8.776,160,26,14127,21906,682,106,51,106,16x32,4x32,88.172,10700,10700,0,0,12187,48,64,26
io4_l2p2n1_l5p2n1_l8p2n1,9.646,56,8,14207,15594,851,109,86,109,16x32,4x32,56.193,9265,9265,0,0,11667,28,0,8
io4_l2p2n1_l5p2n1_l8p2n1_d1d2,8.261,136,26,17135,22727,810,109,51,109,16x32,4x32,85.732,12518,12518,0,0,13687,24,88,26
io4_l2p2n1_l5p2n1_l8p4n1,9.553,56,40,36120,26231,1107,106,99,106,16x32,4x32,84.525,19098,16724,0,2374,28300,28,0,40
io4_l2p2n1_l5p2n1_l8p4n1_d1d2,8.126,160,80,49842,37890,1066,106,74,106,16x32,4x32,125.793,27882,24676,0,3206,37424,46,60,80
io4_l2p4n1_l5p4n1_l8n1n1,7.984,56,40,32527,22095,1090,71,80,71,16x32,4x32,287.849,20456,15708,0,4748,33368,24,0,40
io4_l2p4n1_l5p4n1_l8n1n1_d1d2,7.966,176,80,50199,35878,1063,71,69,71,16x32,4x32,331.506,31146,24734,0,6412,47417,64,32,80
io4_l2p4n1_l5p4n1_l8n1n2,7.984,56,40,32591,22208,1092,75,80,75,16x32,4x32,289.564,20732,15984,0,4748,33542,28,0,40
io4_l2p4n1_l5p4n1_l8n1n2_d1d2,7.966,176,80,51586,34000,1065,74,69,74,16x32,4x32,332.565,31194,24782,0,6412,46802,64,32,80
io4_l2p4n1_l5p4n1_l8n1n4,8.59,56,40,32622,22288,1097,74,81,74,16x32,4x32,290.055,20714,15953,0,4761,33251,28,0,40
io4_l2p4n1_l5p4n1_l8n1n4_d1d2,7.966,176,80,51776,34008,1069,71,69,71,16x32,4x32,323.394,31042,24630,0,6412,48287,64,24,80
io4_l2p4n1_l5p4n1_l8n1p1,7.984,56,40,32610,22299,1092,74,82,74,16x32,4x32,286.794,20624,15876,0,4748,33555,28,0,40
io4_l2p4n1_l5p4n1_l8n1p1_d1d2,7.966,176,80,51506,34086,1065,74,71,74,16x32,4x32,339.926,31607,25195,0,6412,47308,64,32,80
io4_l2p4n1_l5p4n1_l8n1p2,8.571,56,40,32673,22427,1095,78,83,78,16x32,4x32,288.108,20738,16012,0,4726,33869,28,0,40
io4_l2p4n1_l5p4n1_l8n1p2_d1d2,8.518,176,80,51673,34273,1067,77,71,77,16x32,4x32,332.991,31494,25082,0,6412,47823,64,32,80
io4_l2p4n1_l5p4n1_l8n1p4,8.609,56,40,32685,22550,1101,77,85,77,16x32,4x32,297.643,20603,15855,0,4748,33301,28,0,40
io4_l2p4n1_l5p4n1_l8n1p4_d1d2,8.555,176,80,51861,34286,1071,74,71,74,16x32,4x32,334.79,31570,25158,0,6412,48181,64,32,80
io4_l2p4n1_l5p4n1_l8p1n1,8.702,56,40,33035,26324,1235,100,99,100,16x32,4x32,285.124,20734,15986,0,4748,33444,28,0,40
io4_l2p4n1_l5p4n1_l8p1n1_d1d2,8.62,208,80,52594,38958,1194,100,74,100,16x32,4x32,337.755,31761,25349,0,6412,48821,96,16,80
io4_l2p4n1_l5p4n1_l8p2n1,9.319,56,40,36028,27755,1363,103,99,103,16x32,4x32,296.493,23502,18754,0,4748,35759,28,0,40
io4_l2p4n1_l5p4n1_l8p2n1_d1d2,8.024,184,80,55602,40857,1322,103,74,103,16x32,4x32,354.091,35076,28664,0,6412,51140,72,40,80
io4_l2p4n1_l5p4n1_l8p4n1,8.016,56,40,35957,27541,1619,100,99,100,16x32,4x32,413.979,28529,21384,0,7145,43800,28,0,40
io4_l2p4n1_l5p4n1_l8p4n1_d1d2,7.969,208,80,61352,41370,1578,100,74,100,16x32,4x32,683.94,42865,33247,0,9618,62645,96,16,80
io8_l2n1n1_l5n1n1_l8n1n1,7.966,56,5,1193,3169,32,13,28,13,32x32,8x32,27.643,1692,1692,0,0,1187,0,56,5
io8_l2n1n1_l5n1n1_l8n1n1_d1d2,7.966,448,5,2131,16866,33,13,29,13,32x32,8x32,106.294,8093,8093,0,0,5313,0,448,5
io8_l2n1n1_l5n1n1_l8n1n2,7.966,56,5,1445,3278,34,15,28,15,32x32,8x32,28.093,1717,1717,0,0,1243,0,56,5
io8_l2n1n1_l5n1n1_l8n1n2_d1d2,7.966,448,5,2641,13381,35,14,29,14,32x32,8x32,106.178,8126,8126,0,0,5390,0,448,5
io8_l2n1n1_l5n1n1_l8n1n4,7.966,64,8,1671,3786,39,23,30,23,32x32,8x32,30.512,2017,2017,0,0,1528,0,48,8
io8_l2n1n1_l5n1n1_l8n1n4_d1d2,7.966,448,14,2848,14045,39,20,32,20,32x32,8x32,110.225,8296,8296,0,0,5640,0,448,14
io8_l2n1n1_l5n1n1_l8n1n8,7.966,64,11,1949,4029,49,20,33,20,32x32,8x32,32.331,2137,2137,0,0,1739,0,48,11
io8_l2n1n1_l5n1n1_l8n1n8_d1d2,7.966,448,20,3459,14409,47,13,34,13,32x32,8x32,111.782,8665,8665,0,0,5863,0,448,20
io8_l2n1n1_l5n1n1_l8n1p1,7.966,56,5,1283,3393,34,16,30,16,32x32,8x32,28.779,1835,1835,0,0,1277,0,56,5
io8_l2n1n1_l5n1n1_l8n1p1_d1d2,7.966,448,5,2202,17394,35,16,31,16,32x32,8x32,115.281,8261,8261,0,0,5381,0,448,5
io8_l2n1n1_l5n1n1_l8n1p2,7.966,64,5,1445,3517,37,18,31,18,32x32,8x32,29.696,2048,2048,0,0,1473,0,48,5
io8_l2n1n1_l5n1n1_l8n1p2_d1d2,7.966,448,5,2381,19743,37,17,31,17,32x32,8x32,108.002,8684,8684,0,0,5771,0,448,5
io8_l2n1n1_l5n1n1_l8n1p4,7.969,64,5,1616,3946,43,26,33,26,32x32,8x32,30.107,2228,2228,0,0,1542,0,48,5
io8_l2n1n1_l5n1n1_l8n1p4_d1d2,7.969,448,5,2543,20474,41,23,31,23,32x32,8x32,109.927,8491,8491,0,0,5662,0,448,5
io8_l2n1n1_l5n1n1_l8n1p8,7.966,64,5,1912,4142,55,23,37,23,32x32,8x32,33.042,2202,2202,0,0,1840,0,48,5
io8_l2n1n1_l5n1n1_l8n1p8_d1d2,7.966,448,5,2904,21508,49,16,31,16,32x32,8x32,108.47,8520,8520,0,0,5646,0,448,5
io8_l2n1n1_l5n1n1_l8p1n1,7.984,64,11,2278,8134,177,26,49,26,32x32,8x32,34.768,2496,2496,0,0,2000,0,48,11
io8_l2n1n1_l5n1n1_l8p1n1_d1d2,7.966,448,20,3764,27430,161,26,36,26,32x32,8x32,113.671,9065,9065,0,0,6112,0,448,20
io8_l2n1n1_l5n1n1_l8p2n1,8.635,64,5,11372,12156,305,27,47,27,32x32,8x32,43.508,5114,5114,0,0,8157,0,44,5
io8_l2n1n1_l5n1n1_l8p2n1_d1d2,8.635,512,5,27819,44880,289,27,31,27,32x32,8x32,125.579,17178,17178,0,0,24408,56,384,5
io8_l2n1n1_l5n1n1_l8p4n1,10.062,58,8,8811,9717,561,33,48,33,32x32,8x32,47.878,5717,5717,0,0,6390,2,54,8
io8_l2n1n1_l5n1n1_l8p4n1_d1d2,9.764,544,50,30907,67886,545,33,46,33,32x32,8x32,166.394,29369,29369,0,0,29491,96,352,50
io8_l2n1n1_l5n1n1_l8p8n1,8.518,72,80,55106,30147,1073,26,77,26,32x32,8x32,91.622,23674,18933,0,4741,42726,8,40,80
io8_l2n1n1_l5n1n1_l8p8n1_d1d2,8.518,576,80,77772,87786,1057,26,61,26,32x32,8x32,196.409,40054,35567,0,4487,57755,120,320,80
io8_l2n1n2_l5n1n2_l8n1n1,7.966,56,5,1665,3381,36,17,28,17,32x32,8x32,25.442,1738,1738,0,0,1265,0,56,5
io8_l2n1n2_l5n1n2_l8n1n1_d1d2,7.966,448,5,3103,21426,37,15,29,15,32x32,8x32,83.217,8312,8312,0,0,5406,0,448,5
io8_l2n1n2_l5n1n2_l8n1n2,7.969,56,5,1885,3499,38,19,28,19,32x32,8x32,25.345,1785,1785,0,0,1289,0,56,5
io8_l2n1n2_l5n1n2_l8n1n2_d1d2,7.969,448,5,3573,14205,39,16,29,16,32x32,8x32,82.3,8435,8435,0,0,5444,0,448,5
io8_l2n1n2_l5n1n2_l8n1n4,7.977,64,8,2111,4004,43,27,30,27,32x32,8x32,27.174,2040,2040,0,0,1574,0,48,8
io8_l2n1n2_l5n1n2_l8n1n4_d1d2,7.966,448,14,3788,14887,43,22,32,22,32x32,8x32,85.611,8547,8547,0,0,5696,0,448,14
io8_l2n1n2_l5n1n2_l8n1n8,7.966,64,11,2389,4229,53,24,33,24,32x32,8x32,29.952,2173,2173,0,0,1785,0,48,11
io8_l2n1n2_l5n1n2_l8n1n8_d1d2,7.977,448,20,4399,15251,51,15,34,15,32x32,8x32,86.231,8956,8956,0,0,5919,0,448,20
io8_l2n1n2_l5n1n2_l8n1p1,7.966,56,5,1755,3605,38,20,30,20,32x32,8x32,26.353,1887,1887,0,0,1359,0,56,5
io8_l2n1n2_l5n1n2_l8n1p1_d1d2,7.966,448,5,3174,14298,39,18,31,18,32x32,8x32,84.552,8431,8431,0,0,5476,0,448,5
io8_l2n1n2_l5n1n2_l8n1p2,7.969,64,5,1884,3718,41,22,31,22,32x32,8x32,26.841,2093,2093,0,0,1521,0,48,5
io8_l2n1n2_l5n1n2_l8n1p2_d1d2,7.969,448,5,3304,14715,41,19,31,19,32x32,8x32,86.027,8873,8873,0,0,5809,0,448,5
io8_l2n1n2_l5n1n2_l8n1p4,7.966,64,5,2056,4162,47,30,33,30,32x32,8x32,28.466,2180,2180,0,0,1582,0,48,5
io8_l2n1n2_l5n1n2_l8n1p4_d1d2,7.966,448,5,3483,15056,45,25,31,25,32x32,8x32,84.418,8774,8774,0,0,5726,0,448,5
io8_l2n1n2_l5n1n2_l8n1p8,7.966,64,5,2352,4358,59,27,37,27,32x32,8x32,28.82,2263,2263,0,0,1888,0,48,5
io8_l2n1n2_l5n1n2_l8n1p8_d1d2,7.966,448,5,3844,15146,53,18,31,18,32x32,8x32,82.48,8863,8863,0,0,5700,0,448,5
io8_l2n1n2_l5n1n2_l8p1n1,8.571,64,11,2718,8334,181,30,49,30,32x32,8x32,31.368,2549,2549,0,0,2045,0,48,11
io8_l2n1n2_l5n1n2_l8p1n1_d1d2,8.537,448,20,4704,21068,165,28,36,28,32x32,8x32,88.557,9589,9589,0,0,6179,0,448,20
io8_l2n1n2_l5n1n2_l8p2n1,8.672,64,5,11812,12286,309,31,47,31,32x32,8x32,44.727,5460,5460,0,0,8137,8,48,5
io8_l2n1n2_l5n1n2_l8p2n1_d1d2,8.672,512,5,28759,27090,293,29,31,29,32x32,8x32,99.606,17276,17276,0,0,25638,40,384,5
io8_l2n1n2_l5n1n2_l8p4n1,10.099,58,8,9251,9847,565,37,48,37,32x32,8x32,45.446,5782,5782,0,0,6374,0,54,8
io8_l2n1n2_l5n1n2_l8p4n1_d1d2,9.802,544,50,31843,44304,549,35,46,35,32x32,8x32,138.456,29307,29307,0,0,30932,88,352,50
io8_l2n1n2_l5n1n2_l8p8n1,8.555,72,80,55546,30365,1077,30,77,30,32x32,8x32,91.377,23919,19178,0,4741,43179,0,40,80
io8_l2n1n2_l5n1n2_l8p8n1_d1d2,8.555,576,80,78712,60548,1061,28,61,28,32x32,8x32,170.017,39913,35426,0,4487,58325,116,320,80
io8_l2n1n4_l5n1n4_l8n1n1,7.977,72,8,1893,4255,46,33,31,33,32x32,8x32,34.998,2198,2198,0,0,1676,16,40,8
io8_l2n1n4_l5n1n4_l8n1n1_d1d2,7.966,448,14,3037,23318,45,27,32,27,32x32,8x32,90.636,8426,8426,0,0,5627,0,448,14
io8_l2n1n4_l5n1n4_l8n1n2,7.966,72,8,2113,4371,48,35,31,35,32x32,8x32,36.1,2230,2230,0,0,1697,16,40,8
io8_l2n1n4_l5n1n4_l8n1n2_d1d2,7.966,448,14,3507,15155,47,28,32,28,32x32,8x32,91.49,8547,8547,0,0,5644,0,448,14
io8_l2n1n4_l5n1n4_l8n1n4,7.966,80,8,2115,4718,53,43,32,43,32x32,8x32,36.497,2402,2402,0,0,1820,24,32,8
io8_l2n1n4_l5n1n4_l8n1n4_d1d2,7.966,448,14,3234,15401,51,34,32,34,32x32,8x32,91.159,8535,8535,0,0,5632,0,448,14
io8_l2n1n4_l5n1n4_l8n1n8,7.966,80,11,2425,4952,63,40,35,40,32x32,8x32,38.011,2540,2540,0,0,2063,24,32,11
io8_l2n1n4_l5n1n4_l8n1n8_d1d2,7.966,448,20,3853,15805,59,27,34,27,32x32,8x32,89.251,8914,8914,0,0,4323,0,448,20
io8_l2n1n4_l5n1n4_l8n1p1,7.977,72,8,1983,4479,48,36,33,36,32x32,8x32,35.284,2346,2346,0,0,1766,16,40,8
io8_l2n1n4_l5n1n4_l8n1p1_d1d2,7.966,448,14,3108,15246,47,30,34,30,32x32,8x32,92.725,8582,8582,0,0,5701,0,448,14
io8_l2n1n4_l5n1n4_l8n1p2,7.966,80,8,2080,4572,51,38,34,38,32x32,8x32,36.917,2508,2508,0,0,1897,24,32,8
io8_l2n1n4_l5n1n4_l8n1p2_d1d2,7.966,448,14,3238,15656,49,31,34,31,32x32,8x32,93.74,9068,9068,0,0,5814,0,448,14
io8_l2n1n4_l5n1n4_l8n1p4,7.966,80,8,2219,5001,57,46,36,46,32x32,8x32,36.61,2639,2639,0,0,1925,24,32,8
io8_l2n1n4_l5n1n4_l8n1p4_d1d2,7.969,448,14,3400,15935,53,37,34,37,32x32,8x32,93.481,8921,8921,0,0,5937,0,448,14
io8_l2n1n4_l5n1n4_l8n1p8,7.969,80,8,2516,5198,69,43,40,43,32x32,8x32,38.685,2699,2699,0,0,2231,24,32,8
io8_l2n1n4_l5n1n4_l8n1p8_d1d2,7.966,448,14,3778,16096,61,30,34,30,32x32,8x32,93.276,9064,9064,0,0,5940,0,448,14
io8_l2n1n4_l5n1n4_l8p1n1,8.609,80,11,2745,9054,191,46,51,46,32x32,8x32,40.374,2847,2847,0,0,2321,24,32,11
io8_l2n1n4_l5n1n4_l8p1n1_d1d2,7.966,448,20,4158,21572,173,40,36,40,32x32,8x32,91.847,9315,9315,0,0,6116,0,448,20
io8_l2n1n4_l5n1n4_l8p2n1,8.71,80,8,12040,13132,319,47,50,47,32x32,8x32,52.577,5646,5646,0,0,8609,24,32,8
io8_l2n1n4_l5n1n4_l8p2n1_d1d2,8.635,512,14,28693,28014,301,41,34,41,32x32,8x32,113.451,17869,17869,0,0,25505,56,384,14
io8_l2n1n4_l5n1n4_l8p4n1,9.494,74,8,9219,10512,575,53,50,53,32x32,8x32,54.612,5935,5935,0,0,6654,16,38,8
io8_l2n1n4_l5n1n4_l8p4n1_d1d2,9.764,544,50,31297,44728,557,47,46,47,32x32,8x32,137.914,29347,29347,0,0,29228,80,352,50
io8_l2n1n4_l5n1n4_l8p8n1,8.593,88,80,55550,31062,1087,46,79,46,32x32,8x32,106.219,24430,19689,0,4741,43157,32,24,80
io8_l2n1n4_l5n1n4_l8p8n1_d1d2,8.518,576,80,78166,61040,1069,40,61,40,32x32,8x32,174.888,40710,36223,0,4487,58552,116,320,80
io8_l2n1n8_l5n1n8_l8n1n1,7.966,72,11,2321,4666,66,27,36,27,32x32,8x32,37.363,2384,2384,0,0,1521,16,40,11
io8_l2n1n8_l5n1n8_l8n1n1_d1d2,7.977,448,20,3939,25677,61,13,34,13,32x32,8x32,88.607,8793,8793,0,0,5885,0,448,20
io8_l2n1n8_l5n1n8_l8n1n2,7.969,72,11,2541,4774,68,29,36,29,32x32,8x32,37.809,2414,2414,0,0,1544,16,40,11
io8_l2n1n8_l5n1n8_l8n1n2_d1d2,7.966,448,20,4409,15652,63,14,34,14,32x32,8x32,87.817,8821,8821,0,0,5924,0,448,20
io8_l2n1n8_l5n1n8_l8n1n4,7.977,80,11,2575,5129,73,37,37,37,32x32,8x32,39.276,2562,2562,0,0,1699,24,32,11
io8_l2n1n8_l5n1n8_l8n1n4_d1d2,7.977,448,20,4136,15910,67,20,34,20,32x32,8x32,87.905,8748,8748,0,0,5885,0,448,20
io8_l2n1n8_l5n1n8_l8n1n8,8.48,80,11,2693,5243,83,34,39,34,32x32,8x32,39.814,2605,2605,0,0,1814,24,32,11
io8_l2n1n8_l5n1n8_l8n1n8_d1d2,7.966,448,20,4427,16019,75,13,34,13,32x32,8x32,87.417,8977,8977,0,0,5913,0,448,20
io8_l2n1n8_l5n1n8_l8n1p1,7.966,72,11,2411,4890,68,30,38,30,32x32,8x32,38.824,2521,2521,0,0,1625,16,40,11
io8_l2n1n8_l5n1n8_l8n1p1_d1d2,7.977,448,20,4010,15757,63,16,36,16,32x32,8x32,88.31,9010,9010,0,0,5959,0,448,20
io8_l2n1n8_l5n1n8_l8n1p2,7.969,80,11,2508,4985,71,32,39,32,32x32,8x32,40.598,2666,2666,0,0,1742,24,32,11
io8_l2n1n8_l5n1n8_l8n1p2_d1d2,7.966,448,20,4140,16158,65,17,36,17,32x32,8x32,90.211,9404,9404,0,0,6298,0,448,20
io8_l2n1n8_l5n1n8_l8n1p4,7.966,80,11,2679,5428,77,40,41,40,32x32,8x32,39.35,2773,2773,0,0,1804,24,32,11
io8_l2n1n8_l5n1n8_l8n1p4_d1d2,7.966,448,20,4302,16417,69,23,36,23,32x32,8x32,89.244,9118,9118,0,0,6187,0,448,20
io8_l2n1n8_l5n1n8_l8n1p8,8.518,80,11,2975,5625,89,37,45,37,32x32,8x32,42.424,2888,2888,0,0,2111,24,32,11
io8_l2n1n8_l5n1n8_l8n1p8_d1d2,7.969,448,20,4663,16504,77,16,36,16,32x32,8x32,88.828,9223,9223,0,0,6163,0,448,20
io8_l2n1n8_l5n1n8_l8p1n1,8.579,80,11,3013,9341,211,40,55,40,32x32,8x32,41.781,3005,3005,0,0,2066,24,32,11
io8_l2n1n8_l5n1n8_l8p1n1_d1d2,8.574,448,20,4740,21790,189,26,36,26,32x32,8x32,87.543,9331,9331,0,0,6167,0,448,20
io8_l2n1n8_l5n1n8_l8p2n1,8.692,80,11,12468,13405,339,41,55,41,32x32,8x32,56.216,5831,5831,0,0,8423,24,32,11
io8_l2n1n8_l5n1n8_l8p2n1_d1d2,8.71,512,20,29595,28373,317,27,36,27,32x32,8x32,111.561,17579,17579,0,0,27035,64,384,20
io8_l2n1n8_l5n1n8_l8p4n1,9.514,74,11,9711,10794,595,47,55,47,32x32,8x32,59.215,6681,6681,0,0,6567,16,38,11
io8_l2n1n8_l5n1n8_l8p4n1_d1d2,9.839,544,50,31883,44772,573,33,46,33,32x32,8x32,141.309,29594,29594,0,0,28741,96,352,50
io8_l2n1n8_l5n1n8_l8p8n1,8.574,88,80,55850,31333,1107,40,83,40,32x32,8x32,109.993,24959,20218,0,4741,42968,24,24,80
io8_l2n1n8_l5n1n8_l8p8n1_d1d2,8.593,576,80,78748,61246,1085,26,61,26,32x32,8x32,175.767,40832,36345,0,4487,59239,108,320,80
io8_l2n1p1_l5n1p1_l8n1n1,7.966,56,5,1373,3617,36,19,32,19,32x32,8x32,35.331,1989,1989,0,0,1368,0,56,5
io8_l2n1p1_l5n1p1_l8n1n1_d1d2,7.966,448,5,2281,17954,37,19,33,19,32x32,8x32,155.199,8385,8385,0,0,5468,0,448,5
io8_l2n1p1_l5n1p1_l8n1n2,7.966,56,5,1625,3726,38,21,32,21,32x32,8x32,36.713,2049,2049,0,0,1423,0,56,5
io8_l2n1p1_l5n1p1_l8n1n2_d1d2,7.966,448,5,2783,14437,39,20,33,20,32x32,8x32,155.73,8564,8564,0,0,5530,0,448,5
io8_l2n1p1_l5n1p1_l8n1n4,7.966,64,8,1851,4234,43,29,34,29,32x32,8x32,38.274,2327,2327,0,0,1711,0,48,8
io8_l2n1p1_l5n1p1_l8n1n4_d1d2,7.966,448,14,2990,15085,43,26,36,26,32x32,8x32,159.118,8595,8595,0,0,5787,0,448,14
