prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits),vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io4_l1p1n1_l3n1n1_d1d2,8.847,32,26,6592,6393,139,21,18,21,8x32,2x32,42.484,3874,3554,320,0,5722,16,0,26
io4_l1p1n1_l3n1n2,8.881,8,26,6140,5140,140,25,17,25,8x32,2x32,37.304,3217,2897,320,0,5214,4,0,26
io4_l1p1n1_l3n1n2_d1d2,8.847,32,26,6651,6598,141,24,18,24,8x32,2x32,43.097,3930,3610,320,0,5747,16,0,26
io4_l1p1n1_l3n1n4,8.881,8,26,6292,5202,145,24,18,24,8x32,2x32,37.557,3318,2998,320,0,5350,4,0,26
io4_l1p1n1_l3n1n4_d1d2,8.847,32,26,6787,6502,145,21,18,21,8x32,2x32,44.591,4095,3775,320,0,5869,16,0,26
io4_l1p1n1_l3n1p1,8.881,8,26,6104,5043,139,21,18,21,8x32,2x32,38.732,3254,2934,320,0,5153,4,0,26
io4_l1p1n1_l3n1p1_d1d2,8.847,32,26,6618,6488,140,21,19,21,8x32,2x32,45.49,3996,3676,320,0,5754,16,0,26
io4_l1p1n1_l3n1p2,8.858,8,26,6170,5270,142,25,19,25,8x32,2x32,39.073,3363,3043,320,0,5220,4,0,26
io4_l1p1n1_l3n1p2_d1d2,8.858,32,26,6686,6692,142,24,19,24,8x32,2x32,44.91,4081,3761,320,0,5790,16,0,26
io4_l1p1n1_l3n1p4,9.206,8,26,6377,5364,148,24,21,24,8x32,2x32,38.341,3345,3025,320,0,5421,4,0,26
io4_l1p1n1_l3n1p4_d1d2,8.835,32,26,6818,6608,146,21,19,21,8x32,2x32,44.138,4029,3709,320,0,5856,16,0,26
io4_l1p1n1_l3p1n1,9.297,8,26,10344,8213,283,20,36,20,8x32,2x32,45.785,5757,5373,384,0,9789,4,0,26
io4_l1p1n1_l3p1n1_d1d2,9.229,32,26,9964,9580,270,20,23,20,8x32,2x32,49.471,5723,5339,384,0,9178,16,0,26
io4_l1p1n1_l3p2n1,9.461,8,26,11504,8475,411,23,36,23,8x32,2x32,46.225,6391,6007,384,0,10148,4,0,26
io4_l1p1n1_l3p2n1_d1d2,9.379,32,26,11661,10234,398,23,23,23,8x32,2x32,52.609,7633,7249,384,0,10669,16,0,26
io4_l1p1n1_l3p4n1,9.263,8,40,31968,17338,667,20,43,20,8x32,2x32,77.376,15721,12965,384,2372,25816,4,0,40
io4_l1p1n1_l3p4n1_d1d2,8.881,32,160,48356,30255,654,20,78,20,8x32,2x32,166.128,29783,23955,384,5444,36916,16,0,160
io4_l1p2n1_l3n1n1,8.952,8,26,6196,6480,266,40,17,40,8x32,2x32,39.22,4468,4148,320,0,5469,4,0,26
io4_l1p2n1_l3n1n1_d1d2,8.928,24,26,8502,7986,267,24,18,24,8x32,2x32,46.563,5759,5439,320,0,7778,8,8,26
io4_l1p2n1_l3n1n2,8.952,8,26,6260,6609,268,44,17,44,8x32,2x32,37.752,4266,3946,320,0,5254,4,0,26
io4_l1p2n1_l3n1n2_d1d2,8.928,24,26,8561,8175,269,27,18,27,8x32,2x32,45.559,5748,5428,320,0,7167,8,8,26
io4_l1p2n1_l3n1n4,9.345,8,26,6412,6619,273,43,18,43,8x32,2x32,38.652,4314,3994,320,0,5402,4,0,26
io4_l1p2n1_l3n1n4_d1d2,8.928,24,26,8697,8047,273,24,18,24,8x32,2x32,46.639,5771,5451,320,0,7830,8,8,26
io4_l1p2n1_l3n1p1,8.952,8,26,6224,6587,267,40,18,40,8x32,2x32,39.96,4300,3980,320,0,5268,4,0,26
io4_l1p2n1_l3n1p1_d1d2,8.928,24,26,8528,8093,268,24,19,24,8x32,2x32,48.354,5984,5664,320,0,7312,8,8,26
io4_l1p2n1_l3n1p2,8.952,8,26,6290,6715,270,44,19,44,8x32,2x32,40.076,4378,4058,320,0,5325,4,0,26
io4_l1p2n1_l3n1p2_d1d2,9.322,24,26,8596,8279,270,27,19,27,8x32,2x32,47.143,6156,5836,320,0,7361,8,8,26
io4_l1p2n1_l3n1p4,9.356,8,26,6497,6770,276,43,21,43,8x32,2x32,40.047,4462,4142,320,0,5529,4,0,26
io4_l1p2n1_l3n1p4_d1d2,9.344,24,26,8728,8146,274,24,19,24,8x32,2x32,45.86,5950,5630,320,0,7738,8,8,26
io4_l1p2n1_l3p1n1,9.439,8,26,10151,8778,411,39,36,39,8x32,2x32,46.213,6451,6067,384,0,9449,4,0,26
io4_l1p2n1_l3p1n1_d1d2,9.379,32,26,11253,10086,398,23,23,23,8x32,2x32,52.753,7327,6943,384,0,10199,16,0,26
io4_l1p2n1_l3p2n1,9.628,8,26,11882,9167,539,42,36,42,8x32,2x32,48.32,7930,7546,384,0,10676,4,0,26
io4_l1p2n1_l3p2n1_d1d2,9.129,28,26,12510,10735,526,26,23,26,8x32,2x32,52.648,8760,8376,384,0,10682,12,4,26
io4_l1p2n1_l3p4n1,9.449,8,40,32334,18736,795,39,43,39,8x32,2x32,82.287,16760,14004,384,2372,26338,4,0,40
io4_l1p2n1_l3p4n1_d1d2,8.952,32,160,49269,32020,782,23,78,23,8x32,2x32,168.542,31000,25172,384,5444,37458,16,0,160
io4_l1p4n1_l3n1n1,8.835,8,40,29610,14713,522,69,24,69,8x32,2x32,64.782,12757,10065,320,2372,23298,4,0,40
io4_l1p4n1_l3n1n1_d1d2,8.419,32,160,45595,27139,523,21,73,21,8x32,2x32,157.763,26748,20984,320,5444,35302,16,0,160
io4_l1p4n1_l3n1n2,8.835,8,40,29674,14858,524,73,24,73,8x32,2x32,71.827,13113,10469,320,2324,23733,4,0,40
io4_l1p4n1_l3n1n2_d1d2,8.419,32,160,45654,27344,525,24,73,24,8x32,2x32,162.757,25961,20197,320,5444,33940,16,0,160
io4_l1p4n1_l3n1n4,9.24,8,40,29794,14890,529,72,25,72,8x32,2x32,71.534,12940,10248,320,2372,23503,4,0,40
io4_l1p4n1_l3n1n4_d1d2,8.419,32,160,45790,27254,529,21,73,21,8x32,2x32,162.831,27428,21664,320,5444,34083,16,0,160
io4_l1p4n1_l3n1p1,8.835,8,40,29638,14808,523,69,25,69,8x32,2x32,72.967,12779,10087,320,2372,23429,4,0,40
io4_l1p4n1_l3n1p1_d1d2,8.419,32,160,45621,27234,524,21,74,21,8x32,2x32,168.286,26015,20251,320,5444,33816,16,0,160
io4_l1p4n1_l3n1p2,9.229,8,40,29704,14955,526,73,26,73,8x32,2x32,74.84,12829,10137,320,2372,23400,4,0,40
io4_l1p4n1_l3n1p2_d1d2,8.813,32,160,45689,27441,526,24,74,24,8x32,2x32,163.398,26681,20917,320,5444,33904,16,0,160
io4_l1p4n1_l3n1p4,9.251,8,40,29847,15049,532,72,28,72,8x32,2x32,74.27,13122,10430,320,2372,23557,4,0,40
io4_l1p4n1_l3n1p4_d1d2,8.835,32,160,45821,27349,530,21,74,21,8x32,2x32,161.646,26697,20933,320,5444,34045,16,0,160
io4_l1p4n1_l3p1n1,9.32,8,40,32044,18091,667,68,43,68,8x32,2x32,76.756,14528,11772,384,2372,25906,4,0,40
io4_l1p4n1_l3p1n1_d1d2,9.206,32,160,48351,30687,654,20,78,20,8x32,2x32,170.04,28915,23087,384,5444,37946,16,0,160
io4_l1p4n1_l3p2n1,9.092,8,40,33263,19198,795,71,43,71,8x32,2x32,77.481,15535,12779,384,2372,26489,4,0,40
io4_l1p4n1_l3p2n1_d1d2,8.952,32,160,49672,32331,782,23,78,23,8x32,2x32,177.019,30860,25032,384,5444,38606,16,0,160
io4_l1p4n1_l3p4n1,8.905,8,40,33455,19176,1051,68,43,68,8x32,2x32,174.862,21389,16261,384,4744,33784,4,0,40
io4_l1p4n1_l3p4n1_d1d2,8.813,32,160,48226,31782,1038,20,78,20,8x32,2x32,301.058,37323,26051,384,10888,44172,16,0,160
io8_l1n1n1_l3n1n1,8.419,8,5,3238,2331,14,7,12,7,12x32,2x32,17.192,1792,1280,512,0,2118,0,8,5
io8_l1n1n1_l3n1n1_d1d2,8.419,64,5,3234,3516,15,7,13,7,12x32,2x32,37.052,2932,2420,512,0,3030,0,64,5
io8_l1n1n1_l3n1n2,8.419,8,5,3388,2446,16,9,12,9,12x32,2x32,17.091,1826,1314,512,0,2219,0,8,5
io8_l1n1n1_l3n1n2_d1d2,8.419,64,5,3562,3859,17,8,13,8,12x32,2x32,34.701,3020,2508,512,0,3139,0,64,5
io8_l1n1n1_l3n1n4,8.419,16,8,3676,2936,21,17,14,17,12x32,2x32,21.947,2010,1498,512,0,2485,8,0,8
io8_l1n1n1_l3n1n4_d1d2,8.419,64,14,3939,4497,21,14,16,14,12x32,2x32,42.507,3224,2712,512,0,3445,0,64,14
io8_l1n1n1_l3n1n8,8.881,16,11,3986,3170,31,14,17,14,12x32,2x32,24.324,2114,1602,512,0,2702,8,0,11
io8_l1n1n1_l3n1n8_d1d2,8.847,64,17,4383,4437,29,7,17,7,12x32,2x32,44.425,3367,2855,512,0,3699,0,64,17
io8_l1n1n1_l3n1p1,8.419,8,5,3273,2446,15,7,13,7,12x32,2x32,19.226,1947,1435,512,0,2158,0,8,5
io8_l1n1n1_l3n1p1_d1d2,8.419,64,5,3266,3631,16,7,14,7,12x32,2x32,41.333,3110,2598,512,0,3070,0,64,5
io8_l1n1n1_l3n1p2,8.419,16,5,3437,2568,18,9,14,9,12x32,2x32,20.018,2078,1566,512,0,2355,8,0,5
io8_l1n1n1_l3n1p2_d1d2,8.419,64,5,3465,3970,18,8,14,8,12x32,2x32,39.088,3260,2748,512,0,3236,0,64,5
io8_l1n1n1_l3n1p4,8.847,16,5,3611,3001,24,17,16,17,12x32,2x32,20.087,2210,1698,512,0,2455,8,0,5
io8_l1n1n1_l3n1p4_d1d2,8.847,64,5,3597,4245,22,14,14,14,12x32,2x32,38.266,3283,2771,512,0,3305,0,64,5
io8_l1n1n1_l3n1p8,8.419,16,5,3910,3203,36,14,20,14,12x32,2x32,20.688,2239,1727,512,0,2765,8,0,5
io8_l1n1n1_l3n1p8_d1d2,8.419,64,5,3960,4049,30,7,14,7,12x32,2x32,36.647,3317,2805,512,0,3548,0,64,5
io8_l1n1n1_l3p1n1,9.275,16,8,7132,7059,159,6,32,6,12x32,2x32,29.445,4059,3419,640,0,6224,8,0,8
io8_l1n1n1_l3p1n1_d1d2,8.881,128,50,9429,10867,143,6,30,6,12x32,2x32,87.305,7224,6570,654,0,8272,64,0,50
io8_l1n1n1_l3p2n1,9.092,8,5,13402,10786,287,7,31,7,12x32,2x32,27.28,5293,4653,640,0,9444,0,8,5
io8_l1n1n1_l3p2n1_d1d2,9.092,64,5,12774,11324,271,7,15,7,12x32,2x32,42.582,6629,5989,640,0,9360,0,64,5
io8_l1n1n1_l3p4n1,9.313,10,8,10806,8446,543,13,32,13,12x32,2x32,32.237,5863,5215,648,0,7906,2,6,8
io8_l1n1n1_l3p4n1_d1d2,9.667,80,50,13894,12910,527,13,30,13,12x32,2x32,82.079,8950,8310,640,0,10399,16,48,50
io8_l1n1n1_l3p8n1,8.835,16,80,57029,28724,1055,6,61,6,12x32,2x32,109.762,24149,18770,640,4739,44070,8,0,80
io8_l1n1n1_l3p8n1_d1d2,8.847,128,640,123630,88466,1039,6,269,6,12x32,2x32,533.096,85758,63736,640,21382,95623,64,0,640
io8_l1n1n2_l3n1n1,8.419,8,5,3410,2410,16,8,12,8,12x32,2x32,16.339,1743,1231,512,0,2224,0,8,5
io8_l1n1n2_l3n1n1_d1d2,8.419,64,5,3584,3611,17,8,13,8,12x32,2x32,34.682,2968,2456,512,0,3143,0,64,5
io8_l1n1n2_l3n1n2,8.419,8,5,3529,2523,18,10,12,10,12x32,2x32,16.411,1778,1266,512,0,2294,0,8,5
io8_l1n1n2_l3n1n2_d1d2,8.419,64,5,3881,3952,19,9,13,9,12x32,2x32,32.539,3007,2495,512,0,3222,0,64,5
io8_l1n1n2_l3n1n4,8.847,16,8,3831,3021,23,18,14,18,12x32,2x32,21.308,2049,1537,512,0,2571,8,0,8
io8_l1n1n2_l3n1n4_d1d2,8.419,64,14,4258,4590,23,15,16,15,12x32,2x32,39.801,3241,2729,512,0,3528,0,64,14
io8_l1n1n2_l3n1n8,8.419,16,11,4141,3268,33,15,17,15,12x32,2x32,23.155,2132,1620,512,0,2782,8,0,11
io8_l1n1n2_l3n1n8_d1d2,8.858,64,17,4702,4544,31,8,17,8,12x32,2x32,41.524,3457,2945,512,0,3782,0,64,17
io8_l1n1n2_l3n1p1,8.419,8,5,3445,2525,17,8,13,8,12x32,2x32,17.884,1954,1442,512,0,2263,0,8,5
io8_l1n1n2_l3n1p1_d1d2,8.419,64,5,3616,5166,18,8,14,8,12x32,2x32,39.618,3114,2602,512,0,3180,0,64,5
io8_l1n1n2_l3n1p2,8.419,16,5,3577,2641,20,10,14,10,12x32,2x32,20.392,2104,1592,512,0,2427,8,0,5
io8_l1n1n2_l3n1p2_d1d2,8.419,64,5,3783,6939,20,9,14,9,12x32,2x32,37.136,3255,2743,512,0,3315,0,64,5
io8_l1n1n2_l3n1p4,8.858,16,5,3765,3080,26,18,16,18,12x32,2x32,18.462,2241,1729,512,0,2541,8,0,5
io8_l1n1n2_l3n1p4_d1d2,8.858,64,5,3916,7216,24,15,14,15,12x32,2x32,35.01,3371,2859,512,0,3388,0,64,5
io8_l1n1n2_l3n1p8,8.813,16,5,4065,3298,38,15,20,15,12x32,2x32,19.815,2239,1727,512,0,2842,8,0,5
io8_l1n1n2_l3n1p8_d1d2,8.813,64,5,4279,7032,32,8,14,8,12x32,2x32,33.445,3304,2792,512,0,3625,0,64,5
io8_l1n1n2_l3p1n1,9.275,16,8,7287,7141,161,7,32,7,12x32,2x32,27.079,4134,3494,640,0,6336,8,0,8
io8_l1n1n2_l3p1n1_d1d2,8.858,128,50,9748,15757,145,7,30,7,12x32,2x32,84.375,6965,6319,646,0,8293,64,0,50
io8_l1n1n2_l3p2n1,9.486,8,5,13545,10819,289,8,31,8,12x32,2x32,27.647,5319,4679,640,0,9667,0,8,5
io8_l1n1n2_l3p2n1_d1d2,9.486,64,5,13093,12101,273,8,15,8,12x32,2x32,40.565,6963,6323,640,0,9533,0,64,5
io8_l1n1n2_l3p4n1,9.707,10,8,10953,8478,545,14,32,14,12x32,2x32,30.999,5663,5023,640,0,7880,2,6,8
io8_l1n1n2_l3p4n1_d1d2,9.678,80,50,14213,13687,529,14,30,14,12x32,2x32,78.569,9020,8380,640,0,10394,16,48,50
io8_l1n1n2_l3p8n1,9.229,16,80,57184,28823,1057,7,61,7,12x32,2x32,112.046,23883,18504,640,4739,44163,8,0,80
io8_l1n1n2_l3p8n1_d1d2,8.858,128,640,123949,89283,1041,7,269,7,12x32,2x32,535.679,85405,63383,640,21382,95715,64,0,640
io8_l1n1n4_l3n1n1,8.419,8,14,3943,3048,20,14,15,14,12x32,2x32,24.578,2034,1522,512,0,2598,0,8,14
io8_l1n1n4_l3n1n1_d1d2,8.419,64,14,3939,4237,21,14,16,14,12x32,2x32,42.35,3216,2704,512,0,3445,0,64,14
io8_l1n1n4_l3n1n2,8.419,8,14,4062,3161,22,16,15,16,12x32,2x32,24.379,2107,1595,512,0,2666,0,8,14
io8_l1n1n4_l3n1n2_d1d2,8.419,64,14,4236,4578,23,15,16,15,12x32,2x32,38.483,3242,2730,512,0,3524,0,64,14
io8_l1n1n4_l3n1n4,8.419,16,14,4190,3530,27,24,16,24,12x32,2x32,27.085,2229,1717,512,0,2842,8,0,14
io8_l1n1n4_l3n1n4_d1d2,8.419,64,14,4133,4874,27,21,16,21,12x32,2x32,40.974,3265,2753,512,0,3544,0,64,14
io8_l1n1n4_l3n1n8,8.881,16,14,4340,3670,37,21,18,21,12x32,2x32,28.043,2313,1801,512,0,2956,8,0,14
io8_l1n1n4_l3n1n8_d1d2,8.847,64,17,4577,4830,35,14,17,14,12x32,2x32,42.295,3419,2907,512,0,3794,0,64,17
io8_l1n1n4_l3n1p1,8.419,8,14,3978,3163,21,14,16,14,12x32,2x32,27.494,2178,1666,512,0,2638,0,8,14
io8_l1n1n4_l3n1p1_d1d2,8.419,64,14,3971,6272,22,14,17,14,12x32,2x32,47.825,3382,2870,512,0,3483,0,64,14
io8_l1n1n4_l3n1p2,8.419,16,14,4110,3270,24,16,17,16,12x32,2x32,28.091,2315,1803,512,0,2794,8,0,14
io8_l1n1n4_l3n1p2_d1d2,8.419,64,14,4138,8036,24,15,17,15,12x32,2x32,44.012,3474,2962,512,0,3617,0,64,14
io8_l1n1n4_l3n1p4,8.847,16,14,4284,3699,30,24,19,24,12x32,2x32,28.048,2480,1968,512,0,2902,8,0,14
io8_l1n1n4_l3n1p4_d1d2,8.847,64,14,4270,8307,28,21,17,21,12x32,2x32,42.023,3543,3031,512,0,3689,0,64,14
io8_l1n1n4_l3n1p8,8.419,16,14,4584,3916,42,21,23,21,12x32,2x32,28.211,2576,2064,512,0,3230,8,0,14
io8_l1n1n4_l3n1p8_d1d2,8.419,64,14,4634,8126,36,14,17,14,12x32,2x32,40.848,3530,3018,512,0,3931,0,64,14
io8_l1n1n4_l3p1n1,9.24,16,14,7646,7630,165,13,34,13,12x32,2x32,33.175,4272,3632,640,0,6590,8,0,14
io8_l1n1n4_l3p1n1_d1d2,8.881,128,50,9623,16461,149,13,30,13,12x32,2x32,83.789,6881,6241,640,0,8151,64,0,50
io8_l1n1n4_l3p2n1,9.092,8,14,14076,11453,293,14,34,14,12x32,2x32,34.213,5637,4997,640,0,9990,0,8,14
io8_l1n1n4_l3p2n1_d1d2,9.092,64,14,13448,13195,277,14,18,14,12x32,2x32,46.262,7301,6661,640,0,9909,0,64,14
io8_l1n1n4_l3p4n1,9.313,10,14,11324,8969,549,20,34,20,12x32,2x32,37.796,6136,5488,648,0,8490,2,6,14
io8_l1n1n4_l3p4n1_d1d2,9.667,80,50,14088,14385,533,20,30,20,12x32,2x32,81.416,9159,8519,640,0,10886,16,48,50
io8_l1n1n4_l3p8n1,8.835,16,80,57223,29061,1061,13,61,13,12x32,2x32,115.024,24731,19352,640,4739,44298,8,0,80
io8_l1n1n4_l3p8n1_d1d2,8.847,128,640,123824,90008,1045,13,269,13,12x32,2x32,541.132,85862,63840,640,21382,95913,64,0,640
io8_l1n1n8_l3n1n1,8.858,8,14,4230,2857,28,7,15,7,12x32,2x32,25.318,2127,1615,512,0,2882,0,8,14
io8_l1n1n8_l3n1n1_d1d2,8.847,64,17,4383,4437,29,7,17,7,12x32,2x32,44.544,3392,2880,512,0,3697,0,64,17
io8_l1n1n8_l3n1n2,8.881,8,14,4349,2980,30,9,15,9,12x32,2x32,25.043,2115,1603,512,0,2952,0,8,14
io8_l1n1n8_l3n1n2_d1d2,8.858,64,17,4694,4800,31,8,17,8,12x32,2x32,40.433,3476,2964,512,0,3780,0,64,17
io8_l1n1n8_l3n1n4,8.419,16,14,4477,3346,35,17,16,17,12x32,2x32,27.248,2375,1863,512,0,3122,8,0,14
io8_l1n1n8_l3n1n4_d1d2,8.847,64,17,4577,5090,35,14,17,14,12x32,2x32,41.617,3419,2907,512,0,3790,0,64,17
io8_l1n1n8_l3n1n8,8.824,16,14,4627,3465,45,14,18,14,12x32,2x32,28.018,2384,1872,512,0,3237,8,0,14
io8_l1n1n8_l3n1n8_d1d2,8.419,64,17,4861,4905,43,7,17,7,12x32,2x32,42.389,3653,3141,512,0,3945,0,64,17
io8_l1n1n8_l3n1p1,8.858,8,14,4265,2972,29,7,16,7,12x32,2x32,27.843,2294,1782,512,0,2930,0,8,14
io8_l1n1n8_l3n1p1_d1d2,8.847,64,17,4415,4552,30,7,18,7,12x32,2x32,49.167,3555,3043,512,0,3735,0,64,17
io8_l1n1n8_l3n1p2,8.881,16,14,4397,3073,32,9,17,9,12x32,2x32,27.721,2404,1892,512,0,3025,8,0,14
io8_l1n1n8_l3n1p2_d1d2,8.858,64,17,4582,4873,32,8,18,8,12x32,2x32,46.236,3735,3223,512,0,3870,0,64,17
io8_l1n1n8_l3n1p4,8.419,16,14,4571,3506,38,17,19,17,12x32,2x32,28.35,2578,2066,512,0,3188,8,0,14
io8_l1n1n8_l3n1p4_d1d2,8.419,64,17,4714,5146,36,14,18,14,12x32,2x32,43.479,3710,3198,512,0,3949,0,64,17
io8_l1n1n8_l3n1p8,8.847,16,14,4870,3699,50,14,23,14,12x32,2x32,28.365,2695,2175,520,0,3517,8,0,14
io8_l1n1n8_l3n1p8_d1d2,8.835,64,17,5077,4941,44,7,18,7,12x32,2x32,43.205,3850,3338,512,0,4169,0,64,17
io8_l1n1n8_l3p1n1,9.285,16,14,7933,7423,173,6,34,6,12x32,2x32,34.758,4415,3775,640,0,6885,8,0,14
io8_l1n1n8_l3p1n1_d1d2,8.881,128,50,9907,11239,157,6,30,6,12x32,2x32,83.508,7143,6489,654,0,8296,64,0,50
io8_l1n1n8_l3p2n1,9.52,8,14,14363,11184,301,7,34,7,12x32,2x32,34.543,5873,5233,640,0,10141,0,8,14
io8_l1n1n8_l3p2n1_d1d2,9.508,64,17,13892,12119,285,7,19,7,12x32,2x32,50.49,7458,6818,640,0,10258,0,64,17
io8_l1n1n8_l3p4n1,9.74,10,14,11611,8696,557,13,34,13,12x32,2x32,42.34,7253,6613,640,0,9447,2,6,14
io8_l1n1n8_l3p4n1_d1d2,9.258,80,50,14372,13180,541,13,30,13,12x32,2x32,83.291,9647,9007,640,0,12250,16,48,50
io8_l1n1n8_l3p8n1,9.263,16,80,57254,28857,1069,6,61,6,12x32,2x32,119.977,25307,19928,640,4739,44314,8,0,80
io8_l1n1n8_l3p8n1_d1d2,8.847,128,640,124108,88874,1053,6,269,6,12x32,2x32,532.955,85783,63761,640,21382,96213,64,0,640
io8_l1n1p1_l3n1n1,8.419,8,5,3267,2446,15,7,13,7,12x32,2x32,18.912,2159,1647,512,0,2291,0,8,5
io8_l1n1p1_l3n1n1_d1d2,8.419,64,5,3266,3631,16,7,14,7,12x32,2x32,41.06,3081,2569,512,0,3078,0,64,5
io8_l1n1p1_l3n1n2,8.419,8,5,3417,2561,17,9,13,9,12x32,2x32,18.841,1986,1474,512,0,2322,0,8,5
io8_l1n1p1_l3n1n2_d1d2,8.419,64,5,3594,3974,18,8,14,8,12x32,2x32,38.439,3126,2614,512,0,3176,0,64,5
io8_l1n1p1_l3n1n4,8.419,16,8,3705,3051,22,17,15,17,12x32,2x32,24.364,2197,1685,512,0,2520,8,0,8
io8_l1n1p1_l3n1n4_d1d2,8.419,64,14,3971,4612,22,14,17,14,12x32,2x32,47.92,3390,2878,512,0,3482,0,64,14
io8_l1n1p1_l3n1n8,8.881,16,11,4015,3285,32,14,18,14,12x32,2x32,26.27,2306,1794,512,0,2736,8,0,11
io8_l1n1p1_l3n1n8_d1d2,8.847,64,17,4415,4552,30,7,18,7,12x32,2x32,50.216,3549,3037,512,0,3736,0,64,17
io8_l1n1p1_l3n1p1,8.419,8,5,3302,2561,16,7,14,7,12x32,2x32,22.249,2044,1532,512,0,2193,0,8,5
io8_l1n1p1_l3n1p1_d1d2,8.419,64,5,3298,3746,17,7,15,7,12x32,2x32,49.065,3254,2742,512,0,3106,0,64,5
io8_l1n1p1_l3n1p2,8.419,16,5,3466,2683,19,9,15,9,12x32,2x32,23.293,2196,1684,512,0,2398,8,0,5
io8_l1n1p1_l3n1p2_d1d2,8.419,64,5,3497,4085,19,8,15,8,12x32,2x32,46.471,3416,2904,512,0,3275,0,64,5
io8_l1n1p1_l3n1p4,8.847,16,5,3640,3116,25,17,17,17,12x32,2x32,23.39,2325,1813,512,0,2491,8,0,5
io8_l1n1p1_l3n1p4_d1d2,8.847,64,5,3629,4360,23,14,15,14,12x32,2x32,43.176,3445,2933,512,0,3339,0,64,5
io8_l1n1p1_l3n1p8,8.419,16,5,3939,3318,37,14,21,14,12x32,2x32,23.587,2352,1840,512,0,2805,8,0,5
io8_l1n1p1_l3n1p8_d1d2,8.419,64,5,3992,4164,31,7,15,7,12x32,2x32,42.84,3432,2920,512,0,3579,0,64,5
io8_l1n1p1_l3p1n1,9.275,16,8,7161,7174,160,6,33,6,12x32,2x32,31.25,4135,3495,640,0,6173,8,0,8
io8_l1n1p1_l3p1n1_d1d2,8.881,128,50,9461,10982,144,6,31,6,12x32,2x32,93.835,7171,6517,654,0,8193,64,0,50
io8_l1n1p1_l3p2n1,9.092,8,5,13431,10917,288,7,32,7,12x32,2x32,29.713,5426,4786,640,0,9445,0,8,5
io8_l1n1p1_l3p2n1_d1d2,9.092,64,5,12806,11455,272,7,16,7,12x32,2x32,46.446,6959,6319,640,0,9425,0,64,5
io8_l1n1p1_l3p4n1,9.313,10,8,10839,8577,544,13,33,13,12x32,2x32,35.957,5766,5126,640,0,7800,2,6,8
io8_l1n1p1_l3p4n1_d1d2,9.667,80,50,13926,13041,528,13,31,13,12x32,2x32,88.385,9194,8554,640,0,10300,16,48,50
io8_l1n1p1_l3p8n1,8.835,16,80,57058,28839,1056,6,62,6,12x32,2x32,116.264,24325,18946,640,4739,44269,8,0,80
io8_l1n1p1_l3p8n1_d1d2,8.847,128,640,123662,88581,1040,6,270,6,12x32,2x32,549.21,85998,63976,640,21382,91581,64,0,640
io8_l1n1p2_l3n1n1,8.419,8,5,3463,2521,17,8,13,8,12x32,2x32,19.761,2020,1508,512,0,2382,0,8,5
io8_l1n1p2_l3n1n1_d1d2,8.419,64,5,3430,3730,18,8,14,8,12x32,2x32,39.411,3556,3044,512,0,3472,0,64,5
io8_l1n1p2_l3n1n2,8.419,8,5,3581,2630,19,10,13,10,12x32,2x32,19.194,2058,1546,512,0,2450,0,8,5
io8_l1n1p2_l3n1n2_d1d2,8.419,64,5,3726,4067,20,9,14,9,12x32,2x32,35.716,3729,3217,512,0,3527,0,64,5
io8_l1n1p2_l3n1n4,8.847,16,8,3837,3105,24,18,15,18,12x32,2x32,23.92,2258,1746,512,0,2684,8,0,8
io8_l1n1p2_l3n1n4_d1d2,8.419,64,14,4103,4696,24,15,17,15,12x32,2x32,44.75,3738,3226,512,0,3848,0,64,14
io8_l1n1p2_l3n1n8,8.419,16,11,4147,3336,34,15,18,15,12x32,2x32,26.731,2493,1981,512,0,2903,8,0,11
io8_l1n1p2_l3n1n8_d1d2,8.858,64,17,4547,4633,32,8,18,8,12x32,2x32,46.685,3934,3422,512,0,4088,0,64,17
io8_l1n1p2_l3n1p1,8.419,8,5,3498,2636,18,8,14,8,12x32,2x32,21.935,2089,1577,512,0,2391,0,8,5
io8_l1n1p2_l3n1p1_d1d2,8.419,64,5,3462,3845,19,8,15,8,12x32,2x32,45.997,3649,3137,512,0,3500,0,64,5
io8_l1n1p2_l3n1p2,8.419,16,5,3598,2737,21,10,15,10,12x32,2x32,23.044,2286,1774,512,0,2530,8,0,5
io8_l1n1p2_l3n1p2_d1d2,8.419,64,5,3597,4163,21,9,15,9,12x32,2x32,42.821,3855,3343,512,0,3604,0,64,5
io8_l1n1p2_l3n1p4,8.858,16,5,3772,3168,27,18,17,18,12x32,2x32,22.691,2478,1966,512,0,2675,8,0,5
io8_l1n1p2_l3n1p4_d1d2,8.858,64,5,3729,4436,25,15,15,15,12x32,2x32,40.448,3778,3266,512,0,3658,0,64,5
io8_l1n1p2_l3n1p8,8.813,16,5,4071,3366,39,15,21,15,12x32,2x32,23.387,2406,1894,512,0,2935,8,0,5
io8_l1n1p2_l3n1p8_d1d2,8.813,64,5,4092,4236,33,8,15,8,12x32,2x32,39.237,3781,3269,512,0,3911,0,64,5
io8_l1n1p2_l3p1n1,9.275,16,8,7293,7225,162,7,33,7,12x32,2x32,30.77,4242,3602,640,0,6408,8,0,8
