prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits),vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io4_l2p1n1_l4n1n1_d1d2,8.582,96,26,3013,10461,213,60,28,60,10x32,4x32,43.315,2945,2945,0,0,2422,32,32,26
io4_l2p1n1_l4n1n2,9.687,32,14,1984,5606,214,63,23,63,10x32,4x32,29.838,1384,1384,0,0,1206,16,0,14
io4_l2p1n1_l4n1n2_d1d2,9.263,96,26,2985,10589,215,63,28,63,10x32,4x32,44.433,2943,2943,0,0,2103,32,32,26
io4_l2p1n1_l4n1n4,8.644,32,20,2705,6128,218,60,26,60,10x32,4x32,34.267,2041,2041,0,0,1835,16,0,20
io4_l2p1n1_l4n1n4_d1d2,8.574,96,26,4033,9633,219,60,28,60,10x32,4x32,43.874,3026,3026,0,0,2433,32,32,26
io4_l2p1n1_l4n1p1,7.966,32,14,2085,5557,213,60,24,60,10x32,4x32,28.669,1342,1342,0,0,1403,16,0,14
io4_l2p1n1_l4n1p1_d1d2,9.286,96,26,2978,9408,214,60,29,60,10x32,4x32,45.077,2888,2888,0,0,2087,32,32,26
io4_l2p1n1_l4n1p2,9.687,32,14,2062,5674,215,63,24,63,10x32,4x32,28.791,1555,1555,0,0,1268,16,0,14
io4_l2p1n1_l4n1p2_d1d2,8.574,96,26,3788,9598,216,63,29,63,10x32,4x32,45.8,3144,3144,0,0,2615,32,32,26
io4_l2p1n1_l4n1p4,8.644,32,20,3024,6352,219,60,27,60,10x32,4x32,34.198,1994,1988,0,6,1863,16,0,20
io4_l2p1n1_l4n1p4_d1d2,9.286,112,32,5003,10867,220,60,32,60,10x32,4x32,52.097,3659,3653,0,6,2787,48,16,32
io4_l2p1n1_l4p1n1,7.969,32,20,7766,8053,336,74,24,74,10x32,4x32,43.009,4824,4824,0,0,6972,16,0,20
io4_l2p1n1_l4p1n1_d1d2,8.593,128,40,9385,15994,337,74,33,74,10x32,4x32,62.425,6635,6635,0,0,6574,64,0,40
io4_l2p1n1_l4p2n1,7.984,32,20,10901,9957,464,90,24,90,10x32,4x32,49.619,7330,7330,0,0,10727,16,0,20
io4_l2p1n1_l4p2n1_d1d2,9.274,128,78,14515,20343,465,77,48,77,10x32,4x32,103.011,11933,11933,0,0,11662,64,0,78
io4_l2p1n1_l4p4n1,8.016,32,20,17627,13585,720,122,24,122,10x32,4x32,60.802,12357,12357,0,0,18487,16,0,20
io4_l2p1n1_l4p4n1_d1d2,8.612,128,80,27648,20629,721,74,49,74,10x32,4x32,111.991,16681,16681,0,0,23316,64,0,80
io4_l2p2n1_l4n1n1,9.164,32,26,5291,7937,340,79,27,79,10x32,4x32,58.851,4313,4313,0,0,4225,16,0,26
io4_l2p2n1_l4n1n1_d1d2,9.485,72,26,7270,12023,341,63,28,63,10x32,4x32,61.79,6412,6412,0,0,5972,8,56,26
io4_l2p2n1_l4n1n2,9.751,32,26,5259,8051,342,82,27,82,10x32,4x32,57.677,4380,4380,0,0,4222,16,0,26
io4_l2p2n1_l4n1n2_d1d2,8.048,72,26,7466,12153,343,66,28,66,10x32,4x32,62.25,6262,6262,0,0,6428,8,56,26
io4_l2p2n1_l4n1n4,9.164,32,32,5980,8613,346,79,30,79,10x32,4x32,61.606,5064,5064,0,0,4690,16,0,32
io4_l2p2n1_l4n1n4_d1d2,9.252,72,26,7440,11507,347,63,28,63,10x32,4x32,62.787,6605,6605,0,0,6084,8,56,26
io4_l2p2n1_l4n1p1,9.164,32,26,5360,8042,341,79,28,79,10x32,4x32,59.512,4406,4406,0,0,4258,16,0,26
io4_l2p2n1_l4n1p1_d1d2,8.555,72,26,7704,11598,342,63,29,63,10x32,4x32,60.615,6509,6509,0,0,6420,8,56,26
io4_l2p2n1_l4n1p2,9.751,32,26,5305,8155,343,82,28,82,10x32,4x32,58.664,4471,4471,0,0,4254,16,0,26
io4_l2p2n1_l4n1p2_d1d2,9.463,72,26,7330,11591,344,66,29,66,10x32,4x32,61.519,6539,6539,0,0,6160,8,56,26
io4_l2p2n1_l4n1p4,9.164,32,32,6299,8865,347,79,31,79,10x32,4x32,61.707,5003,4997,0,6,4721,16,0,32
io4_l2p2n1_l4n1p4_d1d2,8.71,88,32,9900,13028,348,63,32,63,10x32,4x32,64.593,7076,7070,0,6,7038,24,40,32
io4_l2p2n1_l4p1n1,9.203,32,32,11137,10690,464,93,28,93,10x32,4x32,69.019,7821,7821,0,0,9703,16,0,32
io4_l2p2n1_l4p1n1_d1d2,9.497,104,40,11966,17806,465,77,33,77,10x32,4x32,72.636,9993,9993,0,0,9610,40,24,40
io4_l2p2n1_l4p2n1,9.242,32,32,14208,12539,592,109,28,109,10x32,4x32,77.526,10197,10197,0,0,12506,16,0,32
io4_l2p2n1_l4p2n1_d1d2,8.635,104,78,18414,22980,593,80,48,80,10x32,4x32,116.04,15376,15376,0,0,14874,40,24,78
io4_l2p2n1_l4p4n1,9.319,32,32,21030,16171,848,141,28,141,10x32,4x32,89.945,15938,15938,0,0,20893,16,0,32
io4_l2p2n1_l4p4n1_d1d2,9.516,104,80,30645,22588,849,77,49,77,10x32,4x32,123.439,20090,20090,0,0,26732,40,24,80
io4_l2p4n1_l4n1n1,7.966,32,46,29640,17262,596,108,36,108,10x32,4x32,299.676,15411,13037,0,2374,23443,16,0,46
io4_l2p4n1_l4n1n1_d1d2,8.48,96,101,44365,27530,661,60,58,60,10x32,4x32,360.844,24287,21081,0,3206,34155,28,32,101
io4_l2p4n1_l4n1n2,9.634,32,46,29608,17401,598,111,36,111,10x32,4x32,310.505,15844,13470,0,2374,23365,16,0,46
io4_l2p4n1_l4n1n2_d1d2,9.218,96,101,44369,27562,663,63,58,63,10x32,4x32,370.389,24485,21279,0,3206,33295,32,32,101
io4_l2p4n1_l4n1n4,8.59,32,46,29648,17262,602,108,36,108,10x32,4x32,351.431,15415,13041,0,2374,23309,16,0,46
io4_l2p4n1_l4n1n4_d1d2,8.537,96,101,45463,26571,667,60,58,60,10x32,4x32,367.378,24800,21594,0,3206,34469,32,28,101
io4_l2p4n1_l4n1p1,7.966,32,46,29709,17357,597,108,37,108,10x32,4x32,310.232,15240,12866,0,2374,23496,16,0,46
io4_l2p4n1_l4n1p1_d1d2,9.206,96,101,44358,26243,662,60,59,60,10x32,4x32,480.33,24358,21152,0,3206,33989,32,32,101
io4_l2p4n1_l4n1p2,9.634,32,46,29654,17467,599,111,37,111,10x32,4x32,337.44,15418,13044,0,2374,23402,16,0,46
io4_l2p4n1_l4n1p2_d1d2,8.499,96,101,45186,26530,664,63,59,63,10x32,4x32,501.488,24355,21149,0,3206,33515,32,32,101
io4_l2p4n1_l4n1p4,8.59,32,46,29967,17480,603,108,37,108,10x32,4x32,404.24,15800,13419,0,2381,23343,16,0,46
io4_l2p4n1_l4n1p4_d1d2,9.206,112,101,45706,26973,668,60,59,60,10x32,4x32,677.307,24448,21236,0,3212,34286,48,16,101
io4_l2p4n1_l4p1n1,7.969,32,46,33735,19073,720,122,34,122,10x32,4x32,409.206,18507,16133,0,2374,27487,16,0,46
io4_l2p4n1_l4p1n1_d1d2,7.966,128,101,48266,31081,785,74,56,74,10x32,4x32,680.18,26382,23176,0,3206,36254,60,0,101
io4_l2p4n1_l4p2n1,7.984,32,46,36870,20957,848,138,34,138,10x32,4x32,418.886,21048,18674,0,2374,31210,16,0,46
io4_l2p4n1_l4p2n1_d1d2,8.824,128,101,49363,33104,913,77,56,77,10x32,4x32,718.989,30176,26970,0,3206,38460,64,0,101
io4_l2p4n1_l4p4n1,8.016,32,46,43603,24577,1104,170,34,170,10x32,4x32,461.993,25781,23407,0,2374,39840,16,0,46
io4_l2p4n1_l4p4n1_d1d2,7.966,128,101,60617,33171,1169,74,56,74,10x32,4x32,727.05,34665,31459,0,3206,48762,64,0,101
io8_l2n1n1_l4n1n1,7.966,32,5,922,2507,29,24,26,24,18x32,8x32,22.407,1145,1145,0,0,846,0,32,5
io8_l2n1n1_l4n1n1_d1d2,8.528,256,5,1495,11064,30,24,27,24,18x32,8x32,81.382,4935,4935,0,0,677,0,256,5
io8_l2n1n1_l4n1n2,7.966,32,5,1012,2516,31,25,26,25,18x32,8x32,21.273,1199,1199,0,0,835,0,32,5
io8_l2n1n1_l4n1n2_d1d2,7.966,256,5,1630,11467,32,25,27,25,18x32,8x32,82.988,4800,4800,0,0,3159,0,256,5
io8_l2n1n1_l4n1n4,9.066,32,5,1037,2809,35,31,26,31,18x32,8x32,20.749,1393,1393,0,0,768,0,32,5
io8_l2n1n1_l4n1n4_d1d2,8.955,256,5,1814,12578,36,31,27,31,18x32,8x32,73.124,5003,5003,0,0,793,0,256,5
io8_l2n1n1_l4n1n8,7.966,32,40,3816,4948,43,24,40,24,18x32,8x32,52.684,3346,3346,0,0,2545,0,32,40
io8_l2n1n1_l4n1n8_d1d2,7.966,256,5,2331,8565,44,24,27,24,18x32,8x32,82.661,5186,5186,0,0,3204,0,256,5
io8_l2n1n1_l4n1p1,7.966,32,5,951,2578,30,24,27,24,18x32,8x32,22.384,1214,1214,0,0,868,0,32,5
io8_l2n1n1_l4n1p1_d1d2,8.528,256,5,1521,11099,31,24,28,24,18x32,8x32,82.244,5031,5031,0,0,699,0,256,5
io8_l2n1n1_l4n1p2,7.966,32,5,1071,2595,32,25,27,25,18x32,8x32,23.524,1373,1373,0,0,964,0,32,5
io8_l2n1n1_l4n1p2_d1d2,7.966,256,5,1689,11684,33,25,28,25,18x32,8x32,93.881,5533,5533,0,0,3731,0,256,5
io8_l2n1n1_l4n1p4,9.066,32,5,1145,2841,36,31,27,31,18x32,8x32,23.651,1568,1568,0,0,878,0,32,5
io8_l2n1n1_l4n1p4_d1d2,8.955,256,5,1742,12842,37,31,28,31,18x32,8x32,84.408,5465,5465,0,0,916,0,256,5
io8_l2n1n1_l4n1p8,7.966,40,40,4454,5295,44,24,41,24,18x32,8x32,51.533,3141,3135,0,6,2575,8,24,40
io8_l2n1n1_l4n1p8_d1d2,7.966,320,40,8937,19690,45,24,42,24,18x32,8x32,126.909,6924,6917,0,7,4986,64,192,40
io8_l2n1n1_l4p1n1,7.966,48,40,9564,7048,153,30,38,30,18x32,8x32,62.226,6452,6452,0,0,7944,16,16,40
io8_l2n1n1_l4p1n1_d1d2,8.955,384,80,12995,33486,154,30,55,30,18x32,8x32,162.997,13525,13525,0,0,9422,128,128,80
io8_l2n1n1_l4p2n1,8.48,48,40,13943,8731,281,38,38,38,18x32,8x32,64.85,8921,8921,0,0,12075,16,16,40
io8_l2n1n1_l4p2n1_d1d2,7.969,384,160,27015,35668,282,31,87,31,18x32,8x32,236.051,20263,20263,0,0,20393,120,128,160
io8_l2n1n1_l4p4n1,8.518,48,40,20120,12302,537,54,38,54,18x32,8x32,74.924,13699,13699,0,0,17830,16,16,40
io8_l2n1n1_l4p4n1_d1d2,8.955,384,320,48501,52459,538,37,151,37,18x32,8x32,367.966,36651,36651,0,0,38862,128,128,320
io8_l2n1n1_l4p8n1,8.571,48,40,33424,19082,1049,86,38,86,18x32,8x32,94.467,23083,23083,0,0,33931,16,16,40
io8_l2n1n1_l4p8n1_d1d2,7.966,384,320,77414,52177,1050,30,151,30,18x32,8x32,404.188,49871,49871,0,0,63465,128,128,320
io8_l2n1n2_l4n1n1,7.966,32,5,1132,2578,32,25,26,25,18x32,8x32,18.893,1192,1192,0,0,896,0,32,5
io8_l2n1n2_l4n1n1_d1d2,8.528,256,8,1750,11815,33,25,28,25,18x32,8x32,68.915,5088,5088,0,0,861,0,256,8
io8_l2n1n2_l4n1n2,7.969,32,5,1221,2583,34,26,26,26,18x32,8x32,18.868,1261,1261,0,0,885,0,32,5
io8_l2n1n2_l4n1n2_d1d2,7.966,256,8,1877,12188,35,26,28,26,18x32,8x32,75.491,4947,4947,0,0,3275,0,256,8
io8_l2n1n2_l4n1n4,9.085,32,5,1247,2876,38,32,26,32,18x32,8x32,19.003,1468,1468,0,0,916,0,32,5
io8_l2n1n2_l4n1n4_d1d2,8.967,256,8,2069,13328,39,32,28,32,18x32,8x32,64.355,5146,5146,0,0,980,0,256,8
io8_l2n1n2_l4n1n8,7.966,32,40,4026,5019,46,25,40,25,18x32,8x32,48.574,3399,3399,0,0,2601,0,32,40
io8_l2n1n2_l4n1n8_d1d2,7.966,256,8,2586,8851,47,25,28,25,18x32,8x32,73.355,5327,5327,0,0,3325,0,256,8
io8_l2n1n2_l4n1p1,7.966,32,5,1161,2649,33,25,27,25,18x32,8x32,19.047,1266,1266,0,0,918,0,32,5
io8_l2n1n2_l4n1p1_d1d2,8.528,256,8,1776,11850,34,25,29,25,18x32,8x32,69.776,5170,5170,0,0,883,0,256,8
io8_l2n1n2_l4n1p2,7.969,32,5,1281,2666,35,26,27,26,18x32,8x32,19.628,1425,1425,0,0,1014,0,32,5
io8_l2n1n2_l4n1p2_d1d2,7.966,256,8,1944,12428,36,26,29,26,18x32,8x32,79.754,5681,5681,0,0,3862,0,256,8
io8_l2n1n2_l4n1p4,9.085,32,5,1355,2908,39,32,27,32,18x32,8x32,19.458,1599,1599,0,0,1022,0,32,5
io8_l2n1n2_l4n1p4_d1d2,8.967,256,8,1997,13583,40,32,29,32,18x32,8x32,71.758,5589,5589,0,0,1103,0,256,8
io8_l2n1n2_l4n1p8,7.966,40,40,4664,5366,47,25,41,25,18x32,8x32,48.937,3196,3190,0,6,2625,8,24,40
io8_l2n1n2_l4n1p8_d1d2,7.966,320,40,9032,20318,48,25,42,25,18x32,8x32,112.444,7021,7014,0,7,5044,64,192,40
io8_l2n1n2_l4p1n1,7.966,48,40,9741,7109,156,31,38,31,18x32,8x32,57.089,6267,6267,0,0,7959,16,16,40
io8_l2n1n2_l4p1n1_d1d2,8.967,384,80,13090,34095,157,31,55,31,18x32,8x32,148.698,13651,13651,0,0,9301,128,128,80
io8_l2n1n2_l4p2n1,8.518,48,40,14121,8797,284,39,38,39,18x32,8x32,63.831,8875,8875,0,0,12843,16,16,40
io8_l2n1n2_l4p2n1_d1d2,7.969,384,160,27110,36276,285,32,87,32,18x32,8x32,221.941,21701,21701,0,0,20513,120,128,160
io8_l2n1n2_l4p4n1,8.555,48,40,20298,12369,540,55,38,55,18x32,8x32,74.73,13730,13730,0,0,20819,16,16,40
io8_l2n1n2_l4p4n1_d1d2,8.967,384,320,48555,53032,541,38,151,38,18x32,8x32,371.978,36121,36121,0,0,39243,124,128,320
io8_l2n1n2_l4p8n1,8.609,48,40,33602,19149,1052,87,38,87,18x32,8x32,93.97,23697,23697,0,0,34131,16,16,40
io8_l2n1n2_l4p8n1_d1d2,7.966,384,320,77477,52778,1053,31,151,31,18x32,8x32,383.867,50294,50294,0,0,63559,128,128,320
io8_l2n1n4_l4n1n1,7.966,32,14,1643,3308,38,31,29,31,18x32,8x32,30.494,1507,1507,0,0,1303,0,32,14
io8_l2n1n4_l4n1n1_d1d2,8.955,256,14,2209,13287,39,27,30,27,18x32,8x32,60.872,5260,5260,0,0,1190,0,256,14
io8_l2n1n4_l4n1n2,7.966,32,14,1732,3313,40,32,29,32,18x32,8x32,30.026,1584,1584,0,0,1292,0,32,14
io8_l2n1n4_l4n1n2_d1d2,7.966,256,14,2529,13668,41,28,30,28,18x32,8x32,69.675,5136,5136,0,0,3473,0,256,14
io8_l2n1n4_l4n1n4,8.423,32,14,1758,3609,44,38,29,38,18x32,8x32,30.135,1734,1734,0,0,1322,0,32,14
io8_l2n1n4_l4n1n4_d1d2,8.858,256,14,2528,14816,45,34,30,34,18x32,8x32,60.84,5324,5324,0,0,1308,0,256,14
io8_l2n1n4_l4n1n8,8.609,32,40,4057,5374,52,31,40,31,18x32,8x32,52.722,3550,3550,0,0,2819,0,32,40
io8_l2n1n4_l4n1n8_d1d2,7.966,256,14,3045,9407,53,27,30,27,18x32,8x32,66.212,5525,5525,0,0,3527,0,256,14
io8_l2n1n4_l4n1p1,7.966,32,14,1672,3379,39,31,30,31,18x32,8x32,30.3,1590,1590,0,0,1325,0,32,14
io8_l2n1n4_l4n1p1_d1d2,8.955,256,14,2235,13322,40,27,31,27,18x32,8x32,62.404,5371,5371,0,0,1215,0,256,14
io8_l2n1n4_l4n1p2,7.966,32,14,1792,3387,41,32,30,32,18x32,8x32,29.933,1724,1724,0,0,1421,0,32,14
io8_l2n1n4_l4n1p2_d1d2,7.966,256,14,2403,13904,42,28,31,28,18x32,8x32,71.045,5878,5878,0,0,4051,0,256,14
io8_l2n1n4_l4n1p4,8.423,32,14,1866,3628,45,38,30,38,18x32,8x32,32.465,2035,2035,0,0,1433,0,32,14
io8_l2n1n4_l4n1p4_d1d2,8.858,256,14,2456,15051,46,34,31,34,18x32,8x32,63.689,5845,5845,0,0,1429,0,256,14
io8_l2n1n4_l4n1p8,8.609,40,40,4695,5721,53,31,41,31,18x32,8x32,51.618,3331,3325,0,6,2840,8,24,40
io8_l2n1n4_l4n1p8_d1d2,7.966,320,40,9171,21544,54,27,42,27,18x32,8x32,98.886,7088,7081,0,7,5114,64,192,40
io8_l2n1n4_l4p1n1,7.966,48,40,9772,7409,162,37,38,37,18x32,8x32,61.531,6260,6260,0,0,8174,16,16,40
io8_l2n1n4_l4p1n1_d1d2,8.858,384,80,13229,35299,163,33,55,33,18x32,8x32,134.295,13199,13199,0,0,9894,128,128,80
io8_l2n1n4_l4p2n1,8.48,48,40,14152,9097,290,45,38,45,18x32,8x32,69.576,8813,8813,0,0,12594,16,16,40
io8_l2n1n4_l4p2n1_d1d2,7.969,384,160,27249,37478,291,34,87,34,18x32,8x32,202.898,20955,20955,0,0,20560,120,128,160
io8_l2n1n4_l4p4n1,8.518,48,40,20329,12674,546,61,38,61,18x32,8x32,79.956,13876,13876,0,0,20062,16,16,40
io8_l2n1n4_l4p4n1_d1d2,8.858,384,320,48694,54236,547,40,151,40,18x32,8x32,362.283,37536,37536,0,0,39956,126,128,320
io8_l2n1n4_l4p8n1,8.571,48,40,33633,19454,1058,93,38,93,18x32,8x32,98.185,23849,23849,0,0,35383,16,16,40
io8_l2n1n4_l4p8n1_d1d2,7.966,384,320,77607,53934,1059,33,151,33,18x32,8x32,372.241,50509,50509,0,0,64850,112,128,320
io8_l2n1n8_l4n1n1,7.966,32,17,2125,3281,50,24,30,24,18x32,8x32,29.199,1670,1670,0,0,1204,0,32,17
io8_l2n1n8_l4n1n1_d1d2,8.847,256,23,3007,16053,51,24,33,24,18x32,8x32,57.845,5775,5775,0,0,1788,0,256,23
io8_l2n1n8_l4n1n2,7.966,32,17,2214,3283,52,25,30,25,18x32,8x32,32.2,1750,1750,0,0,1192,0,32,17
io8_l2n1n8_l4n1n2_d1d2,7.969,256,23,3327,16439,53,25,33,25,18x32,8x32,66.123,5546,5546,0,0,3816,0,256,23
io8_l2n1n8_l4n1n4,9.047,32,17,2239,3586,56,31,30,31,18x32,8x32,31.298,1946,1946,0,0,1222,0,32,17
io8_l2n1n8_l4n1n4_d1d2,8.944,256,23,3417,17556,57,31,33,31,18x32,8x32,59.545,5718,5718,0,0,1905,0,256,23
io8_l2n1n8_l4n1n8,7.966,32,40,4379,5222,64,24,40,24,18x32,8x32,48.186,3672,3672,0,0,2653,0,32,40
io8_l2n1n8_l4n1n8_d1d2,7.966,256,23,3843,10324,65,24,33,24,18x32,8x32,65.575,5913,5913,0,0,3868,0,256,23
io8_l2n1n8_l4n1p1,7.966,32,17,2154,3352,51,24,31,24,18x32,8x32,30.293,1756,1756,0,0,1226,0,32,17
io8_l2n1n8_l4n1p1_d1d2,8.847,256,23,3033,9608,52,24,34,24,18x32,8x32,59.016,5724,5724,0,0,1811,0,256,23
io8_l2n1n8_l4n1p2,7.966,32,17,2242,3356,53,25,31,25,18x32,8x32,30.778,1905,1905,0,0,1290,0,32,17
io8_l2n1n8_l4n1p2_d1d2,7.969,256,23,3169,9944,54,25,34,25,18x32,8x32,66.007,6288,6288,0,0,4365,0,256,23
io8_l2n1n8_l4n1p4,9.047,32,17,2316,3590,57,31,31,31,18x32,8x32,32.808,2091,2091,0,0,1301,0,32,17
io8_l2n1n8_l4n1p4_d1d2,8.944,256,23,3222,9886,58,31,34,31,18x32,8x32,60.731,6235,6235,0,0,1996,0,256,23
io8_l2n1n8_l4n1p8,7.966,40,40,5017,5569,65,24,41,24,18x32,8x32,50.236,3480,3474,0,6,2677,8,24,40
io8_l2n1n8_l4n1p8_d1d2,7.966,320,40,9489,14429,66,24,42,24,18x32,8x32,85.11,7320,7313,0,7,5260,64,192,40
io8_l2n1n8_l4p1n1,7.966,48,40,10062,7231,174,30,38,30,18x32,8x32,63.263,6709,6709,0,0,8175,16,16,40
io8_l2n1n8_l4p1n1_d1d2,8.944,384,80,13515,23980,175,30,55,30,18x32,8x32,123.452,13447,13447,0,0,10370,128,128,80
io8_l2n1n8_l4p2n1,8.48,48,40,14441,8932,302,38,38,38,18x32,8x32,66.474,8986,8986,0,0,12880,16,16,40
io8_l2n1n8_l4p2n1_d1d2,7.969,384,160,27535,34034,303,31,87,31,18x32,8x32,192.265,21882,21882,0,0,21301,124,128,160
io8_l2n1n8_l4p4n1,8.518,48,40,20619,12518,558,54,38,54,18x32,8x32,74.285,14268,14268,0,0,19637,16,16,40
io8_l2n1n8_l4p4n1_d1d2,8.944,384,320,48980,50597,559,37,151,37,18x32,8x32,339.873,37859,37859,0,0,40033,122,128,320
io8_l2n1n8_l4p8n1,8.571,48,40,33923,19298,1070,86,38,86,18x32,8x32,95.287,23931,23931,0,0,33959,16,16,40
io8_l2n1n8_l4p8n1_d1d2,7.966,384,320,77893,50475,1071,30,151,30,18x32,8x32,356.012,49356,49356,0,0,64573,128,128,320
io8_l2n1p1_l4n1n1,7.966,32,5,1004,2715,31,27,28,27,18x32,8x32,31.543,1444,1444,0,0,1198,0,32,5
io8_l2n1p1_l4n1n1_d1d2,8.528,256,5,1587,11533,32,27,29,27,18x32,8x32,149.655,5087,5087,0,0,742,0,256,5
io8_l2n1p1_l4n1n2,7.966,32,5,1094,2732,33,28,28,28,18x32,8x32,31.906,1423,1423,0,0,1053,0,32,5
io8_l2n1p1_l4n1n2_d1d2,7.966,256,5,1691,11955,34,28,29,28,18x32,8x32,138.826,4957,4957,0,0,3226,0,256,5
io8_l2n1p1_l4n1n4,9.066,32,5,1119,3023,37,34,28,34,18x32,8x32,31.332,1529,1529,0,0,855,0,32,5
io8_l2n1p1_l4n1n4_d1d2,8.955,256,5,1906,13095,38,34,29,34,18x32,8x32,153.273,5175,5175,0,0,865,0,256,5
io8_l2n1p1_l4n1n8,7.966,32,40,3899,5160,45,27,42,27,18x32,8x32,61.409,3551,3551,0,0,2768,0,32,40
io8_l2n1p1_l4n1n8_d1d2,7.966,256,5,2392,9077,46,27,29,27,18x32,8x32,141.202,5302,5302,0,0,3260,0,256,5
io8_l2n1p1_l4n1p1,7.966,32,5,1034,2790,32,27,29,27,18x32,8x32,32.163,1525,1525,0,0,1221,0,32,5
io8_l2n1p1_l4n1p1_d1d2,8.528,256,5,1622,8484,33,27,30,27,18x32,8x32,147.31,5177,5177,0,0,774,0,256,5
io8_l2n1p1_l4n1p2,7.966,32,5,1154,2811,34,28,29,28,18x32,8x32,31.793,1526,1526,0,0,1050,0,32,5
io8_l2n1p1_l4n1p2_d1d2,7.966,256,5,1759,8696,35,28,30,28,18x32,8x32,143.219,5697,5697,0,0,3793,0,256,5
io8_l2n1p1_l4n1p4,9.066,32,5,1228,3055,38,34,29,34,18x32,8x32,32.091,1757,1757,0,0,1059,0,32,5
io8_l2n1p1_l4n1p4_d1d2,8.955,256,5,1811,8772,39,34,30,34,18x32,8x32,152.64,5609,5609,0,0,959,0,256,5
io8_l2n1p1_l4n1p8,7.966,40,40,4537,5500,46,27,43,27,18x32,8x32,60.944,3299,3293,0,6,2662,8,24,40
io8_l2n1p1_l4n1p8_d1d2,7.966,320,40,9007,13967,47,27,44,27,18x32,8x32,174.713,7058,7051,0,7,5044,64,192,40
io8_l2n1p1_l4p1n1,7.966,48,40,9646,7240,155,33,40,33,18x32,8x32,73.433,6528,6528,0,0,8035,16,16,40
io8_l2n1p1_l4p1n1_d1d2,8.955,384,80,13064,23528,156,33,57,33,18x32,8x32,222.753,13680,13680,0,0,9236,120,128,80
io8_l2n1p1_l4p2n1,8.48,48,40,14025,8931,283,41,40,41,18x32,8x32,78.351,8831,8831,0,0,12150,16,16,40
io8_l2n1p1_l4p2n1_d1d2,7.969,384,160,27085,33480,284,34,89,34,18x32,8x32,283.426,20818,20818,0,0,20556,120,128,160
io8_l2n1p1_l4p4n1,8.518,48,40,20202,12502,539,57,40,57,18x32,8x32,89.918,13709,13709,0,0,18430,16,16,40
io8_l2n1p1_l4p4n1_d1d2,8.955,384,320,48561,50145,540,40,153,40,18x32,8x32,451.779,37317,37317,0,0,39187,128,128,320
io8_l2n1p1_l4p8n1,8.571,48,40,33506,19282,1051,89,40,89,18x32,8x32,109.628,23127,23127,0,0,33945,16,16,40
io8_l2n1p1_l4p8n1_d1d2,7.966,384,320,77475,49953,1052,33,153,33,18x32,8x32,465.452,49492,49492,0,0,64725,128,128,320
io8_l2n1p2_l4n1n1,7.966,32,5,1230,2782,34,28,28,28,18x32,8x32,26.839,1569,1569,0,0,1360,0,32,5
io8_l2n1p2_l4n1n1_d1d2,8.847,256,5,1692,12155,35,28,29,28,18x32,8x32,95.838,5320,5320,0,0,932,0,256,5
io8_l2n1p2_l4n1n2,7.969,32,5,1319,2794,36,29,28,29,18x32,8x32,28.011,1563,1563,0,0,1215,0,32,5
io8_l2n1p2_l4n1n2_d1d2,7.969,256,5,1819,12555,37,29,29,29,18x32,8x32,101.113,5720,5720,0,0,3800,0,256,5
io8_l2n1p2_l4n1n4,9.085,32,5,1344,3079,40,35,28,35,18x32,8x32,28.72,1692,1692,0,0,1078,0,32,5
io8_l2n1p2_l4n1n4_d1d2,8.967,256,5,2002,13674,41,35,29,35,18x32,8x32,99.886,5370,5370,0,0,1042,0,256,5
io8_l2n1p2_l4n1n8,7.966,32,40,4124,5223,48,28,42,28,18x32,8x32,57.439,3619,3619,0,0,2798,0,32,40
io8_l2n1p2_l4n1n8_d1d2,7.966,256,5,2520,9205,49,28,29,28,18x32,8x32,102.959,6064,6064,0,0,3843,0,256,5
io8_l2n1p2_l4n1p1,7.966,32,5,1259,2853,35,28,29,28,18x32,8x32,29.103,1641,1641,0,0,1382,0,32,5
io8_l2n1p2_l4n1p1_d1d2,8.847,256,5,1718,8590,36,28,30,28,18x32,8x32,95.765,5367,5367,0,0,954,0,256,5
io8_l2n1p2_l4n1p2,7.969,32,5,1347,2858,37,29,29,29,18x32,8x32,29.062,1729,1729,0,0,1343,0,32,5
io8_l2n1p2_l4n1p2_d1d2,7.969,256,5,1855,8817,38,29,30,29,18x32,8x32,102.231,6442,6442,0,0,4346,0,256,5
io8_l2n1p2_l4n1p4,9.085,32,5,1421,3096,41,35,29,35,18x32,8x32,28.98,1815,1815,0,0,1189,0,32,5
io8_l2n1p2_l4n1p4_d1d2,8.967,256,5,1907,8871,42,35,30,35,18x32,8x32,99.683,5790,5790,0,0,1073,0,256,5
io8_l2n1p2_l4n1p8,7.966,40,40,4762,5578,49,28,43,28,18x32,8x32,58.644,3465,3459,0,6,2955,8,24,40
io8_l2n1p2_l4n1p8_d1d2,7.966,320,40,9135,14119,50,28,44,28,18x32,8x32,137.376,7821,7814,0,7,5629,64,192,40
io8_l2n1p2_l4p1n1,7.966,48,40,9807,7279,158,34,40,34,18x32,8x32,69.712,6616,6616,0,0,8133,16,16,40
