prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io4_l1p2n1_l3n1p2,9.362,8,26,6368,6747,270,44,19,44,54.124,4565,4053,512,0,5494,4,0,26
io4_l1p2n1_l3n1p2_d1d2,9.362,24,26,8726,8319,270,27,19,27,63.372,6361,5849,512,0,7887,8,8,26
io4_l1p2n1_l3n1p4,9.4,8,26,6575,6802,276,43,21,43,53.129,4663,4151,512,0,5534,4,0,26
io4_l1p2n1_l3n1p4_d1d2,9.4,24,26,8858,8186,274,24,19,24,60.713,6148,5636,512,0,7874,8,8,26
io4_l1p2n1_l3p1n1,8.931,8,26,10261,8814,411,39,36,39,60.657,6475,5963,512,0,9444,4,0,26
io4_l1p2n1_l3p1n1_d1d2,8.931,32,26,11487,10142,398,23,23,23,62.037,7424,6912,512,0,10161,16,0,26
io4_l1p2n1_l3p2n1,8.788,8,26,11882,9181,539,42,36,42,63.824,7792,7280,512,0,10535,4,0,26
io4_l1p2n1_l3p2n1_d1d2,8.571,28,26,12510,10755,526,26,23,26,65.513,8933,8421,512,0,10622,12,4,26
io4_l1p2n1_l3p4n1,8.667,8,40,32334,18784,795,39,43,39,99.018,16874,13990,512,2372,26332,4,0,40
io4_l1p2n1_l3p4n1_d1d2,8.279,32,160,49269,32212,782,23,78,23,219.148,30807,24851,512,5444,37546,16,0,160
io4_l1p4n1_l3n1n1,8.659,8,40,29688,14773,522,69,24,69,78.84,12895,10011,512,2372,23398,4,0,40
io4_l1p4n1_l3n1n1_d1d2,8.034,32,160,45673,27343,523,21,73,21,217.988,26975,21019,512,5444,35304,16,0,160
io4_l1p4n1_l3n1n2,9.246,8,40,29752,14918,524,73,24,73,82.686,13040,10156,512,2372,23614,4,0,40
io4_l1p4n1_l3n1n2_d1d2,8.621,32,160,45784,27556,525,24,73,24,220.19,26037,20081,512,5444,34326,16,0,160
io4_l1p4n1_l3n1n4,9.631,8,40,29776,14950,529,72,25,72,85.408,12761,9877,512,2372,23507,4,0,40
io4_l1p4n1_l3n1n4_d1d2,8.659,32,160,45797,27466,529,21,73,21,224.357,27405,21449,512,5444,35358,16,0,160
io4_l1p4n1_l3n1p1,8.659,8,40,29716,14868,523,69,25,69,83.932,13088,10204,512,2372,23472,4,0,40
io4_l1p4n1_l3n1p1_d1d2,8.034,32,160,45699,27438,524,21,74,21,218.39,26354,20398,512,5444,33814,16,0,160
io4_l1p4n1_l3n1p2,9.246,8,40,29782,15015,526,73,26,73,87.701,13092,10208,512,2372,23594,4,0,40
io4_l1p4n1_l3n1p2_d1d2,8.621,32,160,45819,27653,526,24,74,24,221.218,26835,20879,512,5444,33963,16,0,160
io4_l1p4n1_l3n1p4,9.283,8,40,29925,15109,532,72,28,72,90.66,13055,10171,512,2372,23608,4,0,40
io4_l1p4n1_l3n1p4_d1d2,8.659,32,160,45951,27561,530,21,74,21,224.711,26533,20577,512,5444,34393,16,0,160
io4_l1p4n1_l3p1n1,8.744,8,40,32122,18151,667,68,43,68,97.579,14833,11949,512,2372,25881,4,0,40
io4_l1p4n1_l3p1n1_d1d2,8.72,32,160,48585,30915,654,20,78,20,225.278,28272,22316,512,5444,37937,16,0,160
io4_l1p4n1_l3p2n1,8.338,8,40,33263,19246,795,71,43,71,99.782,15715,12831,512,2372,26559,4,0,40
io4_l1p4n1_l3p2n1_d1d2,8.279,32,160,49672,32523,782,23,78,23,227.806,30391,24435,512,5444,38850,16,0,160
io4_l1p4n1_l3p4n1,7.984,8,40,33455,19224,1051,68,43,68,208.637,21468,16212,512,4744,33794,4,0,40
io4_l1p4n1_l3p4n1_d1d2,7.894,32,160,48226,31974,1038,20,78,20,380.823,38033,26633,512,10888,44165,16,0,160
io8_l1n1n1_l3n1n1,8.172,8,5,3238,2385,14,7,12,7,19.52,2322,1298,1024,0,2118,0,8,5
io8_l1n1n1_l3n1n1_d1d2,8.172,64,5,3234,3570,15,7,13,7,41.789,3470,2446,1024,0,3030,0,64,5
io8_l1n1n1_l3n1n2,8.172,8,5,3388,2492,16,9,12,9,20.566,2351,1327,1024,0,2219,0,8,5
io8_l1n1n1_l3n1n2_d1d2,8.172,64,5,3562,3961,17,8,13,8,37.499,3556,2532,1024,0,3139,0,64,5
io8_l1n1n1_l3n1n4,8.815,16,8,3676,2992,21,17,14,17,25.729,2548,1524,1024,0,2485,8,0,8
io8_l1n1n1_l3n1n4_d1d2,8.815,64,14,3939,4605,21,14,16,14,49.014,3760,2736,1024,0,3445,0,64,14
io8_l1n1n1_l3n1n8,9.071,16,11,3730,3228,31,14,17,14,29.109,2649,1625,1024,0,2445,8,0,11
io8_l1n1n1_l3n1n8_d1d2,9.044,64,17,4131,4547,29,7,17,7,52.566,3910,2886,1024,0,3446,0,64,17
io8_l1n1n1_l3n1p1,8.172,8,5,3273,2500,15,7,13,7,22.422,2478,1454,1024,0,2154,0,8,5
io8_l1n1n1_l3n1p1_d1d2,8.172,64,5,3266,3685,16,7,14,7,46.919,3646,2622,1024,0,3064,0,64,5
io8_l1n1n1_l3n1p2,8.172,16,5,3437,2622,18,9,14,9,22.383,2607,1583,1024,0,2350,8,0,5
io8_l1n1n1_l3n1p2_d1d2,8.172,64,5,3465,4072,18,8,14,8,43.058,3801,2777,1024,0,3235,0,64,5
io8_l1n1n1_l3n1p4,8.815,16,5,3611,3055,24,17,16,17,23.352,2746,1722,1024,0,2451,8,0,5
io8_l1n1n1_l3n1p4_d1d2,8.815,64,5,3597,4347,22,14,14,14,42.252,3824,2800,1024,0,3301,0,64,5
io8_l1n1n1_l3n1p8,8.172,16,5,3910,3257,36,14,20,14,23.307,2768,1744,1024,0,2759,8,0,5
io8_l1n1n1_l3n1p8_d1d2,8.172,64,5,3960,4151,30,7,14,7,41.955,3849,2825,1024,0,3539,0,64,5
io8_l1n1n1_l3p1n1,8.85,16,8,7132,7115,159,6,32,6,31.428,4417,3393,1024,0,6163,8,0,8
io8_l1n1n1_l3p1n1_d1d2,8.85,128,50,9429,11063,143,6,30,6,95.646,7347,6315,1032,0,8047,64,0,50
io8_l1n1n1_l3p2n1,8.913,8,5,13402,10816,287,7,31,7,33.484,5669,4645,1024,0,9404,0,8,5
io8_l1n1n1_l3p2n1_d1d2,8.913,64,5,12774,11354,271,7,15,7,47.104,7049,6025,1024,0,9461,0,64,5
io8_l1n1n1_l3p4n1,9.224,10,8,10810,8478,543,13,32,13,37.923,6293,5263,1030,0,8205,2,6,8
io8_l1n1n1_l3p4n1_d1d2,9.224,80,50,13894,12970,527,13,30,13,96.607,9365,8341,1024,0,11592,16,48,50
io8_l1n1n1_l3p8n1,8.797,16,80,57029,28844,1055,6,61,6,120.711,24593,18830,1024,4739,44037,8,0,80
io8_l1n1n1_l3p8n1_d1d2,8.815,128,640,123630,89258,1039,6,269,6,658.198,86170,63764,1024,21382,95616,64,0,640
io8_l1n1n2_l3n1n1,8.172,8,5,3410,2448,16,8,12,8,20.272,2271,1247,1024,0,2224,0,8,5
io8_l1n1n2_l3n1n1_d1d2,8.172,64,5,3584,3665,17,8,13,8,36.83,3502,2478,1024,0,3143,0,64,5
io8_l1n1n2_l3n1n2,7.307,8,5,3529,2553,18,10,12,10,18.34,2309,1285,1024,0,2294,0,8,5
io8_l1n1n2_l3n1n2_d1d2,7.307,64,5,3881,4054,19,9,13,9,33.086,3538,2514,1024,0,3221,0,64,5
io8_l1n1n2_l3n1n4,8.834,16,8,3831,3061,23,18,14,18,21.993,2588,1564,1024,0,2571,8,0,8
io8_l1n1n2_l3n1n4_d1d2,8.834,64,14,4258,4698,23,15,16,15,44.044,3766,2742,1024,0,3527,0,64,14
io8_l1n1n2_l3n1n8,8.759,16,11,3885,3310,33,15,17,15,25.67,2668,1644,1024,0,2525,8,0,11
io8_l1n1n2_l3n1n8_d1d2,9.063,64,17,4450,4654,31,8,17,8,46.994,3992,2968,1024,0,3528,0,64,17
io8_l1n1n2_l3n1p1,8.172,8,5,3445,2563,17,8,13,8,20.889,2482,1458,1024,0,2260,0,8,5
io8_l1n1n2_l3n1p1_d1d2,8.172,64,5,3616,5172,18,8,14,8,42.633,3644,2620,1024,0,3177,0,64,5
io8_l1n1n2_l3n1p2,8.172,16,5,3577,2679,20,10,14,10,22.058,2633,1609,1024,0,2423,8,0,5
io8_l1n1n2_l3n1p2_d1d2,8.172,64,5,3783,6945,20,9,14,9,39.865,3788,2764,1024,0,3315,0,64,5
io8_l1n1n2_l3n1p4,8.834,16,5,3765,3118,26,18,16,18,20.575,2765,1741,1024,0,2532,8,0,5
io8_l1n1n2_l3n1p4_d1d2,8.834,64,5,3916,7222,24,15,14,15,35.397,3895,2871,1024,0,3385,0,64,5
io8_l1n1n2_l3n1p8,8.759,16,5,4065,3336,38,15,20,15,22.083,2773,1749,1024,0,2839,8,0,5
io8_l1n1n2_l3n1p8_d1d2,8.759,64,5,4279,7038,32,8,14,8,34.096,3834,2810,1024,0,3621,0,64,5
io8_l1n1n2_l3p1n1,9.437,16,8,7287,7181,161,7,32,7,30.701,4463,3439,1024,0,6239,8,0,8
io8_l1n1n2_l3p1n1_d1d2,9.437,128,50,9748,15793,145,7,30,7,88.351,7330,6298,1032,0,8130,64,0,50
io8_l1n1n2_l3p2n1,8.635,8,5,13545,10833,289,8,31,8,32.324,5702,4678,1024,0,9522,0,8,5
io8_l1n1n2_l3p2n1_d1d2,8.635,64,5,13093,12107,273,8,15,8,42.048,7339,6315,1024,0,9555,0,64,5
io8_l1n1n2_l3p4n1,9.158,10,8,10949,8494,545,14,32,14,33.435,6063,5039,1024,0,7820,2,6,8
io8_l1n1n2_l3p4n1_d1d2,9.158,80,50,14213,13723,529,14,30,14,92.716,9471,8441,1030,0,11743,16,48,50
io8_l1n1n2_l3p8n1,8.518,16,80,57184,28927,1057,7,61,7,116.24,24169,18406,1024,4739,44838,8,0,80
io8_l1n1n2_l3p8n1_d1d2,7.969,128,640,123949,90051,1041,7,269,7,659.64,85863,63457,1024,21382,95710,64,0,640
io8_l1n1n4_l3n1n1,8.815,8,14,3943,3092,20,14,15,14,31.669,2564,1540,1024,0,2598,0,8,14
io8_l1n1n4_l3n1n1_d1d2,8.815,64,14,3939,4313,21,14,16,14,49.798,3747,2723,1024,0,3445,0,64,14
io8_l1n1n4_l3n1n2,8.834,8,14,4062,3197,22,16,15,16,30.699,2637,1613,1024,0,2666,0,8,14
io8_l1n1n4_l3n1n2_d1d2,8.834,64,14,4236,4702,23,15,16,15,43.981,3776,2752,1024,0,3523,0,64,14
io8_l1n1n4_l3n1n4,8.172,16,14,4190,3574,27,24,16,24,33.651,2766,1742,1024,0,2842,8,0,14
io8_l1n1n4_l3n1n4_d1d2,8.172,64,14,4133,4998,27,21,16,21,45.541,3794,2770,1024,0,3544,0,64,14
io8_l1n1n4_l3n1n8,9.071,16,14,4084,3714,37,21,18,21,35.584,2871,1847,1024,0,2699,8,0,14
io8_l1n1n4_l3n1n8_d1d2,9.044,64,17,4325,4956,35,14,17,14,50.339,3954,2930,1024,0,3541,0,64,17
io8_l1n1n4_l3n1p1,8.815,8,14,3978,3207,21,14,16,14,35.292,2710,1686,1024,0,2634,0,8,14
io8_l1n1n4_l3n1p1_d1d2,8.815,64,14,3971,6284,22,14,17,14,57.014,3911,2887,1024,0,3479,0,64,14
io8_l1n1n4_l3n1p2,8.834,16,14,4110,3314,24,16,17,16,35.838,2846,1822,1024,0,2794,8,0,14
io8_l1n1n4_l3n1p2_d1d2,8.834,64,14,4138,8048,24,15,17,15,52.035,4009,2985,1024,0,3616,0,64,14
io8_l1n1n4_l3n1p4,8.172,16,14,4284,3743,30,24,19,24,35.955,3011,1987,1024,0,2897,8,0,14
io8_l1n1n4_l3n1p4_d1d2,8.172,64,14,4270,8319,28,21,17,21,47.407,4073,3049,1024,0,3684,0,64,14
io8_l1n1n4_l3n1p8,8.797,16,14,4584,3960,42,21,23,21,35.925,3104,2080,1024,0,3211,8,0,14
io8_l1n1n4_l3n1p8_d1d2,8.797,64,14,4634,8138,36,14,17,14,46.645,4056,3032,1024,0,3924,0,64,14
io8_l1n1n4_l3p1n1,9.474,16,14,7646,7674,165,13,34,13,40.897,4626,3602,1024,0,6512,8,0,14
io8_l1n1n4_l3p1n1_d1d2,9.474,128,50,9623,16497,149,13,30,13,97.731,7311,6287,1024,0,8143,64,0,50
io8_l1n1n4_l3p2n1,9.538,8,14,14076,11473,293,14,34,14,45.733,5974,4950,1024,0,9879,0,8,14
io8_l1n1n4_l3p2n1_d1d2,9.538,64,14,13448,13207,277,14,18,14,49.195,7676,6652,1024,0,9861,0,64,14
io8_l1n1n4_l3p4n1,9.848,10,14,11320,8989,549,20,34,20,45.671,6564,5534,1030,0,8464,2,6,14
io8_l1n1n4_l3p4n1_d1d2,9.848,80,50,14088,14421,533,20,30,20,98.563,9394,8370,1024,0,12712,16,48,50
io8_l1n1n4_l3p8n1,9.421,16,80,57223,29165,1061,13,61,13,133.328,25214,19451,1024,4739,44431,8,0,80
io8_l1n1n4_l3p8n1_d1d2,8.172,128,640,123824,90776,1045,13,269,13,710.784,86273,63867,1024,21382,95907,64,0,640
io8_l1n1n8_l3n1n1,9.063,8,14,3978,2901,28,7,15,7,33.103,2631,1607,1024,0,2629,0,8,14
io8_l1n1n8_l3n1n1_d1d2,9.044,64,17,4131,4547,29,7,17,7,51.841,3923,2899,1024,0,3443,0,64,17
io8_l1n1n8_l3n1n2,9.071,8,14,4097,3016,30,9,15,9,31.522,2642,1618,1024,0,2699,0,8,14
io8_l1n1n8_l3n1n2_d1d2,9.063,64,17,4442,4958,31,8,17,8,46.82,4055,3031,1024,0,3526,0,64,17
io8_l1n1n8_l3n1n4,8.797,16,14,4225,3390,35,17,16,17,35.067,2832,1808,1024,0,2867,8,0,14
io8_l1n1n8_l3n1n4_d1d2,9.044,64,17,4325,5248,35,14,17,14,49.796,3976,2952,1024,0,3537,0,64,17
io8_l1n1n8_l3n1n8,9.006,16,14,4119,3509,45,14,18,14,34.033,2965,1941,1024,0,2728,8,0,14
io8_l1n1n8_l3n1n8_d1d2,8.759,64,17,4357,5063,43,7,17,7,48.405,4192,3168,1024,0,3440,0,64,17
io8_l1n1n8_l3n1p1,9.063,8,14,4013,3016,29,7,16,7,34.924,2818,1794,1024,0,2667,0,8,14
io8_l1n1n8_l3n1p1_d1d2,9.044,64,17,4163,4662,30,7,18,7,58.3,4075,3051,1024,0,3477,0,64,17
io8_l1n1n8_l3n1p2,9.071,16,14,4145,3117,32,9,17,9,35.453,2938,1914,1024,0,2833,8,0,14
io8_l1n1n8_l3n1p2_d1d2,9.063,64,17,4330,5031,32,8,18,8,53.125,4257,3233,1024,0,3612,0,64,17
io8_l1n1n8_l3n1p4,8.797,16,14,4319,3550,38,17,19,17,36.293,3097,2073,1024,0,2930,8,0,14
io8_l1n1n8_l3n1p4_d1d2,8.797,64,17,4462,5304,36,14,18,14,50.806,4232,3208,1024,0,3680,0,64,17
io8_l1n1n8_l3n1p8,9.044,16,14,4618,3743,50,14,23,14,37.359,3194,2170,1024,0,3236,8,0,14
io8_l1n1n8_l3n1p8_d1d2,9.025,64,17,4825,5099,44,7,18,7,48.733,4379,3355,1024,0,3915,0,64,17
io8_l1n1n8_l3p1n1,9.706,16,14,7681,7467,173,6,34,6,41.258,4761,3737,1024,0,6537,8,0,14
io8_l1n1n8_l3p1n1_d1d2,9.071,128,50,9655,11483,157,6,30,6,93.774,7493,6461,1032,0,8044,64,0,50
io8_l1n1n8_l3p2n1,9.785,8,14,14111,11204,301,7,34,7,47.86,6372,5300,1072,0,9954,0,8,14
io8_l1n1n8_l3p2n1_d1d2,9.766,64,17,13640,12205,285,7,19,7,55.96,7832,6808,1024,0,10101,0,64,17
io8_l1n1n8_l3p4n1,10.018,10,14,11355,8716,557,13,34,13,47.927,7300,6276,1024,0,8405,2,6,14
io8_l1n1n8_l3p4n1_d1d2,9.317,80,50,14120,13288,541,13,30,13,97.822,9856,8832,1024,0,10538,16,48,50
io8_l1n1n8_l3p8n1,9.668,16,80,57002,28961,1069,6,61,6,143.403,25847,20084,1024,4739,44584,8,0,80
io8_l1n1n8_l3p8n1_d1d2,9.044,128,640,123856,89714,1053,6,269,6,737.132,86205,63799,1024,21382,96090,64,0,640
io8_l1n1p1_l3n1n1,8.172,8,5,3267,2500,15,7,13,7,23.401,2690,1666,1024,0,2289,0,8,5
io8_l1n1p1_l3n1n1_d1d2,8.172,64,5,3266,3685,16,7,14,7,48.309,3593,2569,1024,0,3064,0,64,5
io8_l1n1p1_l3n1n2,8.172,8,5,3417,2607,17,9,13,9,22.154,2509,1485,1024,0,2317,0,8,5
io8_l1n1p1_l3n1n2_d1d2,8.172,64,5,3594,4076,18,8,14,8,43.551,3655,2631,1024,0,3172,0,64,5
io8_l1n1p1_l3n1n4,8.815,16,8,3705,3107,22,17,15,17,28.638,2737,1713,1024,0,2518,8,0,8
io8_l1n1p1_l3n1n4_d1d2,8.815,64,14,3971,4720,22,14,17,14,58.833,3908,2884,1024,0,3470,0,64,14
io8_l1n1p1_l3n1n8,9.071,16,11,3759,3343,32,14,18,14,33.544,2841,1817,1024,0,2478,8,0,11
io8_l1n1p1_l3n1n8_d1d2,9.044,64,17,4163,4662,30,7,18,7,64.112,4088,3064,1024,0,3481,0,64,17
io8_l1n1p1_l3n1p1,8.172,8,5,3302,2615,16,7,14,7,27.309,2575,1551,1024,0,2187,0,8,5
io8_l1n1p1_l3n1p1_d1d2,8.172,64,5,3298,3800,17,7,15,7,60.315,3789,2765,1024,0,3099,0,64,5
io8_l1n1p1_l3n1p2,8.172,16,5,3466,2737,19,9,15,9,27.553,2725,1701,1024,0,2383,8,0,5
io8_l1n1p1_l3n1p2_d1d2,8.172,64,5,3497,4187,19,8,15,8,56.655,3952,2928,1024,0,3267,0,64,5
io8_l1n1p1_l3n1p4,8.815,16,5,3640,3170,25,17,17,17,27.146,2853,1829,1024,0,2484,8,0,5
io8_l1n1p1_l3n1p4_d1d2,8.815,64,5,3629,4462,23,14,15,14,52.157,3978,2954,1024,0,3335,0,64,5
io8_l1n1p1_l3n1p8,8.172,16,5,3939,3372,37,14,21,14,26.825,2876,1852,1024,0,2792,8,0,5
io8_l1n1p1_l3n1p8_d1d2,8.172,64,5,3992,4266,31,7,15,7,50.906,3954,2930,1024,0,3574,0,64,5
io8_l1n1p1_l3p1n1,8.85,16,8,7161,7230,160,6,33,6,38.158,4534,3510,1024,0,6203,8,0,8
io8_l1n1p1_l3p1n1_d1d2,8.85,128,50,9461,11178,144,6,31,6,110.436,7418,6386,1032,0,8091,64,0,50
io8_l1n1p1_l3p2n1,8.913,8,5,13431,10947,288,7,32,7,37.461,5819,4795,1024,0,9431,0,8,5
io8_l1n1p1_l3p2n1_d1d2,8.913,64,5,12806,11485,272,7,16,7,49.273,7371,6347,1024,0,9511,0,64,5
io8_l1n1p1_l3p4n1,9.224,10,8,10835,8609,544,13,33,13,40.219,6164,5140,1024,0,7743,2,6,8
io8_l1n1p1_l3p4n1_d1d2,9.224,80,50,13926,13101,528,13,31,13,113.48,9743,8719,1024,0,10609,16,48,50
io8_l1n1p1_l3p8n1,8.797,16,80,57058,28959,1056,6,62,6,130.846,24718,18955,1024,4739,44030,8,0,80
io8_l1n1p1_l3p8n1_d1d2,8.815,128,640,123662,89373,1040,6,270,6,740.794,86328,63922,1024,21382,95695,64,0,640
io8_l1n1p2_l3n1n1,8.172,8,5,3463,2559,17,8,13,8,22.746,2552,1528,1024,0,2379,0,8,5
io8_l1n1p2_l3n1n1_d1d2,8.172,64,5,3430,3784,18,8,14,8,44.174,4078,3054,1024,0,3449,0,64,5
io8_l1n1p2_l3n1n2,8.172,8,5,3581,2660,19,10,13,10,21.717,2589,1565,1024,0,2448,0,8,5
io8_l1n1p2_l3n1n2_d1d2,8.172,64,5,3726,4169,20,9,14,9,38.314,4258,3234,1024,0,3523,0,64,5
io8_l1n1p2_l3n1n4,8.834,16,8,3837,3145,24,18,15,18,28.881,2796,1772,1024,0,2682,8,0,8
io8_l1n1p2_l3n1n4_d1d2,8.834,64,14,4103,4804,24,15,17,15,52.01,4251,3227,1024,0,3833,0,64,14
io8_l1n1p2_l3n1n8,8.759,16,11,3891,3378,34,15,18,15,31.415,2917,1893,1024,0,2610,8,0,11
io8_l1n1p2_l3n1n8_d1d2,9.063,64,17,4295,4743,32,8,18,8,55.942,4465,3441,1024,0,3830,0,64,17
io8_l1n1p2_l3n1p1,8.172,8,5,3498,2674,18,8,14,8,25.584,2617,1593,1024,0,2383,0,8,5
io8_l1n1p2_l3n1p1_d1d2,8.172,64,5,3462,3899,19,8,15,8,53.013,4177,3153,1024,0,3491,0,64,5
io8_l1n1p2_l3n1p2,8.172,16,5,3598,2775,21,10,15,10,26.187,2810,1786,1024,0,2513,8,0,5
io8_l1n1p2_l3n1p2_d1d2,8.172,64,5,3597,4265,21,9,15,9,47.699,4388,3364,1024,0,3595,0,64,5
io8_l1n1p2_l3n1p4,8.834,16,5,3772,3206,27,18,17,18,26.159,2986,1962,1024,0,2648,8,0,5
io8_l1n1p2_l3n1p4_d1d2,8.834,64,5,3729,4538,25,15,15,15,45.05,4307,3283,1024,0,3651,0,64,5
io8_l1n1p2_l3n1p8,8.759,16,5,4071,3404,39,15,21,15,27.035,2932,1908,1024,0,2924,8,0,5
io8_l1n1p2_l3n1p8_d1d2,8.759,64,5,4092,4338,33,8,15,8,43.412,4313,3289,1024,0,3892,0,64,5
io8_l1n1p2_l3p1n1,9.437,16,8,7293,7265,162,7,33,7,37.11,4599,3575,1024,0,6337,8,0,8
io8_l1n1p2_l3p1n1_d1d2,9.437,128,50,9561,11253,146,7,31,7,102.482,7724,6692,1032,0,8689,64,0,50
io8_l1n1p2_l3p2n1,9.5,8,5,13595,10980,290,8,32,8,36.229,6216,5192,1024,0,9560,0,8,5
io8_l1n1p2_l3p2n1_d1d2,9.5,64,5,12938,12254,274,8,16,8,46.435,7846,6822,1024,0,9668,0,64,5
io8_l1n1p2_l3p4n1,9.811,10,8,10967,8626,546,14,33,14,42.316,6425,5401,1024,0,8100,2,6,8
io8_l1n1p2_l3p4n1_d1d2,9.811,80,50,14026,13855,530,14,31,14,105.266,9773,8743,1030,0,10516,16,48,50
io8_l1n1p2_l3p8n1,9.383,16,80,57190,28995,1058,7,62,7,136.43,24326,18563,1024,4739,44866,8,0,80
io8_l1n1p2_l3p8n1_d1d2,8.834,128,640,123762,90157,1042,7,270,7,723.219,86303,63897,1024,21382,95761,64,0,640
io8_l1n1p4_l3n1n1,8.815,8,5,3595,2834,21,14,13,14,23.672,2678,1654,1024,0,2446,0,8,5
io8_l1n1p4_l3n1n1_d1d2,8.815,64,5,3594,4055,22,14,14,14,40.786,3978,2954,1024,0,3422,0,64,5
io8_l1n1p4_l3n1n2,8.834,8,5,3714,2937,23,16,13,16,23.514,2720,1696,1024,0,2516,0,8,5
io8_l1n1p4_l3n1n2_d1d2,8.834,64,5,3890,4438,24,15,14,15,35.362,4013,2989,1024,0,3495,0,64,5
io8_l1n1p4_l3n1n4,8.172,16,8,3937,3409,28,24,15,24,28.743,2864,1840,1024,0,2719,8,0,8
io8_l1n1p4_l3n1n4_d1d2,8.172,64,14,4267,5071,28,21,17,21,47.939,4181,3157,1024,0,3802,0,64,14
io8_l1n1p4_l3n1n8,8.988,16,11,4023,3661,38,21,18,21,31.387,3019,1995,1024,0,2711,8,0,11
io8_l1n1p4_l3n1n8_d1d2,8.797,64,17,4459,5012,36,14,18,14,50.544,4341,3317,1024,0,3802,0,64,17
io8_l1n1p4_l3n1p1,8.815,8,5,3630,2949,22,14,14,14,26.045,2778,1754,1024,0,2482,0,8,5
io8_l1n1p4_l3n1p1_d1d2,8.815,64,5,3626,4170,23,14,15,14,49.546,4126,3102,1024,0,3456,0,64,5
io8_l1n1p4_l3n1p2,8.834,16,5,3730,3048,25,16,15,16,26.078,2900,1876,1024,0,2612,8,0,5
io8_l1n1p4_l3n1p2_d1d2,8.834,64,5,3761,4534,25,15,15,15,42.68,4245,3221,1024,0,3560,0,64,5
io8_l1n1p4_l3n1p4,8.172,16,5,3840,3457,31,24,17,24,26.756,2997,1973,1024,0,2651,8,0,5
io8_l1n1p4_l3n1p4_d1d2,8.172,64,5,3829,4785,29,21,15,21,39.427,4178,3154,1024,0,3562,0,64,5
io8_l1n1p4_l3n1p8,8.797,16,5,4139,3671,43,21,21,21,26.808,3080,2056,1024,0,2975,8,0,5
io8_l1n1p4_l3n1p8_d1d2,8.797,64,5,4192,4601,37,14,15,14,37.122,4184,3160,1024,0,3803,0,64,5
io8_l1n1p4_l3p1n1,9.474,16,8,7361,7518,166,13,33,13,37.931,4762,3738,1024,0,6362,8,0,8
io8_l1n1p4_l3p1n1_d1d2,9.474,128,50,9725,11513,150,13,31,13,98.212,7672,6644,1028,0,8393,64,0,50
io8_l1n1p4_l3p2n1,9.538,8,5,13727,11215,294,14,32,14,37.423,6035,5011,1024,0,9751,0,8,5
io8_l1n1p4_l3p2n1_d1d2,9.538,64,5,13102,12949,278,14,16,14,43.941,8002,6978,1024,0,10185,0,64,5
io8_l1n1p4_l3p4n1,9.848,10,8,11035,8847,550,20,33,20,40.792,6202,5178,1024,0,7939,2,6,8
io8_l1n1p4_l3p4n1_d1d2,9.848,80,50,14126,14538,534,20,31,20,100.133,9820,8796,1024,0,11270,16,48,50
io8_l1n1p4_l3p8n1,9.421,16,80,57258,29269,1062,13,62,13,135.844,24463,18700,1024,4739,44373,8,0,80
io8_l1n1p4_l3p8n1_d1d2,8.172,128,640,123862,90881,1046,13,270,13,745.29,86268,63862,1024,21382,95862,64,0,640
io8_l1n1p8_l3n1n1,8.172,8,5,3958,2638,29,7,13,7,23.913,2701,1677,1024,0,2818,0,8,5
io8_l1n1p8_l3n1n1_d1d2,8.172,64,5,3960,4151,30,7,14,7,39.386,3820,2796,1024,0,3538,0,64,5
io8_l1n1p8_l3n1n2,8.759,8,5,4077,2753,31,9,13,9,22.816,2682,1658,1024,0,2888,0,8,5
io8_l1n1p8_l3n1n2_d1d2,8.759,64,5,4271,4558,32,8,14,8,33.057,3836,2812,1024,0,3621,0,64,5
io8_l1n1p8_l3n1n4,8.797,16,8,4301,3226,36,17,15,17,27.982,2775,1751,1024,0,3090,8,0,8
io8_l1n1p8_l3n1n4_d1d2,8.797,64,14,4634,5182,36,14,17,14,46.824,4191,3167,1024,0,3925,0,64,14
io8_l1n1p8_l3n1n8,9.063,16,11,4386,3456,46,14,18,14,33.773,3180,2156,1024,0,3080,8,0,11
io8_l1n1p8_l3n1n8_d1d2,9.025,64,17,4825,5099,44,7,18,7,48.627,4378,3354,1024,0,3917,0,64,17
io8_l1n1p8_l3n1p1,8.172,8,5,3993,2753,30,7,14,7,27.484,2737,1713,1024,0,2854,0,8,5
io8_l1n1p8_l3n1p1_d1d2,8.172,64,5,3992,4266,31,7,15,7,47.563,3957,2933,1024,0,3572,0,64,5
io8_l1n1p8_l3n1p2,8.759,16,5,4093,2848,33,9,15,9,27.318,2779,1755,1024,0,2984,8,0,5
io8_l1n1p8_l3n1p2_d1d2,8.759,64,5,4127,4626,33,8,15,8,41.661,4089,3065,1024,0,3674,0,64,5
io8_l1n1p8_l3n1p4,8.797,16,5,4203,3273,39,17,17,17,27.548,2956,1932,1024,0,3023,8,0,5
io8_l1n1p8_l3n1p4_d1d2,8.797,64,5,4195,4893,37,14,15,14,37.991,4070,3046,1024,0,3679,0,64,5
io8_l1n1p8_l3n1p8,8.759,16,5,4406,3474,51,14,21,14,26.815,3006,1982,1024,0,3242,8,0,5
