prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits),vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io4_l2n1p4_l5n1p4_l7n1n1_d1d2,7.966,112,5,1914,6677,58,25,33,25,14x32,4x32,35.543,2912,2912,0,0,2064,0,112,5
io4_l2n1p4_l5n1p4_l7n1n2,9.047,56,5,1648,3120,60,28,32,28,14x32,4x32,23.227,1812,1812,0,0,1032,28,0,5
io4_l2n1p4_l5n1p4_l7n1n2_d1d2,8.48,112,5,2081,6941,61,28,33,28,14x32,4x32,36.769,3002,3002,0,0,2073,0,112,5
io4_l2n1p4_l5n1p4_l7n1n4,8.553,56,20,2944,4018,66,25,38,25,14x32,4x32,37.954,2674,2674,0,0,2031,28,0,20
io4_l2n1p4_l5n1p4_l7n1n4_d1d2,7.966,112,20,4336,6921,67,25,39,25,14x32,4x32,49.839,3924,3924,0,0,2935,0,112,20
io4_l2n1p4_l5n1p4_l7n1p1,7.966,56,7,2404,3380,58,25,34,25,14x32,4x32,27.753,1902,1894,0,8,1652,28,0,7
io4_l2n1p4_l5n1p4_l7n1p1_d1d2,7.966,112,7,3058,5963,59,25,35,25,14x32,4x32,39.572,3143,3135,0,8,2298,0,112,7
io4_l2n1p4_l5n1p4_l7n1p2,8.423,56,14,2988,4131,61,28,37,28,14x32,4x32,35.126,2424,2416,0,8,1870,28,0,14
io4_l2n1p4_l5n1p4_l7n1p2_d1d2,7.966,112,14,3949,6648,62,28,38,28,14x32,4x32,45.281,3684,3676,0,8,2789,0,112,14
io4_l2n1p4_l5n1p4_l7n1p4,7.966,56,28,3979,4906,67,25,43,25,14x32,4x32,43.125,3420,3413,0,7,2850,28,0,28
io4_l2n1p4_l5n1p4_l7n1p4_d1d2,7.966,112,28,5446,7837,68,25,44,25,14x32,4x32,58.227,4654,4648,0,6,3770,0,112,28
io4_l2n1p4_l5n1p4_l7p1n1,8.553,56,56,10397,9775,244,39,52,39,14x32,4x32,68.819,8689,8689,0,0,8652,28,0,56
io4_l2n1p4_l5n1p4_l7p1n1_d1d2,7.966,176,56,13937,17367,245,39,53,39,14x32,4x32,87.702,11436,11436,0,0,11484,64,48,56
io4_l2n1p4_l5n1p4_l7p2n1,8.572,56,56,9984,11431,436,55,52,55,14x32,4x32,72.387,9271,9271,0,0,8230,28,0,56
io4_l2n1p4_l5n1p4_l7p2n1_d1d2,9.01,176,112,19422,24161,437,42,77,42,14x32,4x32,133.179,17720,17720,0,0,16363,64,48,112
io4_l2n1p4_l5n1p4_l7p4n1,8.609,56,56,10409,13871,820,87,52,87,14x32,4x32,73.384,9380,9380,0,0,8489,28,0,56
io4_l2n1p4_l5n1p4_l7p4n1_d1d2,8.553,176,224,36937,33802,821,39,125,39,14x32,4x32,225.365,32316,32316,0,0,31537,58,48,224
io4_l2p1n1_l5p1n1_l7n1n1,7.984,56,14,2659,7868,409,92,27,92,14x32,4x32,35.185,1881,1881,0,0,1983,28,0,14
io4_l2p1n1_l5p1n1_l7n1n1_d1d2,8.646,144,26,3799,16834,410,92,32,92,14x32,4x32,53.313,4146,4146,0,0,3385,32,80,26
io4_l2p1n1_l5p1n1_l7n1n2,9.788,56,14,2543,8032,412,95,27,95,14x32,4x32,33.581,2007,2007,0,0,1593,28,0,14
io4_l2p1n1_l5p1n1_l7n1n2_d1d2,8.638,144,26,3966,17061,413,95,32,95,14x32,4x32,53.331,4229,4229,0,0,3394,32,80,26
io4_l2p1n1_l5p1n1_l7n1n4,9.294,56,20,3359,8585,418,92,30,92,14x32,4x32,36.976,2693,2693,0,0,2209,28,0,20
io4_l2p1n1_l5p1n1_l7n1n4_d1d2,8.646,144,32,6053,16174,419,92,35,92,14x32,4x32,56.108,4978,4978,0,0,4063,32,80,32
io4_l2p1n1_l5p1n1_l7n1p1,7.984,56,16,3292,8354,410,92,29,92,14x32,4x32,38.303,2119,2111,0,8,2218,28,0,16
io4_l2p1n1_l5p1n1_l7n1p1_d1d2,8.646,144,28,5255,15628,411,92,34,92,14x32,4x32,55.078,4290,4282,0,8,3618,32,80,28
io4_l2p1n1_l5p1n1_l7n1p2,9.164,56,20,3716,8980,413,95,31,95,14x32,4x32,40.19,2576,2568,0,8,2229,28,0,20
io4_l2p1n1_l5p1n1_l7n1p2_d1d2,8.646,144,32,5986,16188,414,95,36,95,14x32,4x32,59.438,4793,4785,0,8,4046,32,80,32
io4_l2p1n1_l5p1n1_l7n1p4,8.707,56,28,4394,9505,419,92,35,92,14x32,4x32,44.618,3440,3433,0,7,3025,28,0,28
io4_l2p1n1_l5p1n1_l7n1p4_d1d2,8.646,144,40,7163,17126,420,92,40,92,14x32,4x32,62.51,5583,5577,0,6,4895,32,80,40
io4_l2p1n1_l5p1n1_l7p1n1,8.726,56,56,10876,14324,596,106,44,106,14x32,4x32,72.271,8723,8723,0,0,9090,28,0,56
io4_l2p1n1_l5p1n1_l7p1n1_d1d2,8.646,208,56,15092,26054,597,106,45,106,14x32,4x32,85.754,12360,12360,0,0,12378,92,16,56
io4_l2p1n1_l5p1n1_l7p2n1,8.746,56,56,10442,15948,788,122,44,122,14x32,4x32,71.435,9247,9247,0,0,8598,28,0,56
io4_l2p1n1_l5p1n1_l7p2n1_d1d2,9.183,208,112,20577,32128,789,109,69,109,14x32,4x32,126.408,18319,18319,0,0,18246,96,12,112
io4_l2p1n1_l5p1n1_l7p4n1,8.785,56,56,10867,18308,1172,154,44,154,14x32,4x32,72.684,9416,9416,0,0,8929,28,0,56
io4_l2p1n1_l5p1n1_l7p4n1_d1d2,8.726,208,224,38078,42498,1173,106,117,106,14x32,4x32,221.541,32875,32875,0,0,33586,94,16,224
io4_l2p2n1_l5p2n1_l7n1n1,10.062,56,26,7220,11667,665,145,31,145,14x32,4x32,70.462,6431,6431,0,0,6055,28,0,26
io4_l2p2n1_l5p2n1_l7n1n1_d1d2,8.963,128,26,9611,17695,666,98,32,98,14x32,4x32,72.974,9129,9129,0,0,9995,16,96,26
io4_l2p2n1_l5p2n1_l7n1n2,10.099,56,26,7040,11768,668,148,31,148,14x32,4x32,69.048,6327,6327,0,0,5970,28,0,26
io4_l2p2n1_l5p2n1_l7n1n2_d1d2,8.926,128,26,10044,18021,669,101,32,101,14x32,4x32,77.446,9672,9672,0,0,8651,16,94,26
io4_l2p2n1_l5p2n1_l7n1n4,10.062,56,32,7856,12325,674,145,34,145,14x32,4x32,73.181,7288,7288,0,0,6595,28,0,32
io4_l2p2n1_l5p2n1_l7n1n4_d1d2,8.944,128,32,11617,17724,675,98,35,98,14x32,4x32,77.6,10143,10143,0,0,11125,16,92,32
io4_l2p2n1_l5p2n1_l7n1p1,9.475,56,28,7732,12008,666,145,33,145,14x32,4x32,72.596,6103,6095,0,8,6164,28,0,28
io4_l2p2n1_l5p2n1_l7n1p1_d1d2,8.963,128,28,10703,17111,667,98,34,98,14x32,4x32,76.973,9381,9373,0,8,9041,16,80,28
io4_l2p2n1_l5p2n1_l7n1p2,9.475,56,32,8156,12647,669,148,35,148,14x32,4x32,76.029,6909,6901,0,8,6548,28,0,32
io4_l2p2n1_l5p2n1_l7n1p2_d1d2,8.926,128,32,11658,17799,670,101,36,101,14x32,4x32,80.39,10085,10077,0,8,9238,16,96,32
io4_l2p2n1_l5p2n1_l7n1p4,9.475,56,40,8827,13229,675,145,39,145,14x32,4x32,77.637,7742,7735,0,7,7348,28,0,40
io4_l2p2n1_l5p2n1_l7n1p4_d1d2,8.925,128,40,12643,18625,676,98,40,98,14x32,4x32,82.285,11116,11110,0,6,9978,16,96,40
io4_l2p2n1_l5p2n1_l7p1n1,9.494,56,56,14047,17752,852,159,44,159,14x32,4x32,91.804,13296,13296,0,0,12816,28,0,56
io4_l2p2n1_l5p2n1_l7p1n1_d1d2,8.926,192,56,18854,27682,853,112,45,112,14x32,4x32,98.666,17967,17967,0,0,15489,76,32,56
io4_l2p2n1_l5p2n1_l7p2n1,9.514,56,56,13794,19377,1044,175,44,175,14x32,4x32,89.764,13960,13960,0,0,12488,24,0,56
io4_l2p2n1_l5p2n1_l7p2n1_d1d2,9.494,192,112,24371,33790,1045,115,69,115,14x32,4x32,148.466,23636,23636,0,0,20546,70,30,112
io4_l2p2n1_l5p2n1_l7p4n1,9.553,56,56,13995,21729,1428,207,44,207,14x32,4x32,89.199,14438,14438,0,0,12817,26,0,56
io4_l2p2n1_l5p2n1_l7p4n1_d1d2,9.037,192,224,41926,44140,1429,112,117,112,14x32,4x32,234.922,38330,38330,0,0,35745,78,32,224
io4_l2p4n1_l5p4n1_l7n1n1,7.984,56,46,32971,22990,1177,203,40,203,14x32,4x32,357.865,24786,20038,0,4748,33645,26,0,46
io4_l2p4n1_l5p4n1_l7n1n1_d1d2,8.537,160,101,54835,37438,1306,92,62,92,14x32,4x32,554.173,39241,32829,0,6412,50307,48,64,101
io4_l2p4n1_l5p4n1_l7n1n2,9.725,56,46,32841,23176,1180,206,40,206,14x32,4x32,358.02,24703,19955,0,4748,33363,28,0,46
io4_l2p4n1_l5p4n1_l7n1n2_d1d2,8.555,160,101,55002,37698,1309,95,62,95,14x32,4x32,578.568,39476,33064,0,6412,50549,48,64,101
io4_l2p4n1_l5p4n1_l7n1n4,9.23,56,46,32894,23011,1186,203,40,203,14x32,4x32,433.346,25300,20552,0,4748,33458,28,0,46
io4_l2p4n1_l5p4n1_l7n1n4_d1d2,8.593,160,101,56919,35716,1315,92,62,92,14x32,4x32,590.008,39875,33463,0,6412,50762,48,64,101
io4_l2p4n1_l5p4n1_l7n1p1,7.984,56,46,33384,23229,1178,203,41,203,14x32,4x32,460.718,24646,19890,0,4756,33718,24,0,46
io4_l2p4n1_l5p4n1_l7n1p1_d1d2,8.537,160,101,56324,35545,1307,92,63,92,14x32,4x32,759.529,39460,33040,0,6420,49979,48,48,101
io4_l2p4n1_l5p4n1_l7n1p2,9.101,56,46,33315,23428,1181,206,41,206,14x32,4x32,455.582,24965,20210,0,4755,33434,28,0,46
io4_l2p4n1_l5p4n1_l7n1p2_d1d2,8.537,160,101,56569,35679,1310,95,63,95,14x32,4x32,790.099,39469,33049,0,6420,50143,48,64,101
io4_l2p4n1_l5p4n1_l7n1p4,8.644,56,46,33021,23185,1187,203,41,203,14x32,4x32,467.826,25202,20447,0,4755,33330,28,0,46
io4_l2p4n1_l5p4n1_l7n1p4_d1d2,8.537,160,101,56774,35774,1316,92,63,92,14x32,4x32,799.805,39983,33565,0,6418,50603,48,64,101
io4_l2p4n1_l5p4n1_l7p1n1,8.652,56,62,36193,27158,1364,217,46,217,14x32,4x32,484.485,29937,25189,0,4748,36647,28,0,62
io4_l2p4n1_l5p4n1_l7p1n1_d1d2,8.537,224,101,59335,42279,1493,106,60,106,14x32,4x32,831.368,44171,37759,0,6412,52798,108,0,101
io4_l2p4n1_l5p4n1_l7p2n1,8.659,56,62,36292,28822,1556,233,46,233,14x32,4x32,471.512,30128,25380,0,4748,36648,28,0,62
io4_l2p4n1_l5p4n1_l7p2n1_d1d2,9.653,224,133,61748,47373,1685,109,76,109,14x32,4x32,859.882,49244,42832,0,6412,55257,100,0,133
io4_l2p4n1_l5p4n1_l7p4n1,8.675,56,62,36461,31254,1940,265,46,265,14x32,4x32,475.519,30552,25804,0,4748,36681,28,0,62
io4_l2p4n1_l5p4n1_l7p4n1_d1d2,9.196,224,224,76561,56783,2069,106,117,106,14x32,4x32,964.64,63880,57468,0,6412,68478,102,0,224
io8_l2n1n1_l5n1n1_l7n1n1,7.966,56,5,1158,3573,39,27,32,27,26x32,8x32,25.554,1719,1719,0,0,1206,0,56,5
io8_l2n1n1_l5n1n1_l7n1n1_d1d2,7.966,448,5,1786,17559,40,27,33,27,26x32,8x32,101.481,8092,8092,0,0,5337,0,448,5
io8_l2n1n1_l5n1n1_l7n1n2,7.969,56,5,1508,3673,42,28,32,28,26x32,8x32,25.212,1769,1769,0,0,1217,0,56,5
io8_l2n1n1_l5n1n1_l7n1n2_d1d2,7.969,448,5,2101,18519,43,28,33,28,26x32,8x32,96.665,7973,7973,0,0,5381,0,448,5
io8_l2n1n1_l5n1n1_l7n1n4,9.01,56,5,1391,4037,48,34,32,34,26x32,8x32,27.155,2074,2074,0,0,1168,0,56,5
io8_l2n1n1_l5n1n1_l7n1n4_d1d2,7.966,448,5,2984,20299,49,34,33,34,26x32,8x32,97.849,8275,8275,0,0,5387,0,448,5
io8_l2n1n1_l5n1n1_l7n1n8,7.966,56,40,4247,6141,60,27,46,27,26x32,8x32,55.09,4035,4035,0,0,3076,0,56,40
io8_l2n1n1_l5n1n1_l7n1n8_d1d2,7.966,448,40,5384,17171,61,27,47,27,26x32,8x32,131.934,10442,10442,0,0,7382,0,448,40
io8_l2n1n1_l5n1n1_l7n1p1,7.966,56,7,1584,3921,40,27,34,27,26x32,8x32,28.109,1934,1926,0,8,1439,0,56,7
io8_l2n1n1_l5n1n1_l7n1p1_d1d2,7.966,448,7,2285,17939,41,27,35,27,26x32,8x32,105.534,8351,8341,0,10,5575,0,448,7
io8_l2n1n1_l5n1n1_l7n1p2,7.966,56,14,2705,4577,43,28,37,28,26x32,8x32,35.202,2599,2592,0,7,2183,0,56,14
io8_l2n1n1_l5n1n1_l7n1p2_d1d2,7.966,448,14,3102,19365,44,28,38,28,26x32,8x32,110.914,8575,8566,0,9,6081,0,448,14
io8_l2n1n1_l5n1n1_l7n1p4,8.423,56,28,3741,6040,49,34,43,34,26x32,8x32,45.19,3506,3499,0,7,2844,0,56,28
io8_l2n1n1_l5n1n1_l7n1p4_d1d2,7.966,448,28,4733,22254,50,34,44,34,26x32,8x32,123.611,9916,9905,0,11,7058,0,432,28
io8_l2n1n1_l5n1n1_l7n1p8,7.966,56,56,6189,7774,61,27,55,27,26x32,8x32,65.483,5452,5446,0,6,4683,0,56,56
io8_l2n1n1_l5n1n1_l7n1p8_d1d2,7.966,448,56,7403,27648,62,27,56,27,26x32,8x32,140.324,11957,11950,0,7,7203,0,448,56
io8_l2n1n1_l5n1n1_l7p1n1,8.628,88,112,15222,15599,226,33,76,33,26x32,8x32,113.577,12876,12876,0,0,12707,32,24,112
io8_l2n1n1_l5n1n1_l7p1n1_d1d2,7.966,704,112,20401,54493,227,33,77,33,26x32,8x32,185.84,22953,22953,0,0,16813,248,192,112
io8_l2n1n1_l5n1n1_l7p2n1,8.553,88,112,19253,17600,418,41,76,41,26x32,8x32,123.88,15987,15987,0,0,16814,32,24,112
io8_l2n1n1_l5n1n1_l7p2n1_d1d2,7.966,704,224,41040,61355,419,34,125,34,26x32,8x32,295.332,47779,47779,0,0,36765,248,192,224
io8_l2n1n1_l5n1n1_l7p4n1,9.14,88,112,18318,20690,802,57,76,57,26x32,8x32,127.497,17150,17150,0,0,15896,32,24,112
io8_l2n1n1_l5n1n1_l7p4n1_d1d2,9.085,704,448,59302,81707,803,40,221,40,26x32,8x32,454.162,57841,57841,0,0,49133,256,192,448
io8_l2n1n1_l5n1n1_l7p8n1,9.177,88,112,18990,25142,1570,89,76,89,26x32,8x32,123.047,17201,17201,0,0,16481,32,24,112
io8_l2n1n1_l5n1n1_l7p8n1_d1d2,8.628,704,896,116834,116319,1571,33,413,33,26x32,8x32,815.463,99355,99355,0,0,97228,256,192,896
io8_l2n1n2_l5n1n2_l7n1n1,7.966,56,5,1515,3721,45,29,32,29,26x32,8x32,21.541,1780,1780,0,0,1243,0,56,5
io8_l2n1n2_l5n1n2_l7n1n1_d1d2,7.966,448,8,2081,18910,46,29,34,29,26x32,8x32,89,8290,8290,0,0,5434,0,448,8
io8_l2n1n2_l5n1n2_l7n1n2,7.966,56,5,1864,3814,48,30,32,30,26x32,8x32,22.793,1847,1847,0,0,1253,0,56,5
io8_l2n1n2_l5n1n2_l7n1n2_d1d2,7.969,448,8,2387,19834,49,30,34,30,26x32,8x32,88.144,8164,8164,0,0,5467,0,448,8
io8_l2n1n2_l5n1n2_l7n1n4,9.047,56,5,1747,4160,54,36,32,36,26x32,8x32,21.842,2107,2107,0,0,1138,0,56,5
io8_l2n1n2_l5n1n2_l7n1n4_d1d2,7.966,448,8,3270,21613,55,36,34,36,26x32,8x32,83.35,8344,8344,0,0,3543,0,448,8
io8_l2n1n2_l5n1n2_l7n1n8,8.628,56,40,4603,6269,66,29,46,29,26x32,8x32,54.541,4093,4093,0,0,3117,0,56,40
io8_l2n1n2_l5n1n2_l7n1n8_d1d2,7.966,448,40,5511,17437,67,29,47,29,26x32,8x32,116.85,10700,10700,0,0,7425,0,448,40
io8_l2n1n2_l5n1n2_l7n1p1,7.966,56,7,1940,4055,46,29,34,29,26x32,8x32,26.055,2001,1993,0,8,1476,0,56,7
io8_l2n1n2_l5n1n2_l7n1p1_d1d2,7.966,448,10,2571,19260,47,29,36,29,26x32,8x32,94.81,8520,8510,0,10,5661,0,448,10
io8_l2n1n2_l5n1n2_l7n1p2,7.966,56,14,3061,4711,49,30,37,30,26x32,8x32,31.907,2679,2672,0,7,2219,0,56,14
io8_l2n1n2_l5n1n2_l7n1p2_d1d2,7.966,448,14,3228,20561,50,30,38,30,26x32,8x32,99.366,8884,8875,0,9,6100,0,448,14
io8_l2n1n2_l5n1n2_l7n1p4,9.066,56,28,4097,6174,55,36,43,36,26x32,8x32,42.304,3569,3562,0,7,2878,0,56,28
io8_l2n1n2_l5n1n2_l7n1p4_d1d2,7.966,448,28,4859,23450,56,36,44,36,26x32,8x32,103.63,9999,9988,0,11,4954,0,448,28
io8_l2n1n2_l5n1n2_l7n1p8,8.609,56,56,6545,7908,67,29,55,29,26x32,8x32,62.662,5525,5519,0,6,4718,0,56,56
io8_l2n1n2_l5n1n2_l7n1p8_d1d2,7.966,448,56,7529,28844,68,29,56,29,26x32,8x32,131.482,12123,12116,0,7,8742,0,448,56
io8_l2n1n2_l5n1n2_l7p1n1,7.966,88,112,15577,15726,232,35,76,35,26x32,8x32,109.848,13025,13025,0,0,13091,32,24,112
io8_l2n1n2_l5n1n2_l7p1n1_d1d2,7.966,704,112,20510,55607,233,35,77,35,26x32,8x32,185.675,23143,23143,0,0,17187,248,192,112
io8_l2n1n2_l5n1n2_l7p2n1,8.59,88,112,19608,17721,424,43,76,43,26x32,8x32,121.297,16247,16247,0,0,16913,32,24,112
io8_l2n1n2_l5n1n2_l7p2n1_d1d2,7.966,704,224,41149,62466,425,36,125,36,26x32,8x32,284.343,48823,48823,0,0,35723,256,192,224
io8_l2n1n2_l5n1n2_l7p4n1,9.177,88,112,18674,20831,808,59,76,59,26x32,8x32,122.605,17300,17300,0,0,15861,32,24,112
io8_l2n1n2_l5n1n2_l7p4n1_d1d2,8.423,704,448,59419,82857,809,42,221,42,26x32,8x32,440.283,56267,56267,0,0,49401,254,192,448
io8_l2n1n2_l5n1n2_l7p8n1,9.215,88,112,19346,25267,1576,91,76,91,26x32,8x32,121.33,17498,17498,0,0,16465,32,24,112
io8_l2n1n2_l5n1n2_l7p8n1_d1d2,7.966,704,896,116951,117470,1577,35,413,35,26x32,8x32,825.877,99559,99559,0,0,98613,256,192,896
io8_l2n1n4_l5n1n4_l7n1n1,7.966,56,14,2057,4682,57,41,35,41,26x32,8x32,34.328,2200,2200,0,0,1767,0,56,14
io8_l2n1n4_l5n1n4_l7n1n1_d1d2,7.966,448,14,2679,21556,58,33,36,33,26x32,8x32,80.342,8528,8528,0,0,4001,0,448,14
io8_l2n1n4_l5n1n4_l7n1n2,7.969,56,14,2406,4777,60,42,35,42,26x32,8x32,35.013,2276,2276,0,0,1779,0,56,14
io8_l2n1n4_l5n1n4_l7n1n2_d1d2,7.969,448,14,3546,22403,61,34,36,34,26x32,8x32,79.077,8463,8463,0,0,4021,0,448,14
io8_l2n1n4_l5n1n4_l7n1n4,9.01,56,14,2289,5119,66,48,35,48,26x32,8x32,35.01,2503,2503,0,0,1664,0,56,14
io8_l2n1n4_l5n1n4_l7n1n4_d1d2,7.966,448,14,3868,24245,67,40,36,40,26x32,8x32,81.35,8708,8708,0,0,4606,0,448,14
io8_l2n1n4_l5n1n4_l7n1n8,8.553,56,40,4665,6871,78,41,46,41,26x32,8x32,56.355,4356,4356,0,0,3450,0,56,40
io8_l2n1n4_l5n1n4_l7n1n8_d1d2,7.966,448,40,5789,17977,79,33,47,33,26x32,8x32,105.3,10784,10784,0,0,7499,0,448,40
io8_l2n1n4_l5n1n4_l7n1p1,7.966,56,16,2482,5016,58,41,37,41,26x32,8x32,37.429,2410,2402,0,8,2003,0,56,16
io8_l2n1n4_l5n1n4_l7n1p1_d1d2,7.966,448,16,3169,21890,59,33,38,33,26x32,8x32,83.629,8789,8779,0,10,4219,0,448,16
io8_l2n1n4_l5n1n4_l7n1p2,7.966,56,20,3443,5547,61,42,39,42,26x32,8x32,39.352,3025,3018,0,7,2681,0,56,20
io8_l2n1n4_l5n1n4_l7n1p2_d1d2,7.966,448,20,3826,23191,62,34,40,34,26x32,8x32,84.619,9010,9001,0,9,4454,0,448,20
io8_l2n1n4_l5n1n4_l7n1p4,8.423,56,28,4159,6760,67,48,43,48,26x32,8x32,46.618,3802,3795,0,7,3214,0,56,28
io8_l2n1n4_l5n1n4_l7n1p4_d1d2,7.966,448,28,5137,25830,68,40,44,40,26x32,8x32,94.804,10085,10074,0,11,6570,0,448,28
io8_l2n1n4_l5n1n4_l7n1p8,7.966,56,56,6607,8494,79,41,55,41,26x32,8x32,64.408,5718,5712,0,6,5053,0,56,56
io8_l2n1n4_l5n1n4_l7n1p8_d1d2,7.966,448,56,7807,31224,80,33,56,33,26x32,8x32,114.098,12230,12223,0,7,7336,0,448,56
io8_l2n1n4_l5n1n4_l7p1n1,8.59,88,112,15639,16287,244,47,76,47,26x32,8x32,117.091,13713,13713,0,0,13116,32,24,112
io8_l2n1n4_l5n1n4_l7p1n1_d1d2,7.966,704,112,20788,57961,245,39,77,39,26x32,8x32,172.966,23053,23053,0,0,18359,248,192,112
io8_l2n1n4_l5n1n4_l7p2n1,8.553,88,112,19670,18274,436,55,76,55,26x32,8x32,120.842,16444,16444,0,0,17252,32,24,112
io8_l2n1n4_l5n1n4_l7p2n1_d1d2,7.966,704,224,41427,64814,437,40,125,40,26x32,8x32,279.571,48385,48385,0,0,36565,252,192,224
io8_l2n1n4_l5n1n4_l7p4n1,8.572,88,112,18736,21384,820,71,76,71,26x32,8x32,125.779,17528,17528,0,0,16188,32,24,112
io8_l2n1n4_l5n1n4_l7p4n1_d1d2,9.047,704,448,59697,85216,821,46,221,46,26x32,8x32,435.849,56493,56493,0,0,53633,252,192,448
io8_l2n1n4_l5n1n4_l7p8n1,8.609,88,112,19408,25820,1588,103,76,103,26x32,8x32,127.837,17537,17532,0,5,17017,32,24,112
io8_l2n1n4_l5n1n4_l7p8n1_d1d2,8.59,704,896,117229,119831,1589,39,413,39,26x32,8x32,799.322,99949,99949,0,0,100375,251,192,896
io8_l2n1n8_l5n1n8_l7n1n1,8.499,56,17,2605,4449,81,27,36,27,26x32,8x32,32.467,2512,2512,0,0,1480,0,56,17
io8_l2n1n8_l5n1n8_l7n1n1_d1d2,7.966,448,23,3795,26615,82,27,39,27,26x32,8x32,80.607,9052,9052,0,0,6039,0,448,23
io8_l2n1n8_l5n1n8_l7n1n2,8.518,56,17,2955,4546,84,28,36,28,26x32,8x32,33.654,2580,2580,0,0,1489,0,56,17
io8_l2n1n8_l5n1n8_l7n1n2_d1d2,7.966,448,23,4662,27457,85,28,39,28,26x32,8x32,81.117,8889,8889,0,0,6052,0,448,23
io8_l2n1n8_l5n1n8_l7n1n4,9.029,56,17,2836,4891,90,34,36,34,26x32,8x32,34.282,2784,2784,0,0,1372,0,56,17
io8_l2n1n8_l5n1n8_l7n1n4_d1d2,7.969,448,23,5256,29219,91,34,39,34,26x32,8x32,78.012,9264,9264,0,0,5349,0,448,23
io8_l2n1n8_l5n1n8_l7n1n8,9.14,56,40,5053,6513,102,27,46,27,26x32,8x32,51.589,4600,4600,0,0,3095,0,56,40
io8_l2n1n8_l5n1n8_l7n1n8_d1d2,7.966,448,40,6425,18949,103,27,47,27,26x32,8x32,90.638,11093,11093,0,0,7702,0,448,40
io8_l2n1n8_l5n1n8_l7n1p1,8.499,56,19,3030,4791,82,27,38,27,26x32,8x32,37.806,2650,2642,0,8,1710,0,56,19
io8_l2n1n8_l5n1n8_l7n1p1_d1d2,7.966,448,25,4285,16517,83,27,41,27,26x32,8x32,83.912,9307,9297,0,10,6268,0,448,25
io8_l2n1n8_l5n1n8_l7n1p2,8.499,56,23,3991,5322,85,28,40,28,26x32,8x32,41.007,3285,3278,0,7,2390,0,56,23
io8_l2n1n8_l5n1n8_l7n1p2_d1d2,7.966,448,29,4942,17122,86,28,43,28,26x32,8x32,82.154,9655,9646,0,9,5087,0,448,29
io8_l2n1n8_l5n1n8_l7n1p4,9.01,56,31,4707,6535,91,34,44,34,26x32,8x32,46.427,4081,4074,0,7,2924,0,56,31
io8_l2n1n8_l5n1n8_l7n1p4_d1d2,7.966,448,37,6253,18369,92,34,47,34,26x32,8x32,91.278,10720,10709,0,11,6592,0,448,37
io8_l2n1n8_l5n1n8_l7n1p8,8.553,56,56,6995,8144,103,27,55,27,26x32,8x32,65.778,5956,5950,0,6,4699,0,56,56
io8_l2n1n8_l5n1n8_l7n1p8_d1d2,7.966,448,56,8443,20604,104,27,56,27,26x32,8x32,100.997,12605,12598,0,7,6764,0,448,56
io8_l2n1n8_l5n1n8_l7p1n1,9.177,88,112,15963,15923,268,33,76,33,26x32,8x32,113.686,13912,13912,0,0,13136,32,24,112
io8_l2n1n8_l5n1n8_l7p1n1_d1d2,7.969,704,112,21360,41737,269,33,77,33,26x32,8x32,159.435,24097,24097,0,0,17936,248,192,112
io8_l2n1n8_l5n1n8_l7p2n1,8.572,88,112,19994,17907,460,41,76,41,26x32,8x32,119.19,16745,16745,0,0,16831,32,24,112
io8_l2n1n8_l5n1n8_l7p2n1_d1d2,7.969,704,224,41999,59719,461,34,125,34,26x32,8x32,269.845,49407,49407,0,0,40028,256,192,224
io8_l2n1n8_l5n1n8_l7p4n1,8.59,88,112,19059,21005,844,57,76,57,26x32,8x32,118.027,17649,17649,0,0,15785,24,24,112
io8_l2n1n8_l5n1n8_l7p4n1_d1d2,9.634,704,448,60269,80128,845,40,221,40,26x32,8x32,412.724,56432,56432,0,0,50716,256,192,448
io8_l2n1n8_l5n1n8_l7p8n1,8.628,88,112,19732,25444,1612,89,76,89,26x32,8x32,114.582,17852,17852,0,0,16440,32,24,112
io8_l2n1n8_l5n1n8_l7p8n1_d1d2,9.177,704,896,117801,114747,1613,33,413,33,26x32,8x32,783.65,100267,100267,0,0,98730,253,192,896
io8_l2n1p1_l5n1p1_l7n1n1,7.966,56,5,1323,4009,43,33,36,33,26x32,8x32,35.69,2027,2027,0,0,1379,0,56,5
io8_l2n1p1_l5n1p1_l7n1n1_d1d2,7.966,448,5,1925,18667,44,33,37,33,26x32,8x32,157.1,8430,8430,0,0,5477,0,448,5
io8_l2n1p1_l5n1p1_l7n1n2,7.969,56,5,1672,4105,46,34,36,34,26x32,8x32,36.885,2095,2095,0,0,1392,0,56,5
io8_l2n1p1_l5n1p1_l7n1n2_d1d2,7.969,448,5,2223,19543,47,34,37,34,26x32,8x32,157.248,8267,8267,0,0,5489,0,448,5
io8_l2n1p1_l5n1p1_l7n1n4,9.01,56,5,1555,4453,52,40,36,40,26x32,8x32,35.408,2372,2372,0,0,1144,0,56,5
io8_l2n1p1_l5n1p1_l7n1n4_d1d2,7.966,448,5,3106,21323,53,40,37,40,26x32,8x32,150.947,8662,8662,0,0,3489,0,448,5
