prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits),vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io4_l1n1p4_l3n1p1_l5n1_d1d2,8.813,32,5,2249,2613,30,8,16,8,11x32,1x32,28.58,1806,1550,256,0,1691,0,32,5
io4_l1n1p4_l3n1p2_l5n1,8.835,16,5,2314,2305,32,11,15,11,11x32,1x32,19.631,1584,1328,256,0,1557,8,0,5
io4_l1n1p4_l3n1p2_l5n1_d1d2,8.835,32,5,2315,2716,33,11,16,11,11x32,1x32,25.44,1960,1704,256,0,1791,0,32,5
io4_l1n1p4_l3n1p4_l5n1,8.813,16,5,2318,2190,38,8,15,8,11x32,1x32,17.81,1491,1235,256,0,1407,8,0,5
io4_l1n1p4_l3n1p4_l5n1_d1d2,8.813,32,5,2321,2699,39,8,16,8,11x32,1x32,24.814,1831,1575,256,0,1785,0,32,5
io4_l1n1p4_l3p1n1_l5n1,9.218,16,50,8515,7039,215,22,27,22,11x32,1x32,59.246,5635,5315,320,0,6679,8,0,50
io4_l1n1p4_l3p1n1_l5n1_d1d2,9.275,48,50,8777,8475,216,22,28,22,11x32,1x32,68.294,6051,5731,320,0,7110,16,16,50
io4_l1n1p4_l3p2n1_l5n1,9.586,16,50,8541,8484,407,41,27,41,11x32,1x32,61.53,6535,6215,320,0,6876,8,0,50
io4_l1n1p4_l3p2n1_l5n1_d1d2,9.523,40,50,10081,9849,408,25,28,25,11x32,1x32,68.427,7425,7105,320,0,7937,8,24,50
io4_l1n1p4_l3p4n1_l5n1,8.847,16,64,31279,16556,791,70,34,70,11x32,1x32,96.501,15473,12781,320,2372,24287,8,0,64
io4_l1n1p4_l3p4n1_l5n1_d1d2,8.813,56,256,52579,33816,792,22,107,22,11x32,1x32,245.517,34237,28537,256,5444,38209,20,16,256
io4_l1p1n1_l3n1n1_l5p1,9.229,16,50,8738,7072,205,22,26,22,11x32,1x32,46.731,5500,5180,320,0,6714,8,0,50
io4_l1p1n1_l3n1n1_l5p1_d1d2,8.881,48,50,9001,8457,206,22,27,22,11x32,1x32,55.645,5974,5654,320,0,7057,16,16,50
io4_l1p1n1_l3n1n2_l5p1,9.229,16,50,8804,7209,208,25,26,25,11x32,1x32,49.16,5557,5237,320,0,7066,8,0,50
io4_l1p1n1_l3n1n2_l5p1_d1d2,8.881,48,50,9190,9216,209,25,27,25,11x32,1x32,56.577,5893,5573,320,0,7216,16,16,50
io4_l1p1n1_l3n1n4_l5p1,9.229,16,50,8810,7137,214,22,26,22,11x32,1x32,49.673,5535,5215,320,0,6802,8,0,50
io4_l1p1n1_l3n1n4_l5p1_d1d2,8.881,48,50,9196,8570,215,22,27,22,11x32,1x32,57.912,5874,5554,320,0,7153,16,16,50
io4_l1p1n1_l3n1p1_l5p1,9.229,16,50,8760,7159,206,22,27,22,11x32,1x32,51.634,5591,5271,320,0,6742,8,0,50
io4_l1p1n1_l3n1p1_l5p1_d1d2,8.881,48,50,9020,8544,207,22,28,22,11x32,1x32,61.511,6112,5792,320,0,7097,16,16,50
io4_l1p1n1_l3n1p2_l5p1,9.251,16,50,8826,7292,209,25,27,25,11x32,1x32,48.946,5724,5404,320,0,6809,8,0,50
io4_l1p1n1_l3n1p2_l5p1_d1d2,9.218,48,50,9086,8647,210,25,28,25,11x32,1x32,58.192,5981,5661,320,0,7058,16,16,50
io4_l1p1n1_l3n1p4_l5p1,9.218,16,50,8830,7245,215,22,27,22,11x32,1x32,49.412,5800,5480,320,0,6697,8,0,50
io4_l1p1n1_l3n1p4_l5p1_d1d2,9.275,48,50,9092,8681,216,22,28,22,11x32,1x32,58.785,6216,5896,320,0,6990,16,16,50
io4_l1p1n1_l3p1n1_l5p1,9.414,16,14,5556,6269,392,36,12,36,11x32,1x32,29.99,3896,3576,320,0,4266,8,0,14
io4_l1p1n1_l3p1n1_l5p1_d1d2,9.369,60,26,6436,9279,393,36,17,36,11x32,1x32,47.378,4841,4521,320,0,5136,28,0,26
io4_l1p1n1_l3p2n1_l5p1,9.423,16,50,9532,9144,584,55,24,55,11x32,1x32,62.881,7113,6793,320,0,7799,8,0,50
io4_l1p1n1_l3p2n1_l5p1_d1d2,9.803,40,50,10674,11224,585,39,25,39,11x32,1x32,66.796,7501,7181,320,0,8341,8,24,50
io4_l1p1n1_l3p4n1_l5p1,9.285,16,64,32830,18849,968,84,31,84,11x32,1x32,93.9,17814,15122,320,2372,25881,8,0,64
io4_l1p1n1_l3p4n1_l5p1_d1d2,9.218,72,256,53491,37030,969,36,104,36,11x32,1x32,242.803,36811,31111,256,5444,39159,36,0,256
io4_l1p2n1_l3n1n1_l5p2,9.591,16,52,9153,9026,398,44,27,44,11x32,1x32,51.423,6935,6615,320,0,7286,8,0,52
io4_l1p2n1_l3n1n1_l5p2_d1d2,9.527,40,52,10598,10222,399,28,28,28,11x32,1x32,55.783,7592,7272,320,0,8134,8,24,52
io4_l1p2n1_l3n1n2_l5p2,9.251,16,52,9123,9063,401,47,27,47,11x32,1x32,51.656,6694,6374,320,0,7063,8,0,52
io4_l1p2n1_l3n1n2_l5p2_d1d2,9.527,40,52,10659,10457,402,31,28,31,11x32,1x32,58.227,7501,7181,320,0,8168,8,24,52
io4_l1p2n1_l3n1n4_l5p2,9.148,16,52,9129,8958,407,44,27,44,11x32,1x32,51.827,6872,6552,320,0,6825,8,0,52
io4_l1p2n1_l3n1n4_l5p2_d1d2,9.527,40,52,10665,10306,408,28,28,28,11x32,1x32,59.429,7498,7178,320,0,8108,8,24,52
io4_l1p2n1_l3n1p1_l5p2,9.251,16,52,9079,9049,399,44,28,44,11x32,1x32,55.786,6886,6566,320,0,7092,8,0,52
io4_l1p2n1_l3n1p1_l5p2_d1d2,9.527,40,52,10617,10329,400,28,29,28,11x32,1x32,62.146,7689,7369,320,0,8159,8,24,52
io4_l1p2n1_l3n1p2_l5p2,9.24,16,52,9241,9251,402,47,28,47,11x32,1x32,52.795,7114,6794,320,0,7073,8,0,52
io4_l1p2n1_l3n1p2_l5p2_d1d2,9.549,40,52,10683,10561,403,31,29,31,11x32,1x32,60.713,7797,7477,320,0,8266,8,24,52
io4_l1p2n1_l3n1p4_l5p2,9.586,16,52,9149,9060,408,44,28,44,11x32,1x32,51.114,6940,6620,320,0,6867,8,0,52
io4_l1p2n1_l3n1p4_l5p2_d1d2,9.523,40,52,10689,10425,409,28,29,28,11x32,1x32,57.847,7867,7547,320,0,8141,8,24,52
io4_l1p2n1_l3p1n1_l5p2,9.423,16,52,9832,9502,585,58,25,58,11x32,1x32,54.888,7289,6969,320,0,7618,8,0,52
io4_l1p2n1_l3p1n1_l5p2_d1d2,9.803,40,52,10967,11582,586,42,26,42,11x32,1x32,59.468,7755,7435,320,0,8455,6,24,52
io4_l1p2n1_l3p2n1_l5p2,9.949,16,16,6599,7747,777,77,13,77,11x32,1x32,35.881,5357,5037,320,0,5260,8,0,16
io4_l1p2n1_l3p2n1_l5p2_d1d2,9.96,48,52,11695,12179,778,45,26,45,11x32,1x32,65.155,8731,8411,320,0,8990,16,16,52
io4_l1p2n1_l3p4n1_l5p2,9.578,16,64,33395,20526,1161,106,31,106,11x32,1x32,100.296,19102,16410,320,2372,26421,8,0,64
io4_l1p2n1_l3p4n1_l5p2_d1d2,9.523,64,256,54467,38522,1162,42,104,42,11x32,1x32,244.566,38042,32342,256,5444,39637,25,8,256
io4_l1p4n1_l3n1n1_l5p4,9.229,16,64,31298,16495,784,70,33,70,11x32,1x32,79.314,15517,12825,320,2372,24380,8,0,64
io4_l1p4n1_l3n1n1_l5p4_d1d2,8.813,56,256,52599,33716,785,22,106,22,11x32,1x32,198.735,33852,28152,256,5444,38283,20,16,256
io4_l1p4n1_l3n1n2_l5p4,9.229,16,64,31364,16634,787,73,33,73,11x32,1x32,87.662,15619,12927,320,2372,24443,8,0,64
io4_l1p4n1_l3n1n2_l5p4_d1d2,8.813,56,256,52660,33970,788,25,106,25,11x32,1x32,203.373,33548,27848,256,5444,38371,20,16,256
io4_l1p4n1_l3n1n4_l5p4,9.229,16,64,31370,16562,793,70,33,70,11x32,1x32,94.442,15369,12677,320,2372,24271,8,0,64
io4_l1p4n1_l3n1n4_l5p4_d1d2,8.813,56,256,52666,33858,794,22,106,22,11x32,1x32,208.501,34207,28507,256,5444,38415,20,16,256
io4_l1p4n1_l3n1p1_l5p4,9.229,16,64,31320,16566,785,70,34,70,11x32,1x32,96.768,15654,12962,320,2372,24406,8,0,64
io4_l1p4n1_l3n1p1_l5p4_d1d2,8.813,56,256,52618,33806,786,22,107,22,11x32,1x32,216.24,34375,28675,256,5444,38277,20,16,256
io4_l1p4n1_l3n1p2_l5p4,9.251,16,64,31386,16700,788,73,34,73,11x32,1x32,93.344,15620,12928,320,2372,24462,8,0,64
io4_l1p4n1_l3n1p2_l5p4_d1d2,8.835,56,256,52684,34053,789,25,107,25,11x32,1x32,208.535,33626,27926,256,5444,38470,20,16,256
io4_l1p4n1_l3n1p4_l5p4,8.847,16,64,31390,16653,794,70,34,70,11x32,1x32,93.38,15867,13163,320,2384,24334,8,0,64
io4_l1p4n1_l3n1p4_l5p4_d1d2,8.813,56,256,52690,33946,795,22,107,22,11x32,1x32,209.331,34239,28539,256,5444,38274,16,12,256
io4_l1p4n1_l3p1n1_l5p4,9.274,16,64,32755,19189,971,84,31,84,11x32,1x32,97.657,18357,15665,320,2372,25934,8,0,64
io4_l1p4n1_l3p1n1_l5p4_d1d2,9.206,72,256,53290,37406,972,36,104,36,11x32,1x32,224.23,37054,31354,256,5444,39244,36,0,256
io4_l1p4n1_l3p2n1_l5p4,9.578,16,64,33133,20670,1163,103,31,103,11x32,1x32,103.382,19515,16823,320,2372,26317,8,0,64
io4_l1p4n1_l3p2n1_l5p4_d1d2,9.523,64,256,54205,38700,1164,39,104,39,11x32,1x32,222.455,38626,32926,256,5444,39585,28,8,256
io4_l1p4n1_l3p4n1_l5p4,8.905,16,64,33386,20137,1547,132,31,132,11x32,1x32,201.982,22192,17128,320,4744,33132,8,0,64
io4_l1p4n1_l3p4n1_l5p4_d1d2,8.813,80,256,55047,37976,1548,36,104,36,11x32,1x32,407.581,46881,35801,192,10888,48469,40,0,256
io8_l1n1n1_l3n1n1_l5n1,8.419,16,5,3067,2742,18,8,13,8,19x32,1x32,20.418,1957,1445,512,0,1925,0,16,5
io8_l1n1n1_l3n1n1_l5n1_d1d2,8.419,128,5,3068,4431,19,8,14,8,19x32,1x32,49.628,3184,2672,512,0,2843,0,128,5
io8_l1n1n1_l3n1n2_l5n1,8.858,16,5,3221,2829,21,9,13,9,19x32,1x32,20.183,2010,1498,512,0,2010,0,16,5
io8_l1n1n1_l3n1n2_l5n1_d1d2,8.858,128,5,3415,4536,22,9,14,9,19x32,1x32,47.686,3242,2730,512,0,2954,0,128,5
io8_l1n1n1_l3n1n4_l5n1,8.419,16,14,3781,3544,27,15,16,15,19x32,1x32,26.122,2318,1806,512,0,2414,0,16,14
io8_l1n1n1_l3n1n4_l5n1_d1d2,8.419,128,14,3778,5237,28,15,17,15,19x32,1x32,54.726,3571,3059,512,0,3267,0,128,14
io8_l1n1n1_l3n1n8_l5n1,8.813,16,17,4256,3527,39,8,17,8,19x32,1x32,30.199,2432,1920,512,0,2565,0,16,17
io8_l1n1n1_l3n1n8_l5n1_d1d2,8.419,128,20,4410,5642,40,8,19,8,19x32,1x32,58.757,3824,3306,518,0,3641,0,128,20
io8_l1n1n1_l3n1p1_l5n1,8.419,16,5,3127,2859,19,8,14,8,19x32,1x32,22.959,2087,1567,520,0,1988,0,16,5
io8_l1n1n1_l3n1p1_l5n1_d1d2,8.419,128,5,3127,4548,20,8,15,8,19x32,1x32,52.119,3333,2821,512,0,2138,0,128,5
io8_l1n1n1_l3n1p2_l5n1,8.858,16,5,3323,2925,22,9,14,9,19x32,1x32,21.761,2223,1711,512,0,2152,0,16,5
io8_l1n1n1_l3n1p2_l5n1_d1d2,8.858,128,5,3291,4638,23,9,15,9,19x32,1x32,49.586,3498,2986,512,0,2341,0,128,5
io8_l1n1n1_l3n1p4_l5n1,8.813,16,5,3423,3192,28,15,14,15,19x32,1x32,21.513,2332,1820,512,0,2253,0,16,5
io8_l1n1n1_l3n1p4_l5n1_d1d2,8.813,128,5,3423,4885,29,15,15,15,19x32,1x32,50.335,3658,3146,512,0,2495,0,128,5
io8_l1n1n1_l3n1p8_l5n1,9.206,16,5,3754,3011,40,8,14,8,19x32,1x32,21.107,2307,1795,512,0,2336,0,16,5
io8_l1n1n1_l3n1p8_l5n1_d1d2,9.206,128,5,3757,4964,41,8,15,8,19x32,1x32,49.139,3582,3070,512,0,2673,0,128,5
io8_l1n1n1_l3p1n1_l5n1,8.847,24,98,12838,10414,205,14,42,14,19x32,1x32,98.448,8154,7514,640,0,9414,8,8,98
io8_l1n1n1_l3p1n1_l5n1_d1d2,8.847,192,98,12842,14981,206,14,43,14,19x32,1x32,132.554,9647,9007,640,0,9527,64,64,98
io8_l1n1n1_l3p2n1_l5n1,9.504,24,98,14325,11943,397,23,42,23,19x32,1x32,100.773,10107,9467,640,0,10203,8,8,98
io8_l1n1n1_l3p2n1_l5n1_d1d2,9.78,128,5,11821,12342,398,15,12,15,19x32,1x32,56.053,6775,6135,640,0,9518,0,128,5
io8_l1n1n1_l3p4n1_l5n1,9.959,24,50,10250,9963,781,45,26,45,19x32,1x32,67.055,7741,7101,640,0,8337,8,8,50
io8_l1n1n1_l3p4n1_l5n1_d1d2,9.565,144,98,16081,16671,782,21,43,21,19x32,1x32,129.308,12028,11388,640,0,11693,16,112,98
io8_l1n1n1_l3p8n1_l5n1,9.229,24,128,60633,31289,1549,70,57,70,19x32,1x32,152.992,28396,23017,640,4739,46752,8,8,128
io8_l1n1n1_l3p8n1_l5n1_d1d2,8.858,208,1024,152096,112325,1550,14,394,14,19x32,1x32,849.722,109135,87241,512,21382,108735,72,64,1024
io8_l1n1n2_l3n1n1_l5n1,8.858,16,5,3221,2829,21,9,13,9,19x32,1x32,20.294,1999,1487,512,0,2010,0,16,5
io8_l1n1n2_l3n1n1_l5n1_d1d2,8.858,128,5,3415,4536,22,9,14,9,19x32,1x32,47.795,3243,2731,512,0,2954,0,128,5
io8_l1n1n2_l3n1n2_l5n1,8.419,16,5,3343,2925,24,10,13,10,19x32,1x32,18.851,2059,1547,512,0,1934,0,16,5
io8_l1n1n2_l3n1n2_l5n1_d1d2,8.419,128,5,3698,4627,25,10,14,10,19x32,1x32,46.304,3268,2756,512,0,3001,0,128,5
io8_l1n1n2_l3n1n4_l5n1,8.858,16,14,3903,3641,30,16,16,16,19x32,1x32,26.489,2413,1901,512,0,2274,0,16,14
io8_l1n1n2_l3n1n4_l5n1_d1d2,8.858,128,14,4093,5352,31,16,17,16,19x32,1x32,54.167,3548,3036,512,0,3346,0,128,14
io8_l1n1n2_l3n1n8_l5n1,8.835,16,17,4378,3602,42,9,17,9,19x32,1x32,29.452,2641,2129,512,0,2555,0,16,17
io8_l1n1n2_l3n1n8_l5n1_d1d2,8.813,128,20,4693,5729,43,9,19,9,19x32,1x32,56.466,3832,3320,512,0,3684,0,128,20
io8_l1n1n2_l3n1p1_l5n1,8.858,16,5,3280,2942,22,9,14,9,19x32,1x32,21.673,2146,1634,512,0,2075,0,16,5
io8_l1n1n2_l3n1p1_l5n1_d1d2,8.858,128,5,3441,4649,23,9,15,9,19x32,1x32,51.941,3359,2847,512,0,2214,0,128,5
io8_l1n1n2_l3n1p2_l5n1,8.419,16,5,3444,3000,25,10,14,10,19x32,1x32,21.775,2249,1737,512,0,2207,0,16,5
io8_l1n1n2_l3n1p2_l5n1_d1d2,8.419,128,5,3573,4725,26,10,15,10,19x32,1x32,49.458,3518,3006,512,0,2385,0,128,5
io8_l1n1n2_l3n1p4_l5n1,8.835,16,5,3545,3267,31,16,14,16,19x32,1x32,20.113,2364,1852,512,0,2123,0,16,5
io8_l1n1n2_l3n1p4_l5n1_d1d2,8.835,128,5,3706,4972,32,16,15,16,19x32,1x32,47.116,3720,3208,512,0,2539,0,128,5
io8_l1n1n2_l3n1p8_l5n1,9.229,16,5,3876,3103,43,9,14,9,19x32,1x32,20.378,2325,1813,512,0,2381,0,16,5
io8_l1n1n2_l3n1p8_l5n1_d1d2,9.229,128,5,4040,5068,44,9,15,9,19x32,1x32,44.833,3695,3183,512,0,2718,0,128,5
io8_l1n1n2_l3p1n1_l5n1,8.847,24,98,12960,10561,208,15,42,15,19x32,1x32,96.216,8330,7690,640,0,9495,8,8,98
io8_l1n1n2_l3p1n1_l5n1_d1d2,8.847,192,98,13125,15140,209,15,43,15,19x32,1x32,131.024,9809,9169,640,0,9499,64,64,98
io8_l1n1n2_l3p2n1_l5n1,9.527,24,98,14447,12047,400,24,42,24,19x32,1x32,99.379,10110,9470,640,0,10589,8,8,98
io8_l1n1n2_l3p2n1_l5n1_d1d2,9.803,128,5,12136,12475,401,16,12,16,19x32,1x32,56.362,7085,6445,640,0,9486,0,128,5
io8_l1n1n2_l3p4n1_l5n1,9.981,24,50,10365,10067,784,46,26,46,19x32,1x32,64.79,7920,7280,640,0,8411,8,8,50
io8_l1n1n2_l3p4n1_l5n1_d1d2,9.959,144,98,16364,16800,785,22,43,22,19x32,1x32,129.93,12140,11500,640,0,11777,16,112,98
io8_l1n1n2_l3p8n1_l5n1,9.251,24,128,60755,31436,1552,71,57,71,19x32,1x32,151.177,28993,23614,640,4739,46850,8,8,128
io8_l1n1n2_l3p8n1_l5n1_d1d2,8.419,208,1024,152379,112491,1553,15,394,15,19x32,1x32,845.35,107265,85371,512,21382,108818,72,64,1024
io8_l1n1n4_l3n1n1_l5n1,8.419,16,14,3781,3544,27,15,16,15,19x32,1x32,26.405,2364,1852,512,0,2414,0,16,14
io8_l1n1n4_l3n1n1_l5n1_d1d2,8.419,128,14,3778,5237,28,15,17,15,19x32,1x32,54.483,3577,3065,512,0,3267,0,128,14
io8_l1n1n4_l3n1n2_l5n1,8.858,16,14,3902,3637,30,16,16,16,19x32,1x32,25.705,2391,1879,512,0,2273,0,16,14
io8_l1n1n4_l3n1n2_l5n1_d1d2,8.858,128,14,4093,5352,31,16,17,16,19x32,1x32,52.64,3635,3123,512,0,3346,0,128,14
io8_l1n1n4_l3n1n4_l5n1,8.419,16,14,3983,3897,36,22,16,22,19x32,1x32,26.956,2468,1956,512,0,2326,0,16,14
io8_l1n1n4_l3n1n4_l5n1_d1d2,8.419,128,14,3976,5594,37,22,17,22,19x32,1x32,54.371,3634,3122,512,0,3368,0,128,14
io8_l1n1n4_l3n1n8_l5n1,8.813,16,17,4458,3864,48,15,17,15,19x32,1x32,29.931,2649,2137,512,0,2604,0,16,17
io8_l1n1n4_l3n1n8_l5n1_d1d2,8.419,128,20,4608,5983,49,15,19,15,19x32,1x32,57.829,3981,3469,512,0,3741,0,128,20
io8_l1n1n4_l3n1p1_l5n1,8.419,16,14,3840,3656,28,15,17,15,19x32,1x32,31.287,2446,1934,512,0,2476,0,16,14
io8_l1n1n4_l3n1p1_l5n1_d1d2,8.419,128,14,3836,5349,29,15,18,15,19x32,1x32,61.933,3642,3130,512,0,2560,0,128,14
io8_l1n1n4_l3n1p2_l5n1,8.858,16,14,4004,3716,31,16,17,16,19x32,1x32,29.175,2552,2040,512,0,2611,0,16,14
io8_l1n1n4_l3n1p2_l5n1_d1d2,8.858,128,14,3968,5433,32,16,18,16,19x32,1x32,58.462,3827,3315,512,0,2727,0,128,14
io8_l1n1n4_l3n1p4_l5n1,8.813,16,14,4104,3980,37,22,17,22,19x32,1x32,28.078,2665,2153,512,0,2711,0,16,14
io8_l1n1n4_l3n1p4_l5n1_d1d2,8.813,128,14,4100,5677,38,22,18,22,19x32,1x32,54.512,3974,3462,512,0,2885,0,128,14
io8_l1n1n4_l3n1p8_l5n1,9.206,16,14,4436,3798,49,15,17,15,19x32,1x32,28.014,2688,2176,512,0,2785,0,16,14
io8_l1n1n4_l3n1p8_l5n1_d1d2,9.206,128,14,4435,5755,50,15,18,15,19x32,1x32,53.572,3967,3455,512,0,3703,0,128,14
io8_l1n1n4_l3p1n1_l5n1,8.847,24,98,13040,10724,214,21,42,21,19x32,1x32,96.739,8190,7550,640,0,9678,8,8,98
io8_l1n1n4_l3p1n1_l5n1_d1d2,8.847,192,98,13040,15295,215,21,43,21,19x32,1x32,132,9984,9344,640,0,9615,64,64,98
io8_l1n1n4_l3p2n1_l5n1,9.504,24,98,14532,12211,406,30,42,30,19x32,1x32,101.532,10140,9500,640,0,10544,8,8,98
io8_l1n1n4_l3p2n1_l5n1_d1d2,9.78,128,14,12499,13094,407,22,15,22,19x32,1x32,60.295,7047,6407,640,0,10230,0,128,14
io8_l1n1n4_l3p4n1_l5n1,9.981,24,50,10445,10233,790,52,26,52,19x32,1x32,66.62,7779,7139,640,0,8677,8,8,50
io8_l1n1n4_l3p4n1_l5n1_d1d2,9.565,144,98,16279,16943,791,28,43,28,19x32,1x32,129.528,12167,11527,640,0,12081,16,112,98
io8_l1n1n4_l3p8n1_l5n1,9.229,24,128,60835,31599,1558,77,57,77,19x32,1x32,157.623,28673,23294,640,4739,47073,8,8,128
io8_l1n1n4_l3p8n1_l5n1_d1d2,8.858,208,1024,152294,112678,1559,21,394,21,19x32,1x32,848.771,107333,85439,512,21382,109044,72,64,1024
io8_l1n1n8_l3n1n1_l5n1,8.813,16,17,4256,3527,39,8,17,8,19x32,1x32,27.796,2517,2005,512,0,2569,0,16,17
io8_l1n1n8_l3n1n1_l5n1_d1d2,8.419,128,20,4410,5642,40,8,19,8,19x32,1x32,57.629,3860,3342,518,0,3639,0,128,20
io8_l1n1n8_l3n1n2_l5n1,8.835,16,17,4378,3602,42,9,17,9,19x32,1x32,26.219,2541,2029,512,0,2549,0,16,17
io8_l1n1n8_l3n1n2_l5n1_d1d2,8.813,128,20,4693,5729,43,9,19,9,19x32,1x32,55.346,3809,3297,512,0,3697,0,128,20
io8_l1n1n8_l3n1n4_l5n1,8.813,16,17,4458,3864,48,15,17,15,19x32,1x32,30.021,2616,2104,512,0,2603,0,16,17
io8_l1n1n8_l3n1n4_l5n1_d1d2,8.419,128,20,4608,5983,49,15,19,15,19x32,1x32,57.726,3960,3448,512,0,3738,0,128,20
io8_l1n1n8_l3n1n8_l5n1,8.813,16,17,4485,3635,60,8,17,8,19x32,1x32,29.422,2526,2014,512,0,2492,0,16,17
io8_l1n1n8_l3n1n8_l5n1_d1d2,8.835,128,20,4632,6021,61,8,19,8,19x32,1x32,56.244,3912,3400,512,0,3627,0,128,20
io8_l1n1n8_l3n1p1_l5n1,8.813,16,17,4283,3637,40,8,18,8,19x32,1x32,32.752,2573,2061,512,0,2593,0,16,17
io8_l1n1n8_l3n1p1_l5n1_d1d2,8.419,128,20,4436,5752,41,8,20,8,19x32,1x32,65.052,4002,3484,518,0,3028,0,128,20
io8_l1n1n8_l3n1p2_l5n1,8.835,16,17,4447,3685,43,9,18,9,19x32,1x32,30.299,2669,2157,512,0,2730,0,16,17
io8_l1n1n8_l3n1p2_l5n1_d1d2,8.813,128,20,4568,5824,44,9,20,9,19x32,1x32,61.774,4381,3863,518,0,4040,0,128,20
io8_l1n1n8_l3n1p4_l5n1,8.813,16,17,4547,3945,49,15,18,15,19x32,1x32,30.459,2811,2299,512,0,2824,0,16,17
io8_l1n1n8_l3n1p4_l5n1_d1d2,8.858,128,20,4700,6064,50,15,20,15,19x32,1x32,58.664,4352,3840,512,0,3975,0,128,20
io8_l1n1n8_l3n1p8_l5n1,8.824,16,17,4622,3750,61,8,18,8,19x32,1x32,29.19,2773,2261,512,0,2646,0,16,17
io8_l1n1n8_l3n1p8_l5n1_d1d2,9.251,128,20,4778,6131,62,8,20,8,19x32,1x32,57.552,4212,3694,518,0,3789,0,128,20
io8_l1n1n8_l3p1n1_l5n1,8.847,24,98,13067,10583,226,14,42,14,19x32,1x32,98.524,8516,7876,640,0,10116,8,8,98
io8_l1n1n8_l3p1n1_l5n1_d1d2,8.858,192,98,13064,15417,227,14,43,14,19x32,1x32,130.631,9948,9308,640,0,9640,64,64,98
io8_l1n1n8_l3p2n1_l5n1,9.129,24,98,14554,12016,418,23,42,23,19x32,1x32,101.676,10123,9483,640,0,10370,8,8,98
io8_l1n1n8_l3p2n1_l5n1_d1d2,9.825,128,20,12875,13471,419,15,17,15,19x32,1x32,61.915,7432,6792,640,0,10252,0,128,20
io8_l1n1n8_l3p4n1_l5n1,9.569,24,50,10472,10038,802,45,26,45,19x32,1x32,69.61,8034,7394,640,0,8544,8,8,50
io8_l1n1n8_l3p4n1_l5n1_d1d2,9.981,144,98,16303,17000,803,21,43,21,19x32,1x32,126.318,12333,11693,640,0,11970,14,112,98
io8_l1n1n8_l3p8n1_l5n1,9.229,24,128,60862,31466,1570,70,57,70,19x32,1x32,159.567,29416,24037,640,4739,46919,8,8,128
io8_l1n1n8_l3p8n1_l5n1_d1d2,8.858,208,1024,152318,112844,1571,14,394,14,19x32,1x32,859.13,107634,85740,512,21382,109139,72,64,1024
io8_l1n1p1_l3n1n1_l5n1,8.419,16,5,3126,2855,19,8,14,8,19x32,1x32,22.043,2088,1568,520,0,1987,0,16,5
io8_l1n1p1_l3n1n1_l5n1_d1d2,8.419,128,5,3126,4544,20,8,15,8,19x32,1x32,53.053,3344,2832,512,0,2134,0,128,5
io8_l1n1p1_l3n1n2_l5n1,8.858,16,5,3280,2942,22,9,14,9,19x32,1x32,22.052,2159,1647,512,0,2073,0,16,5
io8_l1n1p1_l3n1n2_l5n1_d1d2,8.858,128,5,3441,4649,23,9,15,9,19x32,1x32,51.278,3382,2870,512,0,2217,0,128,5
io8_l1n1p1_l3n1n4_l5n1,8.419,16,14,3840,3656,28,15,17,15,19x32,1x32,30.508,2471,1959,512,0,2479,0,16,14
io8_l1n1p1_l3n1n4_l5n1_d1d2,8.419,128,14,3836,5349,29,15,18,15,19x32,1x32,62.66,3674,3162,512,0,2560,0,128,14
io8_l1n1p1_l3n1n8_l5n1,8.813,16,17,4283,3637,40,8,18,8,19x32,1x32,33.816,2587,2075,512,0,2596,0,16,17
io8_l1n1p1_l3n1n8_l5n1_d1d2,8.419,128,20,4436,5752,41,8,20,8,19x32,1x32,65.351,3967,3449,518,0,3025,0,128,20
io8_l1n1p1_l3n1p1_l5n1,8.419,16,5,3154,2960,20,8,15,8,19x32,1x32,26.596,2195,1675,520,0,2021,0,16,5
io8_l1n1p1_l3n1p1_l5n1_d1d2,8.419,128,5,3153,4649,21,8,16,8,19x32,1x32,62.065,3427,2915,512,0,2164,0,128,5
io8_l1n1p1_l3n1p2_l5n1,8.858,16,5,3350,3032,23,9,15,9,19x32,1x32,25.486,2319,1807,512,0,2188,0,16,5
io8_l1n1p1_l3n1p2_l5n1_d1d2,8.858,128,5,3317,4745,24,9,16,9,19x32,1x32,59.705,3584,3072,512,0,2372,0,128,5
io8_l1n1p1_l3n1p4_l5n1,8.813,16,5,3450,3299,29,15,15,15,19x32,1x32,25.052,2446,1934,512,0,2289,0,16,5
io8_l1n1p1_l3n1p4_l5n1_d1d2,8.813,128,5,3449,4992,30,15,16,15,19x32,1x32,56.155,3766,3254,512,0,2526,0,128,5
io8_l1n1p1_l3n1p8_l5n1,9.206,16,5,3781,3102,41,8,15,8,19x32,1x32,25.562,2440,1928,512,0,2364,0,16,5
io8_l1n1p1_l3n1p8_l5n1_d1d2,9.206,128,5,3783,5055,42,8,16,8,19x32,1x32,56.289,3678,3166,512,0,2703,0,128,5
io8_l1n1p1_l3p1n1_l5n1,8.847,24,98,12865,10513,206,14,43,14,19x32,1x32,100.669,8204,7556,648,0,9750,8,8,98
