prj,clk_estimated(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,vivado_dynamic_pwr(mW),Total LUTs,Logic LUTs,LUTRAMs,SRLs,FFs,RAMB36,RAMB18,DSP48 Blocks
io4_l1p2n1_l3n1p1_d1d2,8.928,24,26,8176,7970,268,24,19,24,46.335,5821,5565,256,0,7022,6,8,26
io4_l1p2n1_l3n1p2,8.952,8,26,5902,6572,269,43,18,43,40.179,4285,4029,256,0,5042,4,0,26
io4_l1p2n1_l3n1p2_d1d2,9.322,24,26,8215,8192,270,27,19,27,52.414,6381,6125,256,0,7843,8,8,26
io4_l1p2n1_l3n1p4,8.952,16,32,6623,7293,273,40,21,40,44.094,4839,4642,192,5,5434,8,0,32
io4_l1p2n1_l3n1p4_d1d2,8.928,32,32,9057,8803,274,24,22,24,53.025,6440,6243,192,5,8090,12,8,32
io4_l1p2n1_l3p1n1,9.414,16,40,9560,9278,390,54,22,54,52.842,7430,7238,192,0,8787,8,0,40
io4_l1p2n1_l3p1n1_d1d2,8.952,40,40,11854,11870,391,38,23,38,64.361,9649,9457,192,0,11684,20,0,40
io4_l1p2n1_l3p2n1,9.414,16,40,11399,10073,518,73,22,73,55.163,8569,8377,192,0,10484,8,0,40
io4_l1p2n1_l3p2n1_d1d2,8.952,40,80,17799,15847,519,41,39,41,90.076,14117,13925,192,0,15677,20,0,80
io4_l1p2n1_l3p4n1,9.449,16,40,11475,10919,774,102,22,102,56.45,9093,8901,192,0,10579,8,0,40
io4_l1p2n1_l3p4n1_d1d2,9.368,40,114,26384,19748,775,38,53,38,126.492,21789,21597,192,0,23676,20,0,114
io4_l1p4n1_l3n1n1,8.835,8,40,29362,14613,522,69,24,69,65.555,12636,10008,256,2372,23184,4,0,40
io4_l1p4n1_l3n1n1_d1d2,8.419,32,160,45350,27039,523,21,73,21,155.648,26655,20955,256,5444,33700,16,0,160
io4_l1p4n1_l3n1n2,9.229,8,40,29419,14766,524,72,24,72,64.287,12708,10080,256,2372,23256,4,0,40
io4_l1p4n1_l3n1n2_d1d2,8.813,32,160,45400,27290,525,24,73,24,152.709,25496,19796,256,5444,33742,16,0,160
io4_l1p4n1_l3n1n4,8.835,8,40,29326,14606,528,69,24,69,91.105,12699,10071,256,2372,23293,4,0,40
io4_l1p4n1_l3n1n4_d1d2,8.419,32,160,45444,27118,529,21,73,21,179.642,26042,20342,256,5444,34058,16,0,160
io4_l1p4n1_l3n1p1,8.835,8,40,29382,14685,523,69,25,69,71.713,12672,10044,256,2372,23198,4,0,40
io4_l1p4n1_l3n1p1_d1d2,8.419,32,160,45365,27111,524,21,74,21,159.816,26445,20745,256,5444,33793,16,0,160
io4_l1p4n1_l3n1p2,9.229,8,40,29412,14793,525,72,25,72,80.87,12499,9871,256,2372,23303,4,0,40
io4_l1p4n1_l3n1p2_d1d2,8.813,32,160,45404,27336,526,24,74,24,170.467,25518,19818,256,5444,33747,16,0,160
io4_l1p4n1_l3n1p4,8.835,16,40,29452,14792,529,69,25,69,132.998,12898,10329,192,2377,23395,8,0,40
io4_l1p4n1_l3n1p4_d1d2,8.419,40,160,45565,27304,530,21,74,21,230.896,25555,19914,192,5449,33943,20,0,160
io4_l1p4n1_l3p1n1,8.847,16,40,30482,15615,646,83,22,83,148.45,13794,11230,192,2372,24424,8,0,40
io4_l1p4n1_l3p1n1_d1d2,8.813,40,160,46979,29329,647,35,71,35,255.663,28399,22763,192,5444,35682,20,0,160
io4_l1p4n1_l3p2n1,8.858,16,40,31355,16348,774,102,22,102,155.905,14656,12092,192,2372,25305,8,0,40
io4_l1p4n1_l3p2n1_d1d2,8.813,40,160,47517,30273,775,38,71,38,265.816,30670,25034,192,5444,36511,20,0,160
io4_l1p4n1_l3p4n1,8.905,16,40,31316,17346,1030,131,22,131,157.611,15064,12486,192,2386,25637,8,0,40
io4_l1p4n1_l3p4n1_d1d2,9.229,40,160,48757,31013,1031,35,71,35,301.159,35273,29637,192,5444,38077,20,0,160
io8_l1n1n1_l3n1n1,8.419,8,5,2765,2174,14,7,12,7,15.951,1518,1134,384,0,1901,0,8,5
io8_l1n1n1_l3n1n1_d1d2,8.419,64,5,2762,3359,15,7,13,7,38.388,2727,2343,384,0,2817,0,64,5
io8_l1n1n1_l3n1n2,8.419,8,5,2934,2247,16,8,12,8,14.987,1584,1200,384,0,1970,0,8,5
io8_l1n1n1_l3n1n2_d1d2,8.419,64,5,3246,4896,17,8,13,8,34.186,2807,2423,384,0,2888,0,64,5
io8_l1n1n1_l3n1n4,8.847,8,5,2934,2517,20,14,12,14,16.049,1736,1352,384,0,1997,0,8,5
io8_l1n1n1_l3n1n4_d1d2,8.847,64,5,3080,5626,21,14,13,14,34.266,2887,2503,384,0,2859,0,64,5
io8_l1n1n1_l3n1n8,8.419,8,40,5692,4551,28,7,26,7,37.804,3761,3377,384,0,3954,0,8,40
io8_l1n1n1_l3n1n8_d1d2,8.419,64,40,5692,6000,29,7,27,7,58.957,4998,4614,384,0,4675,0,64,40
io8_l1n1n1_l3n1p1,8.419,8,5,2537,2245,15,7,13,7,17.695,1771,1387,384,0,1735,0,8,5
io8_l1n1n1_l3n1p1_d1d2,8.419,64,5,2530,3430,16,7,14,7,38.743,2869,2485,384,0,1806,0,64,5
io8_l1n1n1_l3n1p2,8.419,8,5,2625,2290,17,8,13,8,18.408,1913,1529,384,0,1827,0,8,5
io8_l1n1n1_l3n1p2_d1d2,8.419,64,5,2589,3497,18,8,14,8,39.169,3036,2652,384,0,1912,0,64,5
io8_l1n1n1_l3n1p4,8.847,8,5,2733,2529,21,14,13,14,18.885,2025,1641,384,0,1835,0,8,5
io8_l1n1n1_l3n1p4_d1d2,8.847,64,5,2736,3718,22,14,14,14,39.977,3282,2898,384,0,2814,0,64,5
io8_l1n1n1_l3n1p8,8.419,24,40,5561,4851,29,7,27,7,41.329,3724,3464,256,4,3466,8,8,40
io8_l1n1n1_l3n1p8_d1d2,8.419,80,40,5557,6300,30,7,28,7,61.96,4845,4585,256,4,4169,8,64,40
io8_l1n1n1_l3p1n1,8.419,32,40,8757,6375,138,13,24,13,49.167,6225,5969,256,0,7310,16,0,40
io8_l1n1n1_l3p1n1_d1d2,8.419,144,40,8753,10702,139,13,25,13,78.404,8122,7866,256,0,7387,72,0,40
io8_l1n1n1_l3p2n1,8.419,32,80,12438,10191,266,22,40,22,73.476,9044,8788,256,0,10002,16,0,80
io8_l1n1n1_l3p2n1_d1d2,8.858,144,126,21538,20708,267,14,59,14,136.975,16054,15798,256,0,18074,72,0,126
io8_l1n1n1_l3p4n1,8.813,32,112,20951,15643,522,44,56,44,95.378,16398,16142,256,0,18121,16,0,112
io8_l1n1n1_l3p4n1_d1d2,8.824,144,126,25260,22348,523,20,59,20,148.614,20671,20415,256,0,22040,72,0,126
io8_l1n1n1_l3p8n1,8.835,32,112,23671,17952,1034,69,56,69,102.688,19220,18964,256,0,20805,16,0,112
io8_l1n1n1_l3p8n1_d1d2,9.24,144,126,36597,22217,1035,13,59,13,164.361,28241,27985,256,0,33257,72,0,126
io8_l1n1n2_l3n1n1,8.419,8,5,2938,2257,16,8,12,8,15.517,1569,1185,384,0,2008,0,8,5
io8_l1n1n2_l3n1n1_d1d2,8.419,64,5,3113,3458,17,8,13,8,34.437,2774,2390,384,0,2932,0,64,5
io8_l1n1n2_l3n1n2,8.419,8,5,3107,2330,18,9,12,9,14.668,1631,1247,384,0,2469,0,8,5
io8_l1n1n2_l3n1n2_d1d2,8.419,64,5,3597,4995,19,9,13,9,32.006,2834,2450,384,0,3002,0,64,5
io8_l1n1n2_l3n1n4,8.858,8,5,3121,2622,22,15,12,15,15.243,1822,1438,384,0,2436,0,8,5
io8_l1n1n2_l3n1n4_d1d2,8.858,64,5,3431,5739,23,15,13,15,31.573,2914,2530,384,0,2971,0,64,5
io8_l1n1n2_l3n1n8,8.419,8,40,5864,4630,30,8,26,8,36.55,3841,3457,384,0,4256,0,8,40
io8_l1n1n2_l3n1n8_d1d2,8.419,64,40,6042,6095,31,8,27,8,54.405,5034,4650,384,0,4784,0,64,40
io8_l1n1n2_l3n1p1,8.419,8,5,2709,2324,17,8,13,8,17.168,1764,1380,384,0,1844,0,8,5
io8_l1n1n2_l3n1p1_d1d2,8.419,64,5,2880,4965,18,8,14,8,36.756,2859,2475,384,0,1914,0,64,5
io8_l1n1n2_l3n1p2,8.419,8,5,2797,2369,19,9,13,9,16.15,1821,1437,384,0,1868,0,8,5
io8_l1n1n2_l3n1p2_d1d2,8.419,64,5,2939,5032,20,9,14,9,36.247,3069,2685,384,0,2023,0,64,5
io8_l1n1n2_l3n1p4,8.858,8,5,2905,2606,23,15,13,15,18.856,2031,1647,384,0,2279,0,8,5
io8_l1n1n2_l3n1p4_d1d2,8.858,64,5,3086,5731,24,15,14,15,37.749,3330,2946,384,0,2927,0,64,5
io8_l1n1n2_l3n1p8,8.419,24,40,5733,4930,31,8,27,8,39.413,3771,3511,256,4,3569,8,8,40
io8_l1n1n2_l3n1p8_d1d2,8.419,80,40,5907,9275,32,8,28,8,57.728,5004,4744,256,4,3643,8,64,40
io8_l1n1n2_l3p1n1,8.813,32,40,8929,6448,140,14,24,14,46.071,6182,5926,256,0,7420,16,0,40
io8_l1n1n2_l3p1n1_d1d2,8.813,144,40,9103,15591,141,14,25,14,74.264,7961,7705,256,0,7436,72,0,40
io8_l1n1n2_l3p2n1,8.813,32,80,12579,10268,268,23,40,23,71.922,9284,9028,256,0,10101,16,0,80
io8_l1n1n2_l3p2n1_d1d2,8.881,144,126,21857,21518,269,15,59,15,133.877,16604,16348,256,0,18154,72,0,126
io8_l1n1n2_l3p4n1,9.206,32,112,21106,15727,524,45,56,45,95.393,16309,16053,256,0,18465,16,0,112
io8_l1n1n2_l3p4n1_d1d2,8.835,144,126,25579,23157,525,21,59,21,141.648,20849,20593,256,0,21852,72,0,126
io8_l1n1n2_l3p8n1,9.229,32,112,23826,18050,1036,70,56,70,102.712,19287,19031,256,0,21150,16,0,112
io8_l1n1n2_l3p8n1_d1d2,9.251,144,126,36916,23041,1037,14,59,14,162.713,28440,28184,256,0,33361,72,0,126
io8_l1n1n4_l3n1n1,8.419,8,14,3471,2895,20,14,15,14,22.288,1842,1458,384,0,2380,0,8,14
io8_l1n1n4_l3n1n1_d1d2,8.419,64,14,3468,4084,21,14,16,14,41.761,3030,2646,384,0,3234,0,64,14
io8_l1n1n4_l3n1n2,8.419,8,14,3640,2968,22,15,15,15,22.612,1936,1552,384,0,2774,0,8,14
io8_l1n1n4_l3n1n2_d1d2,8.419,64,14,3951,6097,23,15,16,15,38.839,3089,2705,384,0,3304,0,64,14
io8_l1n1n4_l3n1n4,8.847,8,14,3640,3253,26,21,15,21,23.483,2047,1663,384,0,2736,0,8,14
io8_l1n1n4_l3n1n4_d1d2,8.847,64,14,3786,6846,27,21,16,21,37.498,3190,2806,384,0,3275,0,64,14
io8_l1n1n4_l3n1n8,8.419,8,40,5917,4953,34,14,26,14,42.304,4007,3623,384,0,4372,0,8,40
io8_l1n1n4_l3n1n8_d1d2,8.419,64,40,5917,6406,35,14,27,14,59.849,5221,4837,384,0,4896,0,64,40
io8_l1n1n4_l3n1p1,8.419,8,14,3242,2962,21,14,16,14,25.245,1943,1559,384,0,2147,0,8,14
io8_l1n1n4_l3n1p1_d1d2,8.419,64,14,3235,6071,22,14,17,14,46.484,3143,2759,384,0,2997,0,64,14
io8_l1n1n4_l3n1p2,8.419,8,14,3330,2998,23,15,16,15,26.928,2147,1763,384,0,2246,0,8,14
io8_l1n1n4_l3n1p2_d1d2,8.419,64,14,3294,6129,24,15,17,15,45.623,3349,2965,384,0,2328,0,64,14
io8_l1n1n4_l3n1p4,8.847,8,14,3438,3232,27,21,16,21,27.681,2255,1871,384,0,2570,0,8,14
io8_l1n1n4_l3n1p4_d1d2,8.847,64,14,3441,6825,28,21,17,21,45.585,3562,3178,384,0,3364,0,64,14
io8_l1n1n4_l3n1p8,8.419,24,40,5786,5253,35,14,27,14,44.335,3925,3665,256,4,3753,8,8,40
io8_l1n1n4_l3n1p8_d1d2,8.419,80,40,5782,10066,36,14,28,14,63.221,5181,4921,256,4,4399,8,64,40
io8_l1n1n4_l3p1n1,8.419,32,40,8982,6725,144,20,24,20,52.4,6302,6046,256,0,7623,16,0,40
io8_l1n1n4_l3p1n1_d1d2,8.419,144,40,8978,16336,145,20,25,20,78.47,8061,7805,256,0,7600,72,0,40
io8_l1n1n4_l3p2n1,8.419,32,80,12631,10517,272,29,40,29,77.462,9227,8971,256,0,10283,16,0,80
io8_l1n1n4_l3p2n1_d1d2,8.858,144,126,21763,22233,273,21,59,21,140.448,16952,16696,256,0,18510,72,0,126
io8_l1n1n4_l3p4n1,8.813,32,112,21145,15988,528,51,56,51,100.087,16327,16071,256,0,18410,16,0,112
io8_l1n1n4_l3p4n1_d1d2,8.824,144,126,25454,23889,529,27,59,27,147.85,21503,21247,256,0,22390,72,0,126
io8_l1n1n4_l3p8n1,8.835,32,112,23865,18290,1040,76,56,76,107.706,19622,19366,256,0,21063,16,0,112
io8_l1n1n4_l3p8n1_d1d2,9.24,144,126,36791,23753,1041,20,59,20,163.529,28698,28442,256,0,33528,72,0,126
io8_l1n1n8_l3n1n1,8.858,8,14,3758,2704,28,7,15,7,24.274,1967,1583,384,0,2666,0,8,14
io8_l1n1n8_l3n1n1_d1d2,8.847,64,17,3912,4284,29,7,17,7,43.295,3199,2815,384,0,3484,0,64,17
io8_l1n1n8_l3n1n2,8.881,8,14,3928,2794,30,8,15,8,22.818,2006,1622,384,0,2932,0,8,14
io8_l1n1n8_l3n1n2_d1d2,8.858,64,17,4395,7272,31,8,17,8,40.872,3254,2870,384,0,3554,0,64,17
io8_l1n1n8_l3n1n4,8.419,8,14,3926,3049,34,14,15,14,23.502,2152,1768,384,0,2886,0,8,14
io8_l1n1n8_l3n1n4_d1d2,8.419,64,17,4229,7995,35,14,17,14,39.755,3384,3000,384,0,3519,0,64,17
io8_l1n1n8_l3n1n8,8.858,8,40,5948,4757,42,7,26,7,40.437,3985,3601,384,0,4020,0,8,40
io8_l1n1n8_l3n1n8_d1d2,8.847,64,40,6201,6501,43,7,27,7,58.281,5256,4872,384,0,5087,0,64,40
io8_l1n1n8_l3n1p1,8.858,8,14,3529,2771,29,7,16,7,26.947,2081,1697,384,0,2435,0,8,14
io8_l1n1n8_l3n1p1_d1d2,8.847,64,17,3679,4351,30,7,18,7,47.968,3285,2901,384,0,2606,0,64,17
io8_l1n1n8_l3n1p2,8.881,8,14,3617,2804,31,8,16,8,26.888,2127,1743,384,0,2526,0,8,14
io8_l1n1n8_l3n1p2_d1d2,8.858,64,17,3738,4407,32,8,18,8,47.247,3502,3118,384,0,2706,0,64,17
io8_l1n1n8_l3n1p4,8.419,8,14,3725,3032,35,14,16,14,27.713,2264,1880,384,0,2595,0,8,14
io8_l1n1n8_l3n1p4_d1d2,8.419,64,17,3885,4615,36,14,18,14,47.72,3723,3339,384,0,3345,0,64,17
io8_l1n1n8_l3n1p8,8.858,24,40,5817,5057,43,7,27,7,43.579,3934,3674,256,4,3522,8,8,40
io8_l1n1n8_l3n1p8_d1d2,8.847,80,40,6066,6801,44,7,28,7,61.296,5218,4958,256,4,4091,8,64,40
io8_l1n1n8_l3p1n1,8.847,32,40,9013,6520,152,13,24,13,53.506,6452,6196,256,0,7646,16,0,40
io8_l1n1n8_l3p1n1_d1d2,8.835,144,40,9262,11127,153,13,25,13,79.757,8398,8142,256,0,7918,72,0,40
io8_l1n1n8_l3p2n1,8.847,32,80,12662,10317,280,22,40,22,78.374,9287,9031,256,0,10325,16,0,80
io8_l1n1n8_l3p2n1_d1d2,8.858,144,126,22015,21093,281,14,59,14,139.532,16772,16516,256,0,18591,72,0,126
io8_l1n1n8_l3p4n1,9.24,32,112,21175,15794,536,44,56,44,101.782,16641,16385,256,0,18371,16,0,112
io8_l1n1n8_l3p4n1_d1d2,8.858,144,126,25737,22757,537,20,59,20,150.946,21101,20845,256,0,22345,72,0,126
io8_l1n1n8_l3p8n1,9.263,32,112,23896,18082,1048,69,56,69,108.391,19875,19619,256,0,21098,16,0,112
io8_l1n1n8_l3p8n1_d1d2,9.24,144,126,37075,22608,1049,13,59,13,166.767,28697,28441,256,0,33839,72,0,126
io8_l1n1p1_l3n1n1,8.419,8,5,2794,2289,15,7,13,7,18.541,1959,1575,384,0,2069,0,8,5
io8_l1n1p1_l3n1n1_d1d2,8.419,64,5,2794,3474,16,7,14,7,40.755,2833,2449,384,0,2081,0,64,5
io8_l1n1p1_l3n1n2,8.419,8,5,2963,2362,17,8,13,8,17.568,1925,1541,384,0,2072,0,8,5
io8_l1n1p1_l3n1n2_d1d2,8.419,64,5,3278,5011,18,8,14,8,37.549,2906,2522,384,0,2154,0,64,5
io8_l1n1p1_l3n1n4,8.847,8,5,2963,2632,21,14,13,14,16.974,1822,1438,384,0,2030,0,8,5
io8_l1n1p1_l3n1n4_d1d2,8.847,64,5,3112,5741,22,14,14,14,36.579,2990,2606,384,0,2117,0,64,5
io8_l1n1p1_l3n1n8,8.419,8,40,5721,4666,29,7,27,7,41.77,3851,3467,384,0,3987,0,8,40
io8_l1n1p1_l3n1n8_d1d2,8.419,64,40,5724,6115,30,7,28,7,69.211,5102,4718,384,0,4710,0,64,40
io8_l1n1p1_l3n1p1,8.419,8,5,2566,2360,16,7,14,7,20.152,1743,1359,384,0,1702,0,8,5
io8_l1n1p1_l3n1p1_d1d2,8.419,64,5,2562,3545,17,7,15,7,46.617,2962,2578,384,0,1841,0,64,5
io8_l1n1p1_l3n1p2,8.419,8,5,2654,2405,18,8,14,8,21.203,1887,1503,384,0,1795,0,8,5
io8_l1n1p1_l3n1p2_d1d2,8.419,64,5,2621,5052,19,8,15,8,47.853,3124,2740,384,0,1945,0,64,5
io8_l1n1p1_l3n1p4,8.847,8,5,2762,2644,22,14,14,14,23.295,2045,1661,384,0,1877,0,8,5
io8_l1n1p1_l3n1p4_d1d2,8.847,64,5,2768,5753,23,14,15,14,49.189,3378,2994,384,0,2016,0,64,5
io8_l1n1p1_l3n1p8,8.419,24,40,5590,4966,30,7,28,7,45.095,3672,3412,256,4,3492,8,8,40
io8_l1n1p1_l3n1p8_d1d2,8.419,80,40,5589,6415,31,7,29,7,73.938,4925,4665,256,4,3564,8,64,40
io8_l1n1p1_l3p1n1,8.419,32,40,8786,6490,139,13,25,13,53.398,6268,6012,256,0,7364,16,0,40
io8_l1n1p1_l3p1n1_d1d2,8.419,144,40,8785,10817,140,13,26,13,90.79,8394,8138,256,0,7422,72,0,40
io8_l1n1p1_l3p2n1,8.419,32,80,12467,10306,267,22,41,22,79.783,9226,8970,256,0,10073,16,0,80
io8_l1n1p1_l3p2n1_d1d2,8.858,144,126,21570,20823,268,14,60,14,153.313,16534,16278,256,0,18062,72,0,126
io8_l1n1p1_l3p4n1,8.813,32,112,20980,15758,523,44,57,44,103.574,16463,16207,256,0,18104,16,0,112
io8_l1n1p1_l3p4n1_d1d2,8.824,144,126,25292,22463,524,20,60,20,161.411,20727,20471,256,0,21888,72,0,126
io8_l1n1p1_l3p8n1,8.835,32,112,23700,18067,1035,69,57,69,108.152,19599,19343,256,0,20926,16,0,112
io8_l1n1p1_l3p8n1_d1d2,9.24,144,126,36629,22332,1036,13,60,13,175.12,28358,28102,256,0,33372,72,0,126
io8_l1n1p2_l3n1n1,8.419,8,5,2990,2364,17,8,13,8,17.755,1744,1360,384,0,2130,0,8,5
io8_l1n1p2_l3n1n1_d1d2,8.419,64,5,2958,3573,18,8,14,8,39.397,3238,2854,384,0,3241,0,64,5
io8_l1n1p2_l3n1n2,8.419,8,5,3159,2437,19,9,13,9,17.739,1916,1524,392,0,2231,0,8,5
io8_l1n1p2_l3n1n2_d1d2,8.419,64,5,3442,5110,20,9,14,9,34.215,3071,2687,384,0,2341,0,64,5
io8_l1n1p2_l3n1n4,8.858,8,5,3159,2705,23,15,13,15,16.33,1922,1538,384,0,2226,0,8,5
io8_l1n1p2_l3n1n4_d1d2,8.858,64,5,3276,5838,24,15,14,15,34.053,3184,2800,384,0,2309,0,64,5
io8_l1n1p2_l3n1n8,8.419,8,40,5917,4741,31,8,27,8,42.355,4033,3641,392,0,4218,0,8,40
io8_l1n1p2_l3n1n8_d1d2,8.419,64,40,5888,6214,32,8,28,8,64.047,5550,5166,384,0,5095,0,64,40
io8_l1n1p2_l3n1p1,8.419,8,5,2762,2435,18,8,14,8,19.44,1821,1437,384,0,1898,0,8,5
io8_l1n1p2_l3n1p1_d1d2,8.419,64,5,2726,3644,19,8,15,8,43.469,3130,2746,384,0,2034,0,64,5
io8_l1n1p2_l3n1p2,8.419,8,5,2818,2465,20,9,14,9,21.155,1945,1561,384,0,1959,0,8,5
io8_l1n1p2_l3n1p2_d1d2,8.419,64,5,2753,5136,21,9,15,9,44.277,3255,2871,384,0,2107,0,64,5
io8_l1n1p2_l3n1p4,8.858,8,5,2926,2702,24,15,14,15,22.678,2091,1707,384,0,2028,0,8,5
io8_l1n1p2_l3n1p4_d1d2,8.858,64,5,2900,5835,25,15,15,15,44.431,3466,3082,384,0,2178,0,64,5
io8_l1n1p2_l3n1p8,8.419,24,40,5786,5041,32,8,28,8,45.384,4007,3747,256,4,3726,8,8,40
io8_l1n1p2_l3n1p8_d1d2,8.419,80,40,5753,6514,33,8,29,8,69.235,5320,5060,256,4,4608,8,64,40
io8_l1n1p2_l3p1n1,8.813,32,40,8950,6544,141,14,25,14,55.268,6343,6087,256,0,7534,16,0,40
io8_l1n1p2_l3p1n1_d1d2,8.813,144,40,8917,10895,142,14,26,14,86.356,8446,8190,256,0,7449,72,0,40
io8_l1n1p2_l3p2n1,8.813,32,80,12599,10360,269,23,41,23,79.254,9298,9042,256,0,10195,16,0,80
io8_l1n1p2_l3p2n1_d1d2,8.881,144,126,21670,21621,270,15,60,15,145.809,16781,16525,256,0,18244,72,0,126
io8_l1n1p2_l3p4n1,9.206,32,112,21112,15811,525,45,57,45,104.926,16345,16089,256,0,18300,16,0,112
io8_l1n1p2_l3p4n1_d1d2,8.835,144,126,25392,23260,526,21,60,21,155.617,22128,21872,256,0,21917,72,0,126
io8_l1n1p2_l3p8n1,9.229,32,112,23832,18122,1037,70,57,70,110.673,19543,19287,256,0,21007,16,0,112
io8_l1n1p2_l3p8n1_d1d2,9.251,144,126,36729,23129,1038,14,60,14,174.789,28827,28571,256,0,33380,72,0,126
io8_l1n1p4_l3n1n1,8.847,8,5,3123,2643,21,14,13,14,17.656,1869,1485,384,0,2232,0,8,5
io8_l1n1p4_l3n1n1_d1d2,8.847,64,5,3123,3832,22,14,14,14,35.873,3162,2778,384,0,2469,0,64,5
io8_l1n1p4_l3n1n2,8.858,8,5,3291,2711,23,15,13,15,17.269,1932,1548,384,0,2625,0,8,5
io8_l1n1p4_l3n1n2_d1d2,8.858,64,5,3606,5844,24,15,14,15,32.929,3248,2864,384,0,2538,0,64,5
io8_l1n1p4_l3n1n4,8.419,8,5,3291,2990,27,21,13,21,17.259,1989,1605,384,0,2327,0,8,5
io8_l1n1p4_l3n1n4_d1d2,8.419,64,5,3440,6583,28,21,14,21,32.439,3354,2970,384,0,2507,0,64,5
io8_l1n1p4_l3n1n8,8.847,8,40,6049,5016,35,14,27,14,40.851,4108,3724,384,0,4282,0,8,40
io8_l1n1p4_l3n1n8_d1d2,8.847,64,40,6052,6469,36,14,28,14,59.922,5467,5083,384,0,5073,0,64,40
io8_l1n1p4_l3n1p1,8.847,8,5,2894,2710,22,14,14,14,20.262,1948,1564,384,0,1997,0,8,5
io8_l1n1p4_l3n1p1_d1d2,8.847,64,5,2890,3899,23,14,15,14,41.976,3232,2848,384,0,2228,0,64,5
io8_l1n1p4_l3n1p2,8.858,8,5,2950,2739,24,15,14,15,20.6,2069,1685,384,0,2060,0,8,5
io8_l1n1p4_l3n1p2_d1d2,8.858,64,5,2917,5870,25,15,15,15,41.812,3433,3049,384,0,2300,0,64,5
io8_l1n1p4_l3n1p4,8.419,8,5,2994,2959,28,21,14,21,21.486,2150,1766,384,0,2063,0,8,5
io8_l1n1p4_l3n1p4_d1d2,8.419,64,5,3000,6552,29,21,15,21,41.012,3610,3226,384,0,2465,0,64,5
io8_l1n1p4_l3n1p8,8.847,24,40,5918,5316,36,14,28,14,44.811,4103,3843,256,4,3791,8,8,40
io8_l1n1p4_l3n1p8_d1d2,8.847,80,40,5917,6769,37,14,29,14,64.363,5238,4978,256,4,4573,8,64,40
io8_l1n1p4_l3p1n1,8.835,32,40,9018,6801,145,20,25,20,52.677,6405,6149,256,0,7556,16,0,40
io8_l1n1p4_l3p1n1_d1d2,8.835,144,40,9017,11132,146,20,26,20,81.484,8451,8195,256,0,7549,72,0,40
io8_l1n1p4_l3p2n1,8.835,32,80,12667,10621,273,29,41,29,78.561,9399,9143,256,0,10249,16,0,80
io8_l1n1p4_l3p2n1_d1d2,8.847,144,126,21770,22334,274,21,60,21,141.694,16989,16733,256,0,18240,72,0,126
io8_l1n1p4_l3p4n1,9.229,32,112,21180,16070,529,51,57,51,104.164,16815,16559,256,0,18621,16,0,112
io8_l1n1p4_l3p4n1_d1d2,8.858,144,126,25492,23971,530,27,60,27,152.42,22567,22311,256,0,22024,72,0,126
io8_l1n1p4_l3p8n1,9.251,32,112,23900,18394,1041,76,57,76,109.052,19621,19365,256,0,21021,16,0,112
io8_l1n1p4_l3p8n1_d1d2,9.229,144,126,36829,23858,1042,20,60,20,172.394,28600,28344,256,0,33532,72,0,126
io8_l1n1p8_l3n1n1,8.419,8,5,3486,2447,29,7,13,7,18.324,1898,1514,384,0,2604,0,8,5
io8_l1n1p8_l3n1n1_d1d2,8.419,64,5,3489,3896,30,7,14,7,35.406,3077,2693,384,0,2683,0,64,5
io8_l1n1p8_l3n1n2,8.813,8,5,3656,2537,31,8,13,8,16.888,1958,1574,384,0,2869,0,8,5
io8_l1n1p8_l3n1n2_d1d2,8.813,64,5,3972,6882,32,8,14,8,32.748,3131,2747,384,0,2751,0,64,5
io8_l1n1p8_l3n1n4,8.835,8,5,3654,2792,35,14,13,14,17.69,2061,1677,384,0,2696,0,8,5
io8_l1n1p8_l3n1n4_d1d2,8.835,64,5,3806,7605,36,14,14,14,31.023,3266,2882,384,0,2711,0,64,5
io8_l1n1p8_l3n1n8,8.419,8,40,6156,4817,43,7,27,7,41.182,4113,3721,392,0,4150,0,8,40
io8_l1n1p8_l3n1n8_d1d2,8.419,64,40,6418,6533,44,7,28,7,58.617,5344,4960,384,0,5186,0,64,40
io8_l1n1p8_l3n1p1,8.419,8,5,3257,2514,30,7,14,7,20.92,1890,1506,384,0,2369,0,8,5
io8_l1n1p8_l3n1p1_d1d2,8.419,64,5,3256,3963,31,7,15,7,41.783,3144,2760,384,0,2442,0,64,5
io8_l1n1p8_l3n1p2,8.813,8,5,3313,2541,32,8,14,8,21.901,2027,1643,384,0,2432,0,8,5
io8_l1n1p8_l3n1p2_d1d2,8.813,64,5,3283,6892,33,8,15,8,40.373,3306,2922,384,0,2521,0,64,5
io8_l1n1p8_l3n1p4,8.835,8,5,3357,2761,36,14,14,14,21.849,2143,1759,384,0,2435,0,8,5
io8_l1n1p8_l3n1p4_d1d2,8.835,64,5,3366,7574,37,14,15,14,40.208,3539,3155,384,0,2514,0,64,5
io8_l1n1p8_l3n1p8,8.419,24,40,6025,5117,44,7,28,7,44.88,4130,3870,256,4,3654,8,8,40
io8_l1n1p8_l3n1p8_d1d2,8.419,80,40,6283,6833,45,7,29,7,62.22,5119,4859,256,4,4688,8,64,40
io8_l1n1p8_l3p1n1,8.813,32,40,9125,6600,153,13,25,13,54.004,6403,6147,256,0,7668,16,0,40
